signal_id,strategy,symbol,direction,event_ts,event_utc,entry_price,baseline_sl_price,baseline_tp_price,baseline_risk_pct,baseline_reward_pct,baseline_source,parent_check_sl_pct,parent_check_tp_pct,parent_check_match,parent_check_db_id,variant,scale,outcome,outcome_ts,outcome_utc,outcome_reason,candle_source
overheated_24h-db-6495,overheated_24h,SKRUSDT,LONG,1788044414.0,2026-08-29T23:00:14+00:00,0.010649,0.009743535714285715,0.012459928571428571,8.502810458393139,17.005620916786278,persisted_overheated_24h,,,,,baseline,1.0,WIN,1788063540,2026-08-30T04:19:00+00:00,tp,Gate.io futures 1m
overheated_24h-db-6495,overheated_24h,SKRUSDT,LONG,1788044414.0,2026-08-29T23:00:14+00:00,0.010649,0.009743535714285715,0.012459928571428571,8.502810458393139,17.005620916786278,persisted_overheated_24h,,,,,narrow-1,0.75,WIN,1788049500,2026-08-30T00:25:00+00:00,tp,Gate.io futures 1m
overheated_24h-db-6495,overheated_24h,SKRUSDT,LONG,1788044414.0,2026-08-29T23:00:14+00:00,0.010649,0.009743535714285715,0.012459928571428571,8.502810458393139,17.005620916786278,persisted_overheated_24h,,,,,narrow-2,0.5,WIN,1788049320,2026-08-30T00:22:00+00:00,tp,Gate.io futures 1m
overheated_24h-db-6499,overheated_24h,BROCCOLIF3BUSDT,LONG,1788069852.0,2026-08-30T06:04:12+00:00,0.007475,0.0072083214285714285,0.008008357142857143,3.5676063067367405,7.1352126134734934,persisted_overheated_24h,,,,,baseline,1.0,WIN,1788070740,2026-08-30T06:19:00+00:00,tp,Gate.io futures 1m
overheated_24h-db-6499,overheated_24h,BROCCOLIF3BUSDT,LONG,1788069852.0,2026-08-30T06:04:12+00:00,0.007475,0.0072083214285714285,0.008008357142857143,3.5676063067367405,7.1352126134734934,persisted_overheated_24h,,,,,narrow-1,0.75,WIN,1788070140,2026-08-30T06:09:00+00:00,tp,Gate.io futures 1m
overheated_24h-db-6499,overheated_24h,BROCCOLIF3BUSDT,LONG,1788069852.0,2026-08-30T06:04:12+00:00,0.007475,0.0072083214285714285,0.008008357142857143,3.5676063067367405,7.1352126134734934,persisted_overheated_24h,,,,,narrow-2,0.5,WIN,1788070080,2026-08-30T06:08:00+00:00,tp,Gate.io futures 1m
overheated_24h-db-6524,overheated_24h,ZKCUSDT,LONG,1788071156.0,2026-08-30T06:25:56+00:00,0.04587,0.04410321428571429,0.049403571428571436,3.851723815752592,7.703447631505199,persisted_overheated_24h,,,,,baseline,1.0,WIN,1788075180,2026-08-30T07:33:00+00:00,tp,Gate.io futures 1m
overheated_24h-db-6524,overheated_24h,ZKCUSDT,LONG,1788071156.0,2026-08-30T06:25:56+00:00,0.04587,0.04410321428571429,0.049403571428571436,3.851723815752592,7.703447631505199,persisted_overheated_24h,,,,,narrow-1,0.75,WIN,1788072120,2026-08-30T06:42:00+00:00,tp,Gate.io futures 1m
overheated_24h-db-6524,overheated_24h,ZKCUSDT,LONG,1788071156.0,2026-08-30T06:25:56+00:00,0.04587,0.04410321428571429,0.049403571428571436,3.851723815752592,7.703447631505199,persisted_overheated_24h,,,,,narrow-2,0.5,WIN,1788071220,2026-08-30T06:27:00+00:00,tp,Gate.io futures 1m
overheated_24h-db-6528,overheated_24h,SKRUSDT,LONG,1788071820.0,2026-08-30T06:37:00+00:00,0.012977,0.011989142857142858,0.014952714285714288,7.61236913660432,15.224738273208654,persisted_overheated_24h,,,,,baseline,1.0,WIN,1788083940,2026-08-30T09:59:00+00:00,tp,Gate.io futures 1m
overheated_24h-db-6528,overheated_24h,SKRUSDT,LONG,1788071820.0,2026-08-30T06:37:00+00:00,0.012977,0.011989142857142858,0.014952714285714288,7.61236913660432,15.224738273208654,persisted_overheated_24h,,,,,narrow-1,0.75,WIN,1788083940,2026-08-30T09:59:00+00:00,tp,Gate.io futures 1m
overheated_24h-db-6528,overheated_24h,SKRUSDT,LONG,1788071820.0,2026-08-30T06:37:00+00:00,0.012977,0.011989142857142858,0.014952714285714288,7.61236913660432,15.224738273208654,persisted_overheated_24h,,,,,narrow-2,0.5,WIN,1788083340,2026-08-30T09:49:00+00:00,tp,Gate.io futures 1m
overheated_24h-db-6529,overheated_24h,HNTUSDT,LONG,1788071828.0,2026-08-30T06:37:08+00:00,0.6088,0.5607357142857143,0.7049285714285715,7.894922094987791,15.7898441899756,persisted_overheated_24h,,,,,baseline,1.0,WIN,1788091680,2026-08-30T12:08:00+00:00,tp,Gate.io futures 1m
overheated_24h-db-6529,overheated_24h,HNTUSDT,LONG,1788071828.0,2026-08-30T06:37:08+00:00,0.6088,0.5607357142857143,0.7049285714285715,7.894922094987791,15.7898441899756,persisted_overheated_24h,,,,,narrow-1,0.75,LOSS,1788083040,2026-08-30T09:44:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6529,overheated_24h,HNTUSDT,LONG,1788071828.0,2026-08-30T06:37:08+00:00,0.6088,0.5607357142857143,0.7049285714285715,7.894922094987791,15.7898441899756,persisted_overheated_24h,,,,,narrow-2,0.5,LOSS,1788071880,2026-08-30T06:38:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6533,overheated_24h,BROCCOLIF3BUSDT,LONG,1788073324.0,2026-08-30T07:02:04+00:00,0.007843,0.007576321428571428,0.008376357142857142,3.4002112894118497,6.800422578823699,persisted_overheated_24h,,,,,baseline,1.0,LOSS,1788073320,2026-08-30T07:02:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6533,overheated_24h,BROCCOLIF3BUSDT,LONG,1788073324.0,2026-08-30T07:02:04+00:00,0.007843,0.007576321428571428,0.008376357142857142,3.4002112894118497,6.800422578823699,persisted_overheated_24h,,,,,narrow-1,0.75,LOSS,1788073320,2026-08-30T07:02:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6533,overheated_24h,BROCCOLIF3BUSDT,LONG,1788073324.0,2026-08-30T07:02:04+00:00,0.007843,0.007576321428571428,0.008376357142857142,3.4002112894118497,6.800422578823699,persisted_overheated_24h,,,,,narrow-2,0.5,LOSS,1788073320,2026-08-30T07:02:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6540,overheated_24h,LISTAUSDT,LONG,1788074863.0,2026-08-30T07:27:43+00:00,0.07926,0.07604196428571429,0.08569607142857141,4.060100573158854,8.120201146317708,persisted_overheated_24h,,,,,baseline,1.0,LOSS,1788081900,2026-08-30T09:25:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6540,overheated_24h,LISTAUSDT,LONG,1788074863.0,2026-08-30T07:27:43+00:00,0.07926,0.07604196428571429,0.08569607142857141,4.060100573158854,8.120201146317708,persisted_overheated_24h,,,,,narrow-1,0.75,LOSS,1788080880,2026-08-30T09:08:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6540,overheated_24h,LISTAUSDT,LONG,1788074863.0,2026-08-30T07:27:43+00:00,0.07926,0.07604196428571429,0.08569607142857141,4.060100573158854,8.120201146317708,persisted_overheated_24h,,,,,narrow-2,0.5,LOSS,1788077880,2026-08-30T08:18:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6541,overheated_24h,BROCCOLIF3BUSDT,LONG,1788074867.0,2026-08-30T07:27:47+00:00,0.007452,0.007185321428571429,0.007985357142857143,3.5786174373130883,7.157234874626177,persisted_overheated_24h,,,,,baseline,1.0,LOSS,1788080640,2026-08-30T09:04:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6541,overheated_24h,BROCCOLIF3BUSDT,LONG,1788074867.0,2026-08-30T07:27:47+00:00,0.007452,0.007185321428571429,0.007985357142857143,3.5786174373130883,7.157234874626177,persisted_overheated_24h,,,,,narrow-1,0.75,LOSS,1788080580,2026-08-30T09:03:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6541,overheated_24h,BROCCOLIF3BUSDT,LONG,1788074867.0,2026-08-30T07:27:47+00:00,0.007452,0.007185321428571429,0.007985357142857143,3.5786174373130883,7.157234874626177,persisted_overheated_24h,,,,,narrow-2,0.5,WIN,1788077400,2026-08-30T08:10:00+00:00,tp,Gate.io futures 1m
overheated_24h-db-6552,overheated_24h,牛来USDT,LONG,1788076947.0,2026-08-30T08:02:27+00:00,0.08276,0.0695075,0.109265,16.013170613823103,32.026341227646206,persisted_overheated_24h,,,,,baseline,1.0,WIN,1788078960,2026-08-30T08:36:00+00:00,tp,Gate.io futures 1m
overheated_24h-db-6552,overheated_24h,牛来USDT,LONG,1788076947.0,2026-08-30T08:02:27+00:00,0.08276,0.0695075,0.109265,16.013170613823103,32.026341227646206,persisted_overheated_24h,,,,,narrow-1,0.75,WIN,1788078960,2026-08-30T08:36:00+00:00,tp,Gate.io futures 1m
overheated_24h-db-6552,overheated_24h,牛来USDT,LONG,1788076947.0,2026-08-30T08:02:27+00:00,0.08276,0.0695075,0.109265,16.013170613823103,32.026341227646206,persisted_overheated_24h,,,,,narrow-2,0.5,WIN,1788078900,2026-08-30T08:35:00+00:00,tp,Gate.io futures 1m
overheated_24h-db-6553,overheated_24h,ZKCUSDT,LONG,1788076950.0,2026-08-30T08:02:30+00:00,0.05161,0.049315535714285715,0.05619892857142858,4.445774628394282,8.891549256788563,persisted_overheated_24h,,,,,baseline,1.0,WIN,1788081300,2026-08-30T09:15:00+00:00,tp,Gate.io futures 1m
overheated_24h-db-6553,overheated_24h,ZKCUSDT,LONG,1788076950.0,2026-08-30T08:02:30+00:00,0.05161,0.049315535714285715,0.05619892857142858,4.445774628394282,8.891549256788563,persisted_overheated_24h,,,,,narrow-1,0.75,WIN,1788079440,2026-08-30T08:44:00+00:00,tp,Gate.io futures 1m
overheated_24h-db-6553,overheated_24h,ZKCUSDT,LONG,1788076950.0,2026-08-30T08:02:30+00:00,0.05161,0.049315535714285715,0.05619892857142858,4.445774628394282,8.891549256788563,persisted_overheated_24h,,,,,narrow-2,0.5,WIN,1788079320,2026-08-30T08:42:00+00:00,tp,Gate.io futures 1m
overheated_24h-db-6581,overheated_24h,ZKPUSDT,LONG,1788082278.0,2026-08-30T09:31:18+00:00,0.0556,0.05212321428571428,0.06255357142857143,6.253211716341219,12.506423432682437,persisted_overheated_24h,,,,,baseline,1.0,LOSS,1788123180,2026-08-30T20:53:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6581,overheated_24h,ZKPUSDT,LONG,1788082278.0,2026-08-30T09:31:18+00:00,0.0556,0.05212321428571428,0.06255357142857143,6.253211716341219,12.506423432682437,persisted_overheated_24h,,,,,narrow-1,0.75,WIN,1788083460,2026-08-30T09:51:00+00:00,tp,Gate.io futures 1m
overheated_24h-db-6581,overheated_24h,ZKPUSDT,LONG,1788082278.0,2026-08-30T09:31:18+00:00,0.0556,0.05212321428571428,0.06255357142857143,6.253211716341219,12.506423432682437,persisted_overheated_24h,,,,,narrow-2,0.5,WIN,1788082860,2026-08-30T09:41:00+00:00,tp,Gate.io futures 1m
overheated_confirmed-log-1788084328.011-SKRUSDT-LONG,overheated_confirmed,SKRUSDT,LONG,1788084328.011,2026-08-30T10:05:28.011000+00:00,0.015392,0.014268607142857142,0.017638785714285714,7.2985502673002705,14.597100534600541,persisted_confirmed,,,,,baseline,1.0,WIN,1788109680,2026-08-30T17:08:00+00:00,tp,Gate.io futures 1m
overheated_confirmed-log-1788084328.011-SKRUSDT-LONG,overheated_confirmed,SKRUSDT,LONG,1788084328.011,2026-08-30T10:05:28.011000+00:00,0.015392,0.014268607142857142,0.017638785714285714,7.2985502673002705,14.597100534600541,persisted_confirmed,,,,,narrow-1,0.75,LOSS,1788088260,2026-08-30T11:11:00+00:00,sl,Gate.io futures 1m
overheated_confirmed-log-1788084328.011-SKRUSDT-LONG,overheated_confirmed,SKRUSDT,LONG,1788084328.011,2026-08-30T10:05:28.011000+00:00,0.015392,0.014268607142857142,0.017638785714285714,7.2985502673002705,14.597100534600541,persisted_confirmed,,,,,narrow-2,0.5,LOSS,1788087540,2026-08-30T10:59:00+00:00,sl,Gate.io futures 1m
ema_cross_confirmed-log-1788085845.083-UAIUSDT-LONG,ema_cross_confirmed,UAIUSDT,LONG,1788085845.083,2026-08-30T10:30:45.083000+00:00,0.34845,0.32001517241379307,0.4053196551724138,8.160375257915602,16.320750515831204,persisted_confirmed,,,,,baseline,1.0,WIN,1788124020,2026-08-30T21:07:00+00:00,tp,Gate.io futures 1m
ema_cross_confirmed-log-1788085845.083-UAIUSDT-LONG,ema_cross_confirmed,UAIUSDT,LONG,1788085845.083,2026-08-30T10:30:45.083000+00:00,0.34845,0.32001517241379307,0.4053196551724138,8.160375257915602,16.320750515831204,persisted_confirmed,,,,,narrow-1,0.75,WIN,1788105300,2026-08-30T15:55:00+00:00,tp,Gate.io futures 1m
ema_cross_confirmed-log-1788085845.083-UAIUSDT-LONG,ema_cross_confirmed,UAIUSDT,LONG,1788085845.083,2026-08-30T10:30:45.083000+00:00,0.34845,0.32001517241379307,0.4053196551724138,8.160375257915602,16.320750515831204,persisted_confirmed,,,,,narrow-2,0.5,WIN,1788093960,2026-08-30T12:46:00+00:00,tp,Gate.io futures 1m
overheated_24h-db-6634,overheated_24h,MAGICUSDT,LONG,1788087863.0,2026-08-30T11:04:23+00:00,0.05238,0.05080982142857143,0.05552035714285715,2.997668139420713,5.995336278841439,persisted_overheated_24h,,,,,baseline,1.0,LOSS,1788087840,2026-08-30T11:04:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6634,overheated_24h,MAGICUSDT,LONG,1788087863.0,2026-08-30T11:04:23+00:00,0.05238,0.05080982142857143,0.05552035714285715,2.997668139420713,5.995336278841439,persisted_overheated_24h,,,,,narrow-1,0.75,LOSS,1788087840,2026-08-30T11:04:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6634,overheated_24h,MAGICUSDT,LONG,1788087863.0,2026-08-30T11:04:23+00:00,0.05238,0.05080982142857143,0.05552035714285715,2.997668139420713,5.995336278841439,persisted_overheated_24h,,,,,narrow-2,0.5,LOSS,1788087840,2026-08-30T11:04:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6635,overheated_24h,SKRUSDT,LONG,1788087869.0,2026-08-30T11:04:29+00:00,0.014795,0.013671607142857143,0.017041785714285714,7.5930575001206995,15.186115000241388,persisted_overheated_24h,,,,,baseline,1.0,WIN,1788106800,2026-08-30T16:20:00+00:00,tp,Gate.io futures 1m
overheated_24h-db-6635,overheated_24h,SKRUSDT,LONG,1788087869.0,2026-08-30T11:04:29+00:00,0.014795,0.013671607142857143,0.017041785714285714,7.5930575001206995,15.186115000241388,persisted_overheated_24h,,,,,narrow-1,0.75,WIN,1788093420,2026-08-30T12:37:00+00:00,tp,Gate.io futures 1m
overheated_24h-db-6635,overheated_24h,SKRUSDT,LONG,1788087869.0,2026-08-30T11:04:29+00:00,0.014795,0.013671607142857143,0.017041785714285714,7.5930575001206995,15.186115000241388,persisted_overheated_24h,,,,,narrow-2,0.5,WIN,1788093360,2026-08-30T12:36:00+00:00,tp,Gate.io futures 1m
overheated_confirmed-log-1788087928.136-MAGICUSDT-LONG,overheated_confirmed,MAGICUSDT,LONG,1788087928.136,2026-08-30T11:05:28.136000+00:00,0.05304,0.05146982142857143,0.056180357142857136,2.9603668390433064,5.920733678086613,persisted_confirmed,,,,,baseline,1.0,LOSS,1788089520,2026-08-30T11:32:00+00:00,sl,Gate.io futures 1m
overheated_confirmed-log-1788087928.136-MAGICUSDT-LONG,overheated_confirmed,MAGICUSDT,LONG,1788087928.136,2026-08-30T11:05:28.136000+00:00,0.05304,0.05146982142857143,0.056180357142857136,2.9603668390433064,5.920733678086613,persisted_confirmed,,,,,narrow-1,0.75,LOSS,1788087900,2026-08-30T11:05:00+00:00,sl,Gate.io futures 1m
overheated_confirmed-log-1788087928.136-MAGICUSDT-LONG,overheated_confirmed,MAGICUSDT,LONG,1788087928.136,2026-08-30T11:05:28.136000+00:00,0.05304,0.05146982142857143,0.056180357142857136,2.9603668390433064,5.920733678086613,persisted_confirmed,,,,,narrow-2,0.5,LOSS,1788087900,2026-08-30T11:05:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6638,overheated_24h,AIOUSDT,LONG,1788088158.0,2026-08-30T11:09:18+00:00,0.05209,0.048927678571428566,0.05841464285714285,6.070880070208161,12.14176014041631,persisted_overheated_24h,,,,,baseline,1.0,LOSS,1788115560,2026-08-30T18:46:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6638,overheated_24h,AIOUSDT,LONG,1788088158.0,2026-08-30T11:09:18+00:00,0.05209,0.048927678571428566,0.05841464285714285,6.070880070208161,12.14176014041631,persisted_overheated_24h,,,,,narrow-1,0.75,LOSS,1788113040,2026-08-30T18:04:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6638,overheated_24h,AIOUSDT,LONG,1788088158.0,2026-08-30T11:09:18+00:00,0.05209,0.048927678571428566,0.05841464285714285,6.070880070208161,12.14176014041631,persisted_overheated_24h,,,,,narrow-2,0.5,LOSS,1788108780,2026-08-30T16:53:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6639,overheated_24h,DOSUSDT,LONG,1788088166.0,2026-08-30T11:09:26+00:00,0.3278,0.3078125,0.36777499999999996,6.097467968273335,12.19493593654667,persisted_overheated_24h,,,,,baseline,1.0,LOSS,1788124920,2026-08-30T21:22:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6639,overheated_24h,DOSUSDT,LONG,1788088166.0,2026-08-30T11:09:26+00:00,0.3278,0.3078125,0.36777499999999996,6.097467968273335,12.19493593654667,persisted_overheated_24h,,,,,narrow-1,0.75,LOSS,1788101760,2026-08-30T14:56:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6639,overheated_24h,DOSUSDT,LONG,1788088166.0,2026-08-30T11:09:26+00:00,0.3278,0.3078125,0.36777499999999996,6.097467968273335,12.19493593654667,persisted_overheated_24h,,,,,narrow-2,0.5,LOSS,1788089640,2026-08-30T11:34:00+00:00,sl,Gate.io futures 1m
overheated_confirmed-log-1788088525.583-DOSUSDT-LONG,overheated_confirmed,DOSUSDT,LONG,1788088525.583,2026-08-30T11:15:25.583000+00:00,0.3223,0.3023125,0.36227499999999996,6.20152032268073,12.40304064536146,persisted_confirmed,,,,,baseline,1.0,LOSS,1788131820,2026-08-30T23:17:00+00:00,sl,Gate.io futures 1m
overheated_confirmed-log-1788088525.583-DOSUSDT-LONG,overheated_confirmed,DOSUSDT,LONG,1788088525.583,2026-08-30T11:15:25.583000+00:00,0.3223,0.3023125,0.36227499999999996,6.20152032268073,12.40304064536146,persisted_confirmed,,,,,narrow-1,0.75,LOSS,1788124920,2026-08-30T21:22:00+00:00,sl,Gate.io futures 1m
overheated_confirmed-log-1788088525.583-DOSUSDT-LONG,overheated_confirmed,DOSUSDT,LONG,1788088525.583,2026-08-30T11:15:25.583000+00:00,0.3223,0.3023125,0.36227499999999996,6.20152032268073,12.40304064536146,persisted_confirmed,,,,,narrow-2,0.5,LOSS,1788101820,2026-08-30T14:57:00+00:00,sl,Gate.io futures 1m
ema_cross_confirmed-log-1788090329.961-CYSUSDT-LONG,ema_cross_confirmed,CYSUSDT,LONG,1788090329.961,2026-08-30T11:45:29.961000+00:00,0.8248,0.7375931034482759,0.9992137931034482,10.573096090170234,21.146192180340467,persisted_confirmed,,,,,baseline,1.0,WIN,1788166260,2026-08-31T08:51:00+00:00,tp,Gate.io futures 1m
ema_cross_confirmed-log-1788090329.961-CYSUSDT-LONG,ema_cross_confirmed,CYSUSDT,LONG,1788090329.961,2026-08-30T11:45:29.961000+00:00,0.8248,0.7375931034482759,0.9992137931034482,10.573096090170234,21.146192180340467,persisted_confirmed,,,,,narrow-1,0.75,WIN,1788164100,2026-08-31T08:15:00+00:00,tp,Gate.io futures 1m
ema_cross_confirmed-log-1788090329.961-CYSUSDT-LONG,ema_cross_confirmed,CYSUSDT,LONG,1788090329.961,2026-08-30T11:45:29.961000+00:00,0.8248,0.7375931034482759,0.9992137931034482,10.573096090170234,21.146192180340467,persisted_confirmed,,,,,narrow-2,0.5,LOSS,1788094860,2026-08-30T13:01:00+00:00,sl,Gate.io futures 1m
overheated_confirmed-log-1788090334.996-HNTUSDT-LONG,overheated_confirmed,HNTUSDT,LONG,1788090334.996,2026-08-30T11:45:34.996000+00:00,0.6717,0.6130607142857143,0.7889785714285713,8.729981496841695,17.45996299368339,persisted_confirmed,,,,,baseline,1.0,WIN,1788099960,2026-08-30T14:26:00+00:00,tp,Gate.io futures 1m
overheated_confirmed-log-1788090334.996-HNTUSDT-LONG,overheated_confirmed,HNTUSDT,LONG,1788090334.996,2026-08-30T11:45:34.996000+00:00,0.6717,0.6130607142857143,0.7889785714285713,8.729981496841695,17.45996299368339,persisted_confirmed,,,,,narrow-1,0.75,WIN,1788099780,2026-08-30T14:23:00+00:00,tp,Gate.io futures 1m
overheated_confirmed-log-1788090334.996-HNTUSDT-LONG,overheated_confirmed,HNTUSDT,LONG,1788090334.996,2026-08-30T11:45:34.996000+00:00,0.6717,0.6130607142857143,0.7889785714285713,8.729981496841695,17.45996299368339,persisted_confirmed,,,,,narrow-2,0.5,LOSS,1788094020,2026-08-30T12:47:00+00:00,sl,Gate.io futures 1m
overheated_confirmed-log-1788090336.335-牛来USDT-LONG,overheated_confirmed,牛来USDT,LONG,1788090336.335,2026-08-30T11:45:36.335000+00:00,0.1016,0.08679600836585735,0.13120798326828528,14.570857907620713,29.141715815241426,historical_4h_atr_reconstructed,13.043799212598426,26.087598425196852,nearest_prior_parent_only,6552,baseline,1.0,WIN,1788102660,2026-08-30T15:11:00+00:00,tp,Gate.io futures 1m
overheated_confirmed-log-1788090336.335-牛来USDT-LONG,overheated_confirmed,牛来USDT,LONG,1788090336.335,2026-08-30T11:45:36.335000+00:00,0.1016,0.08679600836585735,0.13120798326828528,14.570857907620713,29.141715815241426,historical_4h_atr_reconstructed,13.043799212598426,26.087598425196852,nearest_prior_parent_only,6552,narrow-1,0.75,WIN,1788101700,2026-08-30T14:55:00+00:00,tp,Gate.io futures 1m
overheated_confirmed-log-1788090336.335-牛来USDT-LONG,overheated_confirmed,牛来USDT,LONG,1788090336.335,2026-08-30T11:45:36.335000+00:00,0.1016,0.08679600836585735,0.13120798326828528,14.570857907620713,29.141715815241426,historical_4h_atr_reconstructed,13.043799212598426,26.087598425196852,nearest_prior_parent_only,6552,narrow-2,0.5,WIN,1788095820,2026-08-30T13:17:00+00:00,tp,Gate.io futures 1m
overheated_24h-db-6651,overheated_24h,UNIUSDT,LONG,1788090517.0,2026-08-30T11:48:37+00:00,5.044,4.834696428571428,5.462607142857142,4.14955534156565,8.2991106831313,persisted_overheated_24h,,,,,baseline,1.0,WIN,1788112260,2026-08-30T17:51:00+00:00,tp,Gate.io futures 1m
overheated_24h-db-6651,overheated_24h,UNIUSDT,LONG,1788090517.0,2026-08-30T11:48:37+00:00,5.044,4.834696428571428,5.462607142857142,4.14955534156565,8.2991106831313,persisted_overheated_24h,,,,,narrow-1,0.75,WIN,1788107520,2026-08-30T16:32:00+00:00,tp,Gate.io futures 1m
overheated_24h-db-6651,overheated_24h,UNIUSDT,LONG,1788090517.0,2026-08-30T11:48:37+00:00,5.044,4.834696428571428,5.462607142857142,4.14955534156565,8.2991106831313,persisted_overheated_24h,,,,,narrow-2,0.5,WIN,1788094800,2026-08-30T13:00:00+00:00,tp,Gate.io futures 1m
overheated_24h-db-6652,overheated_24h,ZKUSDT,LONG,1788090521.0,2026-08-30T11:48:41+00:00,0.00934,0.009022321428571428,0.009975357142857142,3.4012695013765653,6.8025390027531305,persisted_overheated_24h,,,,,baseline,1.0,LOSS,1788093660,2026-08-30T12:41:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6652,overheated_24h,ZKUSDT,LONG,1788090521.0,2026-08-30T11:48:41+00:00,0.00934,0.009022321428571428,0.009975357142857142,3.4012695013765653,6.8025390027531305,persisted_overheated_24h,,,,,narrow-1,0.75,LOSS,1788092280,2026-08-30T12:18:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6652,overheated_24h,ZKUSDT,LONG,1788090521.0,2026-08-30T11:48:41+00:00,0.00934,0.009022321428571428,0.009975357142857142,3.4012695013765653,6.8025390027531305,persisted_overheated_24h,,,,,narrow-2,0.5,LOSS,1788091260,2026-08-30T12:01:00+00:00,sl,Gate.io futures 1m
overheated_confirmed-log-1788091184.945-HNTUSDT-LONG,overheated_confirmed,HNTUSDT,LONG,1788091184.945,2026-08-30T11:59:44.945000+00:00,0.6717,0.589447963303295,0.83620407339341,12.24535308868617,24.49070617737234,historical_4h_atr_reconstructed,7.1556179416831425,14.311235883366285,nearest_prior_parent_only,6529,baseline,1.0,WIN,1788102780,2026-08-30T15:13:00+00:00,tp,Gate.io futures 1m
overheated_confirmed-log-1788091184.945-HNTUSDT-LONG,overheated_confirmed,HNTUSDT,LONG,1788091184.945,2026-08-30T11:59:44.945000+00:00,0.6717,0.589447963303295,0.83620407339341,12.24535308868617,24.49070617737234,historical_4h_atr_reconstructed,7.1556179416831425,14.311235883366285,nearest_prior_parent_only,6529,narrow-1,0.75,WIN,1788102000,2026-08-30T15:00:00+00:00,tp,Gate.io futures 1m
overheated_confirmed-log-1788091184.945-HNTUSDT-LONG,overheated_confirmed,HNTUSDT,LONG,1788091184.945,2026-08-30T11:59:44.945000+00:00,0.6717,0.589447963303295,0.83620407339341,12.24535308868617,24.49070617737234,historical_4h_atr_reconstructed,7.1556179416831425,14.311235883366285,nearest_prior_parent_only,6529,narrow-2,0.5,WIN,1788099780,2026-08-30T14:23:00+00:00,tp,Gate.io futures 1m
overheated_confirmed-log-1788091461.445-UNIUSDT-LONG,overheated_confirmed,UNIUSDT,LONG,1788091461.445,2026-08-30T12:04:21.445000+00:00,5.101,4.891696428571429,5.519607142857143,4.103187050158231,8.206374100316461,persisted_confirmed,,,,,baseline,1.0,WIN,1788241200,2026-09-01T05:40:00+00:00,tp,Gate.io futures 1m
overheated_confirmed-log-1788091461.445-UNIUSDT-LONG,overheated_confirmed,UNIUSDT,LONG,1788091461.445,2026-08-30T12:04:21.445000+00:00,5.101,4.891696428571429,5.519607142857143,4.103187050158231,8.206374100316461,persisted_confirmed,,,,,narrow-1,0.75,WIN,1788112200,2026-08-30T17:50:00+00:00,tp,Gate.io futures 1m
overheated_confirmed-log-1788091461.445-UNIUSDT-LONG,overheated_confirmed,UNIUSDT,LONG,1788091461.445,2026-08-30T12:04:21.445000+00:00,5.101,4.891696428571429,5.519607142857143,4.103187050158231,8.206374100316461,persisted_confirmed,,,,,narrow-2,0.5,WIN,1788094920,2026-08-30T13:02:00+00:00,tp,Gate.io futures 1m
overheated_24h-db-6668,overheated_24h,牛来USDT,LONG,1788092064.0,2026-08-30T12:14:24+00:00,0.1078,0.09307107142857143,0.13725785714285715,13.663199045852108,27.326398091704217,persisted_overheated_24h,,,,,baseline,1.0,WIN,1788106740,2026-08-30T16:19:00+00:00,tp,Gate.io futures 1m
overheated_24h-db-6668,overheated_24h,牛来USDT,LONG,1788092064.0,2026-08-30T12:14:24+00:00,0.1078,0.09307107142857143,0.13725785714285715,13.663199045852108,27.326398091704217,persisted_overheated_24h,,,,,narrow-1,0.75,WIN,1788102600,2026-08-30T15:10:00+00:00,tp,Gate.io futures 1m
overheated_24h-db-6668,overheated_24h,牛来USDT,LONG,1788092064.0,2026-08-30T12:14:24+00:00,0.1078,0.09307107142857143,0.13725785714285715,13.663199045852108,27.326398091704217,persisted_overheated_24h,,,,,narrow-2,0.5,LOSS,1788092100,2026-08-30T12:15:00+00:00,sl,Gate.io futures 1m
