id,ts_open,ts_open_utc,symbol,direction,alert_type,entry_price,sl_price,tp_price,outcome,exit_ts,exit_ts_utc,r,reason,opposite_within_60m,opposite_ts,opposite_alert_type,range_24h_pct,range_bucket,status_existing,ts_close_existing,exit_price_existing
2243,1786960746,2026-08-17T09:59:06+00:00,STARUSDT,LONG,overheated_24h,0.11495,0.10785714285714286,0.12913571428571427,tp_first,1786970700,2026-08-17T12:45:00+00:00,2.0,target_touch,no,,,22.8686,below_50%,tp,1786975332,0.13248
2244,1786960974,2026-08-17T10:02:54+00:00,ANTHROPICUSDT,SHORT,bb_squeeze,1769.87,1786.7317821782176,1736.1464356435642,unresolved,1787048100,2026-08-18T10:15:00+00:00,0.37777738632092805,window_close,no,,,2.5769,below_50%,sl,1787151653,1792.44
2245,1786961014,2026-08-17T10:03:34+00:00,SYRUPUSDT,LONG,bb_squeeze,0.16643,0.16500633663366335,0.16927732673267326,sl_first,1786963500,2026-08-17T10:45:00+00:00,-1.0,stop_touch,no,,,5.5106,below_50%,sl,1786963600,0.16479
2246,1786961082,2026-08-17T10:04:42+00:00,TRADOORUSDT,SHORT,bb_squeeze,0.645,0.655980198019802,0.623039603960396,sl_first,1786978800,2026-08-17T15:00:00+00:00,-1.0,stop_touch,no,,,6.6456,below_50%,sl,1786978394,0.655980198019802
2247,1786961088,2026-08-17T10:04:48+00:00,MMTUSDT,SHORT,bb_squeeze,0.1742,0.17796435643564357,0.16667128712871287,tp_first,1787004000,2026-08-17T22:00:00+00:00,1.9999999999999927,target_touch,no,,,6.4516,below_50%,tp,1787012249,0.1661
2248,1786961906,2026-08-17T10:18:26+00:00,ACEUSDT,LONG,overheated_24h,0.1805,0.12434642857142857,0.2928071428571428,unresolved,1787049000,2026-08-18T10:30:00+00:00,0.17808306302868426,window_close,no,,,38.9185,below_50%,open,,
2249,1786964113,2026-08-17T10:55:13+00:00,DIAUSDT,LONG,overheated_24h,0.145,0.1389517857142857,0.15709642857142855,sl_first,1786968900,2026-08-17T12:15:00+00:00,-1.0,stop_touch,no,,,24.9155,below_50%,sl,1786975332,0.1311
2275,1786964114,2026-08-17T10:55:14+00:00,DIAUSDT,LONG,overheated_confirmed,0.145,0.145,0.145,ambiguous,1786964400,2026-08-17T11:00:00+00:00,nan,both_barriers_same_candle,no,,,24.9155,below_50%,ttl_expired,,
2250,1786964376,2026-08-17T10:59:36+00:00,ACEUSDT,SHORT,pump_24h_fade,0.1918,0.214816,0.145768,unresolved,1787050800,2026-08-18T11:00:00+00:00,0.4648939867917963,window_close,yes,1786961906,overheated_24h,45.3161,below_50%,sl,1787056853,0.217
2276,1786964376,2026-08-17T10:59:36+00:00,ACEUSDT,SHORT,pump_fade_confirmed,0.1918,0.1918,0.1918,ambiguous,1786964400,2026-08-17T11:00:00+00:00,nan,both_barriers_same_candle,yes,1786961906,overheated_24h,45.3161,below_50%,ttl_expired,,
2252,1786964629,2026-08-17T11:03:49+00:00,ATUSDT,SHORT,bb_squeeze,0.15487,0.15825980198019804,0.14809039603960397,tp_first,1786993200,2026-08-17T19:00:00+00:00,1.9999999999999918,target_touch,no,,,5.0069,below_50%,tp,1786992936,0.14809039603960397
2254,1786964747,2026-08-17T11:05:47+00:00,PARTIUSDT,LONG,bb_squeeze,0.02363,0.02337722772277228,0.02413554455445545,sl_first,1786970700,2026-08-17T12:45:00+00:00,-1.0,stop_touch,no,,,5.0376,below_50%,sl,1786975332,0.02334
2255,1786964749,2026-08-17T11:05:49+00:00,PIXELUSDT,LONG,bb_squeeze,0.004906,0.004785861386138614,0.005146277227722772,sl_first,1786972500,2026-08-17T13:15:00+00:00,-1.0,stop_touch,no,,,6.9717,below_50%,sl,1786981027,0.004781
2289,1786967981,2026-08-17T11:59:41+00:00,GPSUSDT,SHORT,pump_fade_confirmed,0.017022,0.017022,0.017022,ambiguous,1786968000,2026-08-17T12:00:00+00:00,nan,both_barriers_same_candle,no,,,84.6883,at_or_above_50%,ttl_expired,,
2257,1786968164,2026-08-17T12:02:44+00:00,APPUSDT,LONG,bb_squeeze,321.8,319.0316831683168,327.33663366336634,sl_first,1786970700,2026-08-17T12:45:00+00:00,-1.0,stop_touch,no,,,1.9626,below_50%,sl,1786975332,317.0
2258,1786968177,2026-08-17T12:02:57+00:00,XNYUSDT,LONG,bb_squeeze,0.007734,0.007547653465346535,0.008106693069306932,sl_first,1786973400,2026-08-17T13:30:00+00:00,-1.0,stop_touch,no,,,11.7193,below_50%,sl,1786981443,0.007518
2259,1786968478,2026-08-17T12:07:58+00:00,EVAAUSDT,LONG,ema_cross,0.8252,0.8014275862068966,0.872744827586207,sl_first,1786978800,2026-08-17T15:00:00+00:00,-1.0,stop_touch,no,,,10.0223,below_50%,sl,1786978036,0.8014275862068966
2298,1786968479,2026-08-17T12:07:59+00:00,EVAAUSDT,LONG,ema_cross_confirmed,0.8252,0.8252,0.8252,ambiguous,1786968900,2026-08-17T12:15:00+00:00,nan,both_barriers_same_candle,no,,,10.0223,below_50%,ttl_expired,,
2260,1786968577,2026-08-17T12:09:37+00:00,币安人生USDT,SHORT,ema_cross,0.46769,0.4817196551724138,0.43963068965517244,unresolved,1787055300,2026-08-18T12:15:00+00:00,0.35923905028756775,window_close,no,,,15.3843,below_50%,tp,1787151653,0.42548
2303,1786968578,2026-08-17T12:09:38+00:00,币安人生USDT,SHORT,ema_cross_confirmed,0.46769,0.46769,0.46769,ambiguous,1786968900,2026-08-17T12:15:00+00:00,nan,both_barriers_same_candle,no,,,15.3843,below_50%,ttl_expired,,
2261,1786975212,2026-08-17T14:00:12+00:00,币安人生USDT,SHORT,ema_cross_confirmed,0.46175,0.48980931034482755,0.4056313793103449,unresolved,1787062500,2026-08-18T14:15:00+00:00,-0.050607088433368946,window_close,no,,,16.8165,below_50%,sl,1787220564,0.48980931034482755
2262,1786975858,2026-08-17T14:10:58+00:00,STARUSDT,LONG,overheated_24h,0.13396,0.12582464285714284,0.15023071428571427,tp_first,1787015700,2026-08-18T01:15:00+00:00,1.9999999999999967,target_touch,no,,,45.97,below_50%,tp,1787015421,0.15023071428571427
2265,1786976469,2026-08-17T14:21:09+00:00,BICOUSDT,SHORT,bb_squeeze,0.02132,0.022413366336633662,0.01913326732673267,tp_first,1787013000,2026-08-18T00:30:00+00:00,2.0,target_touch,no,,,24.9399,below_50%,tp,1787012272,0.01913
2266,1786976534,2026-08-17T14:22:14+00:00,CCUSDT,SHORT,bb_squeeze,0.09223,0.09304029702970297,0.09060940594059406,tp_first,1786993200,2026-08-17T19:00:00+00:00,2.0000000000000173,target_touch,no,,,5.74,below_50%,tp,1786992725,0.09037
2267,1786976581,2026-08-17T14:23:01+00:00,ASTEROIDUSDT,LONG,bb_squeeze,6.54e-05,6.355049504950496e-05,6.90990099009901e-05,tp_first,1786978800,2026-08-17T15:00:00+00:00,2.0,target_touch,no,,,11.0379,below_50%,tp,1786978036,6.90990099009901e-05
2268,1786976703,2026-08-17T14:25:03+00:00,ATUSDT,SHORT,ema_cross,0.15172,0.15869896551724139,0.13776206896551724,unresolved,1787063400,2026-08-18T14:30:00+00:00,0.3711151736745853,window_close,no,,,6.3256,below_50%,open,,
2337,1786976704,2026-08-17T14:25:04+00:00,ATUSDT,SHORT,ema_cross_confirmed,0.15172,0.15172,0.15172,ambiguous,1786977000,2026-08-17T14:30:00+00:00,nan,both_barriers_same_candle,no,,,6.3256,below_50%,ttl_expired,,
2269,1786976826,2026-08-17T14:27:06+00:00,ACEUSDT,LONG,ema_cross,0.1832,0.1450344827586207,0.2595310344827586,unresolved,1787063400,2026-08-18T14:30:00+00:00,1.228857968919407,window_close,no,,,55.5217,at_or_above_50%,tp,1787238249,0.2595310344827586
2338,1786976827,2026-08-17T14:27:07+00:00,ACEUSDT,LONG,ema_cross_confirmed,0.1832,0.1832,0.1832,ambiguous,1786977000,2026-08-17T14:30:00+00:00,nan,both_barriers_same_candle,no,,,55.5217,at_or_above_50%,ttl_expired,,
2271,1786978331,2026-08-17T14:52:11+00:00,HEMIUSDT,LONG,overheated_24h,0.00707,0.006122803571428572,0.008964392857142857,unresolved,1787065200,2026-08-18T15:00:00+00:00,-0.6440058066097322,window_close,no,,,28.4614,below_50%,tp,1787151653,0.009177
2273,1786978382,2026-08-17T14:53:02+00:00,HEMIUSDT,LONG,overheated_confirmed,0.00717,0.006222803571428572,0.009064392857142858,unresolved,1787065200,2026-08-18T15:00:00+00:00,-0.7495805290047705,window_close,no,,,28.4614,below_50%,tp,1787151653,0.009177
2274,1786978481,2026-08-17T14:54:41+00:00,SNXXUSDT,LONG,overheated_24h,19.497,18.489964285714287,21.511071428571427,sl_first,1787018400,2026-08-18T02:00:00+00:00,-1.0,stop_touch,no,,,16.8946,below_50%,sl,1787022599,17.626
2341,1786979711,2026-08-17T15:15:11+00:00,HEMIUSDT,LONG,overheated_confirmed,0.007025,0.007025,0.007025,ambiguous,1786980600,2026-08-17T15:30:00+00:00,nan,both_barriers_same_candle,no,,,28.9629,below_50%,ttl_expired,,
2344,1786979815,2026-08-17T15:16:55+00:00,GPSUSDT,LONG,overheated_confirmed,0.015917,0.015917,0.015917,ambiguous,1786980600,2026-08-17T15:30:00+00:00,nan,both_barriers_same_candle,no,,,80.4305,at_or_above_50%,ttl_expired,,
2343,1786979847,2026-08-17T15:17:27+00:00,ACEUSDT,LONG,overheated_confirmed,0.1907,0.1907,0.1907,ambiguous,1786980600,2026-08-17T15:30:00+00:00,nan,both_barriers_same_candle,no,,,55.5217,at_or_above_50%,ttl_expired,,
2277,1786979928,2026-08-17T15:18:48+00:00,AEONUSDT,LONG,overheated_24h,0.08671,0.07723374999999999,0.10566249999999999,unresolved,1787067000,2026-08-18T15:30:00+00:00,0.19944598337950156,window_close,no,,,33.5732,below_50%,sl,1787157528,0.07642
2345,1786979929,2026-08-17T15:18:49+00:00,AEONUSDT,LONG,overheated_confirmed,0.08671,0.08671,0.08671,ambiguous,1786980600,2026-08-17T15:30:00+00:00,nan,both_barriers_same_candle,no,,,33.5732,below_50%,ttl_expired,,
2278,1786979937,2026-08-17T15:18:57+00:00,MVLLUSDT,LONG,overheated_24h,31.97,30.868035714285714,34.17392857142857,sl_first,1786994100,2026-08-17T19:15:00+00:00,-1.0,stop_touch,no,,,17.0847,below_50%,sl,1786993956,30.85
2346,1786979938,2026-08-17T15:18:58+00:00,MVLLUSDT,LONG,overheated_confirmed,31.97,31.97,31.97,ambiguous,1786980600,2026-08-17T15:30:00+00:00,nan,both_barriers_same_candle,no,,,17.0847,below_50%,ttl_expired,,
2279,1786979994,2026-08-17T15:19:54+00:00,AEONUSDT,LONG,overheated_confirmed,0.0865,0.07702375,0.10545249999999998,unresolved,1787067000,2026-08-18T15:30:00+00:00,0.22160664819944667,window_close,no,,,33.5732,below_50%,sl,1787157528,0.07642
2280,1786979996,2026-08-17T15:19:56+00:00,STARUSDT,SHORT,pump_24h_fade,0.13416,0.1502592,0.1019616,sl_first,1787015700,2026-08-18T01:15:00+00:00,-1.0,stop_touch,no,,,42.9904,below_50%,sl,1787015421,0.1502592
2347,1786979996.037292,2026-08-17T15:19:56+00:00,STARUSDT,SHORT,pump_fade_confirmed,0.13416,0.13416,0.13416,ambiguous,1786980600,2026-08-17T15:30:00+00:00,nan,both_barriers_same_candle,no,,,42.9904,below_50%,ttl_expired,,
2348,1786979996.037292,2026-08-17T15:19:56+00:00,ACEUSDT,SHORT,pump_fade_confirmed,0.1907,0.1907,0.1907,ambiguous,1786980600,2026-08-17T15:30:00+00:00,nan,both_barriers_same_candle,yes,1786979847,overheated_confirmed,55.5217,at_or_above_50%,ttl_expired,,
2281,1786980239,2026-08-17T15:23:59+00:00,CTRUSDT,SHORT,bb_squeeze,0.0086,0.008704059405940594,0.008391881188118813,tp_first,1787007600,2026-08-17T23:00:00+00:00,2.0,target_touch,no,,,6.5651,below_50%,tp,1787023754,0.008391881188118813
2350,1786981008,2026-08-17T15:36:48+00:00,SNXXUSDT,LONG,overheated_confirmed,19.483,19.483,19.483,ambiguous,1786981500,2026-08-17T15:45:00+00:00,nan,both_barriers_same_candle,no,,,20.769,below_50%,ttl_expired,,
2283,1786981077,2026-08-17T15:37:57+00:00,AXTIUSDT,LONG,overheated_24h,93.79,90.8757142857143,99.61857142857143,sl_first,1787023800,2026-08-18T03:30:00+00:00,-1.0,stop_touch,no,,,16.4007,below_50%,sl,1787023032,90.77
2351,1786981077,2026-08-17T15:37:57+00:00,AXTIUSDT,LONG,overheated_confirmed,93.79,93.79,93.79,ambiguous,1786981500,2026-08-17T15:45:00+00:00,nan,both_barriers_same_candle,no,,,16.4007,below_50%,ttl_expired,,
2284,1786981136,2026-08-17T15:38:56+00:00,AXTIUSDT,LONG,overheated_confirmed,93.69,90.77571428571429,99.51857142857142,sl_first,1787023800,2026-08-18T03:30:00+00:00,-1.0,stop_touch,no,,,16.4007,below_50%,sl,1787023032,90.77
2287,1786982243,2026-08-17T15:57:23+00:00,EDENUSDT,LONG,overheated_24h,0.05444,0.04521446428571429,0.07289107142857143,unresolved,1787068800,2026-08-18T16:00:00+00:00,-0.109478737200705,window_close,no,,,27.7909,below_50%,open,,
2352,1786982244,2026-08-17T15:57:24+00:00,EDENUSDT,LONG,overheated_confirmed,0.05444,0.05444,0.05444,ambiguous,1786982400,2026-08-17T16:00:00+00:00,nan,both_barriers_same_candle,no,,,27.7909,below_50%,ttl_expired,,
2288,1786982377,2026-08-17T15:59:37+00:00,TUTUSDT,SHORT,pump_24h_fade,0.043585,0.048815199999999996,0.0331246,sl_first,1786983300,2026-08-17T16:15:00+00:00,-1.0,stop_touch,no,,,47.2546,below_50%,sl,1786982944,0.049591
2290,1786982457,2026-08-17T16:00:57+00:00,EDENUSDT,LONG,overheated_confirmed,0.05397,0.04474446428571428,0.07242107142857143,unresolved,1787069700,2026-08-18T16:15:00+00:00,0.02167895786152628,window_close,no,,,29.5808,below_50%,open,,
2291,1786982747,2026-08-17T16:05:47+00:00,0GUSDT,SHORT,bb_squeeze,0.155,0.15676732673267327,0.15146534653465346,tp_first,1786997700,2026-08-17T20:15:00+00:00,2.0,target_touch,no,,,4.2456,below_50%,tp,1786997375,0.15146534653465346
2292,1786982860,2026-08-17T16:07:40+00:00,B2USDT,SHORT,ema_cross,0.4654,0.4801620689655172,0.4358758620689655,unresolved,1787069700,2026-08-18T16:15:00+00:00,-0.6706377014716203,window_close,no,,,11.9238,below_50%,tp,1787249077,0.4358758620689655
2354,1786982860,2026-08-17T16:07:40+00:00,B2USDT,SHORT,ema_cross_confirmed,0.4654,0.4654,0.4654,ambiguous,1786983300,2026-08-17T16:15:00+00:00,nan,both_barriers_same_candle,no,,,11.9238,below_50%,ttl_expired,,
2293,1786982861,2026-08-17T16:07:41+00:00,CBRSUSDT,LONG,ema_cross,254.1,247.32758620689654,267.6448275862069,sl_first,1787018400,2026-08-18T02:00:00+00:00,-1.0,stop_touch,no,,,17.8943,below_50%,sl,1787022599,246.0
2355,1786982862,2026-08-17T16:07:42+00:00,CBRSUSDT,LONG,ema_cross_confirmed,254.1,254.1,254.1,sl_first,1786983300,2026-08-17T16:15:00+00:00,nan,stop_touch,no,,,17.8943,below_50%,ttl_expired,,
2294,1786982871,2026-08-17T16:07:51+00:00,JELLYJELLYUSDT,SHORT,ema_cross,0.05757,0.05857620689655173,0.055557586206896555,unresolved,1787069700,2026-08-18T16:15:00+00:00,1.0137080191912269,window_close,no,,,3.3351,below_50%,tp,1787151653,0.05467
2356,1786982871,2026-08-17T16:07:51+00:00,JELLYJELLYUSDT,SHORT,ema_cross_confirmed,0.05757,0.05757,0.05757,tp_first,1786983300,2026-08-17T16:15:00+00:00,nan,target_touch,no,,,3.3351,below_50%,ttl_expired,,
2295,1786982877,2026-08-17T16:07:57+00:00,B2USDT,SHORT,ema_cross_confirmed,0.4637,0.4932241379310345,0.40465172413793105,unresolved,1787069700,2026-08-18T16:15:00+00:00,-0.3928988554076151,window_close,no,,,11.9238,below_50%,sl,1787308255,0.4939
2296,1786982898,2026-08-17T16:08:18+00:00,ACUUSDT,LONG,ema_cross,0.12462,0.11257482758620689,0.14871034482758622,unresolved,1787069700,2026-08-18T16:15:00+00:00,-0.2689874323666651,window_close,no,,,28.6571,below_50%,open,,
2357,1786982898,2026-08-17T16:08:18+00:00,ACUUSDT,LONG,ema_cross_confirmed,0.12462,0.12462,0.12462,ambiguous,1786983300,2026-08-17T16:15:00+00:00,nan,both_barriers_same_candle,no,,,28.6571,below_50%,ttl_expired,,
2297,1786982928,2026-08-17T16:08:48+00:00,IDOLUSDT,SHORT,ema_cross,0.01629,0.016628379310344825,0.015613241379310343,unresolved,1787069700,2026-08-18T16:15:00+00:00,-0.3753184551105756,window_close,no,,,8.2157,below_50%,sl,1787305133,0.016708
2359,1786982929,2026-08-17T16:08:49+00:00,IDOLUSDT,SHORT,ema_cross_confirmed,0.01629,0.01629,0.01629,ambiguous,1786983300,2026-08-17T16:15:00+00:00,nan,both_barriers_same_candle,no,,,8.2157,below_50%,ttl_expired,,
2299,1786982930,2026-08-17T16:08:50+00:00,FLNCUSDT,SHORT,ema_cross,12.57,12.748310344827587,12.213379310344827,sl_first,1786986900,2026-08-17T17:15:00+00:00,-1.0,stop_touch,no,,,6.8403,below_50%,sl,1786986337,12.748310344827587
2360,1786982931,2026-08-17T16:08:51+00:00,FLNCUSDT,SHORT,ema_cross_confirmed,12.57,12.57,12.57,ambiguous,1786983300,2026-08-17T16:15:00+00:00,nan,both_barriers_same_candle,no,,,6.8403,below_50%,ttl_expired,,
2300,1786982942,2026-08-17T16:09:02+00:00,SPCXUSDT,LONG,ema_cross,148.86,146.59862068965518,153.38275862068966,sl_first,1786990500,2026-08-17T18:15:00+00:00,-1.0,stop_touch,no,,,7.586,below_50%,sl,1786989937,146.59
2361,1786982943,2026-08-17T16:09:03+00:00,SPCXUSDT,LONG,ema_cross_confirmed,148.86,148.86,148.86,ambiguous,1786983300,2026-08-17T16:15:00+00:00,nan,both_barriers_same_candle,no,,,7.586,below_50%,ttl_expired,,
2301,1786982969,2026-08-17T16:09:29+00:00,QUSDT,SHORT,ema_cross,0.0202,0.021431379310344827,0.017737241379310344,unresolved,1787069700,2026-08-18T16:15:00+00:00,-0.45558667040045014,window_close,yes,1786981188,oversold_24h,38.8914,below_50%,sl,1787290361,0.02192
2362,1786982970,2026-08-17T16:09:30+00:00,QUSDT,SHORT,ema_cross_confirmed,0.0202,0.0202,0.0202,ambiguous,1786983300,2026-08-17T16:15:00+00:00,nan,both_barriers_same_candle,yes,1786981188,oversold_24h,38.8914,below_50%,ttl_expired,,
2302,1786982976,2026-08-17T16:09:36+00:00,CRCLXUSDT,LONG,ema_cross,75.02,73.7706896551724,77.51862068965517,sl_first,1787020200,2026-08-18T02:30:00+00:00,-1.0,stop_touch,no,,,6.4352,below_50%,sl,1787022599,73.09
2363,1786982977,2026-08-17T16:09:37+00:00,CRCLXUSDT,LONG,ema_cross_confirmed,75.02,75.02,75.02,ambiguous,1786983300,2026-08-17T16:15:00+00:00,nan,both_barriers_same_candle,no,,,6.4352,below_50%,ttl_expired,,
2304,1786982999,2026-08-17T16:09:59+00:00,AWEUSDT,SHORT,ema_cross,0.05892,0.06062,0.05552,sl_first,1787032800,2026-08-18T06:00:00+00:00,-1.0,stop_touch,no,,,15.0927,below_50%,sl,1787032819,0.06068
2366,1786982999,2026-08-17T16:09:59+00:00,AWEUSDT,SHORT,ema_cross_confirmed,0.05892,0.05892,0.05892,tp_first,1786983300,2026-08-17T16:15:00+00:00,nan,target_touch,no,,,15.0927,below_50%,ttl_expired,,
2305,1786983002,2026-08-17T16:10:02+00:00,CRDOUSDT,LONG,ema_cross,281.12,276.46758620689656,290.4248275862069,sl_first,1787021100,2026-08-18T02:45:00+00:00,-1.0,stop_touch,no,,,8.3333,below_50%,sl,1787023329,275.5
2367,1786983002,2026-08-17T16:10:02+00:00,CRDOUSDT,LONG,ema_cross_confirmed,281.12,281.12,281.12,tp_first,1786983300,2026-08-17T16:15:00+00:00,nan,target_touch,no,,,8.3333,below_50%,ttl_expired,,
2306,1786983027,2026-08-17T16:10:27+00:00,VELVETUSDT,SHORT,ema_cross,0.61961,0.7629268965517242,0.3329762068965517,unresolved,1787069700,2026-08-18T16:15:00+00:00,-0.37664784333728735,window_close,yes,1786980948,oversold_24h,75.842,at_or_above_50%,sl,1787307805,0.7629268965517242
2368,1786983027,2026-08-17T16:10:27+00:00,VELVETUSDT,SHORT,ema_cross_confirmed,0.61961,0.61961,0.61961,sl_first,1786983300,2026-08-17T16:15:00+00:00,nan,stop_touch,yes,1786980948,oversold_24h,75.842,at_or_above_50%,ttl_expired,,
2307,1786983028,2026-08-17T16:10:28+00:00,COHRUSDT,LONG,ema_cross,357.56,348.57068965517243,375.5386206896552,sl_first,1787017500,2026-08-18T01:45:00+00:00,-1.0,stop_touch,no,,,9.7344,below_50%,sl,1787022599,339.59
2369,1786983029,2026-08-17T16:10:29+00:00,COHRUSDT,LONG,ema_cross_confirmed,357.56,357.56,357.56,tp_first,1786983300,2026-08-17T16:15:00+00:00,nan,target_touch,no,,,9.7344,below_50%,ttl_expired,,
2308,1786983053,2026-08-17T16:10:53+00:00,HEIUSDT,LONG,ema_cross,0.136,0.12592206896551725,0.15615586206896553,unresolved,1787069700,2026-08-18T16:15:00+00:00,-0.06548963251899206,window_close,no,,,6.1973,below_50%,sl,1787210162,0.12573
2375,1786983053,2026-08-17T16:10:53+00:00,HEIUSDT,LONG,ema_cross_confirmed,0.136,0.136,0.136,sl_first,1786983300,2026-08-17T16:15:00+00:00,nan,stop_touch,no,,,6.1973,below_50%,ttl_expired,,
2309,1786983063,2026-08-17T16:11:03+00:00,VELVETUSDT,SHORT,ema_cross_confirmed,0.62704,0.9136737931034483,0.05377241379310349,unresolved,1787069700,2026-08-18T16:15:00+00:00,-0.16240234445489732,window_close,yes,1786980948,oversold_24h,75.842,at_or_above_50%,open,,
2310,1786983301,2026-08-17T16:15:01+00:00,QUSDT,SHORT,ema_cross_confirmed,0.019991,0.022453758620689653,0.015065482758620689,unresolved,1787070600,2026-08-18T16:30:00+00:00,-0.31956034724167026,window_close,yes,1786981188,oversold_24h,40.8503,below_50%,sl,1787304626,0.022462
2311,1786983302,2026-08-17T16:15:02+00:00,AWEUSDT,SHORT,ema_cross_confirmed,0.05873,0.06213,0.05193,unresolved,1787070600,2026-08-18T16:30:00+00:00,-0.13823529411764857,window_close,no,,,15.0927,below_50%,sl,1787173781,0.06213
2312,1786983327,2026-08-17T16:15:27+00:00,TUTUSDT,LONG,overheated_24h,0.047623,0.03857328571428571,0.06572242857142857,sl_first,1787030100,2026-08-18T05:15:00+00:00,-1.0,stop_touch,yes,1786982377,pump_24h_fade,60.1576,at_or_above_50%,sl,1787151653,0.036663
2313,1786983365,2026-08-17T16:16:05+00:00,TUTUSDT,LONG,overheated_confirmed,0.047858,0.03880828571428571,0.06595742857142857,sl_first,1787030100,2026-08-18T05:15:00+00:00,-1.0,stop_touch,yes,1786982377,pump_24h_fade,60.1576,at_or_above_50%,sl,1787029996,0.03880828571428571
2314,1786983506,2026-08-17T16:18:26+00:00,FHEUSDT,LONG,overheated_24h,0.03214,0.03029071428571429,0.03583857142857143,sl_first,1786985100,2026-08-17T16:45:00+00:00,-1.0,stop_touch,no,,,35.004,below_50%,sl,1786984568,0.02969
2379,1786983507,2026-08-17T16:18:27+00:00,FHEUSDT,LONG,overheated_confirmed,0.03214,0.03214,0.03214,ambiguous,1786984200,2026-08-17T16:30:00+00:00,nan,both_barriers_same_candle,no,,,35.004,below_50%,ttl_expired,,
2315,1786983546,2026-08-17T16:19:06+00:00,FHEUSDT,LONG,overheated_confirmed,0.03209,0.030240714285714287,0.03578857142857143,sl_first,1786985100,2026-08-17T16:45:00+00:00,-1.0,stop_touch,no,,,35.004,below_50%,sl,1786984568,0.02969
2317,1786984779,2026-08-17T16:39:39+00:00,TUTUSDT,SHORT,pump_24h_fade,0.050114,0.05612768,0.03808664,sl_first,1786986900,2026-08-17T17:15:00+00:00,-1.0,stop_touch,yes,1786983365,overheated_confirmed,60.6128,at_or_above_50%,sl,1786986126,0.05612768
2319,1786985991,2026-08-17T16:59:51+00:00,HFTUSDT,SHORT,pump_24h_fade,0.00793,0.0088816,0.0060268,unresolved,1787072400,2026-08-18T17:00:00+00:00,1.0403530895334165,window_close,no,,,65.2174,at_or_above_50%,tp,1787211152,0.0060268
2320,1786986004,2026-08-17T17:00:04+00:00,CRDOUSDT,LONG,ema_cross_confirmed,284.99,278.01137931034486,298.9472413793103,sl_first,1787018400,2026-08-18T02:00:00+00:00,-1.0,stop_touch,no,,,9.1916,below_50%,sl,1787022599,277.53
2321,1786986049,2026-08-17T17:00:49+00:00,ATUSDT,SHORT,ema_cross_confirmed,0.15055,0.16450793103448275,0.12263413793103448,unresolved,1787073300,2026-08-18T17:15:00+00:00,-0.13612332625129794,window_close,no,,,6.9904,below_50%,open,,
2322,1786986248,2026-08-17T17:04:08+00:00,OKBUSDT,SHORT,bb_squeeze,100.89,101.99386138613862,98.68227722772278,tp_first,1787002200,2026-08-17T21:30:00+00:00,1.9999999999999871,target_touch,no,,,4.8527,below_50%,tp,1787012249,97.52
2323,1786986425,2026-08-17T17:07:05+00:00,GWEIUSDT,LONG,bb_squeeze,0.023044,0.022399445544554454,0.024333108910891087,sl_first,1787057100,2026-08-18T12:45:00+00:00,-1.0,stop_touch,no,,,6.8947,below_50%,sl,1787056432,0.022386
2324,1786986895,2026-08-17T17:14:55+00:00,CBRSUSDT,LONG,overheated_24h,256.7,248.77142857142857,272.5571428571428,sl_first,1787018400,2026-08-18T02:00:00+00:00,-1.0,stop_touch,no,,,17.8943,below_50%,sl,1787022599,246.0
2325,1786986951,2026-08-17T17:15:51+00:00,HFTUSDT,SHORT,pump_fade_confirmed,0.00819,0.009172799999999998,0.0062244,unresolved,1787074200,2026-08-18T17:30:00+00:00,1.221001221001222,window_close,no,,,63.0363,at_or_above_50%,tp,1787210221,0.0062244
2326,1786987173,2026-08-17T17:19:33+00:00,HFTUSDT,LONG,overheated_24h,0.00819,0.0072825,0.010004999999999998,sl_first,1786994100,2026-08-17T19:15:00+00:00,-1.0,stop_touch,yes,1786986951,pump_fade_confirmed,63.0363,at_or_above_50%,sl,1786993446,0.0072825
2327,1786987186,2026-08-17T17:19:46+00:00,TUTUSDT,SHORT,pump_24h_fade,0.0588,0.065856,0.044688,tp_first,1786988700,2026-08-17T17:45:00+00:00,2.0,target_touch,no,,,88.3339,at_or_above_50%,tp,1786990835,0.044348
2328,1786987850,2026-08-17T17:30:50+00:00,TUTUSDT,SHORT,pump_fade_confirmed,0.049283,0.05519696,0.03745508,tp_first,1787030100,2026-08-18T05:15:00+00:00,1.999999999999999,target_touch,no,,,89.935,at_or_above_50%,tp,1787151653,0.036663
2330,1786988759,2026-08-17T17:45:59+00:00,IDOLUSDT,SHORT,ema_cross_confirmed,0.016278,0.016954758620689656,0.01492448275862069,unresolved,1787076000,2026-08-18T18:00:00+00:00,-0.17879343727708072,window_close,no,,,8.1846,below_50%,open,,
2333,1786989657,2026-08-17T18:00:57+00:00,CBRSUSDT,LONG,ema_cross_confirmed,255.1,244.94137931034481,275.4172413793103,sl_first,1787021100,2026-08-18T02:45:00+00:00,-1.0,stop_touch,no,,,17.8943,below_50%,sl,1787023003,244.9
2339,1786992351,2026-08-17T18:45:51+00:00,STARUSDT,LONG,overheated_confirmed,0.13451,0.12637464285714284,0.1507807142857143,tp_first,1787015700,2026-08-18T01:15:00+00:00,2.0,target_touch,no,,,42.9904,below_50%,tp,1787015421,0.1507807142857143
