id,strategy,symbol,direction,baseline_status,baseline_r,source_baseline_outcome,step_pct,tp_reached,tp_trigger_ts,tp_trigger_price,partial_branch,post_tp_candles,trajectory_updates_json,trail_ts,trail_price,second_half_r,total_r,outcome,coverage_error
680,overheated_24h,BOMEUSDT,LONG,tp,1.5999999999999945,tp,2.0,True,1786305600,0.00081224,tp_branch,1,[],1786305900,0.00081224,1.5999999999999945,1.5999999999999945,partial_tp_floor,
680,overheated_24h,BOMEUSDT,LONG,tp,1.5999999999999945,tp,3.0,True,1786305600,0.00081224,tp_branch,1,[],1786305900,0.00081224,1.5999999999999945,1.5999999999999945,partial_tp_floor,
680,overheated_24h,BOMEUSDT,LONG,tp,1.5999999999999945,tp,4.0,True,1786305600,0.00081224,tp_branch,1,[],1786305900,0.00081224,1.5999999999999945,1.5999999999999945,partial_tp_floor,
680,overheated_24h,BOMEUSDT,LONG,tp,1.5999999999999945,tp,5.0,True,1786305600,0.00081224,tp_branch,1,[],1786305900,0.00081224,1.5999999999999945,1.5999999999999945,partial_tp_floor,
680,overheated_24h,BOMEUSDT,LONG,tp,1.5999999999999945,tp,6.0,True,1786305600,0.00081224,tp_branch,1,[],1786305900,0.00081224,1.5999999999999945,1.5999999999999945,partial_tp_floor,
680,overheated_24h,BOMEUSDT,LONG,tp,1.5999999999999945,tp,8.0,True,1786305600,0.00081224,tp_branch,1,[],1786305900,0.00081224,1.5999999999999945,1.5999999999999945,partial_tp_floor,
680,overheated_24h,BOMEUSDT,LONG,tp,1.5999999999999945,tp,10.0,True,1786305600,0.00081224,tp_branch,1,[],1786305900,0.00081224,1.5999999999999945,1.5999999999999945,partial_tp_floor,
699,overheated_24h,ESPUSDT,LONG,sl,-1.0,sl,2.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
699,overheated_24h,ESPUSDT,LONG,sl,-1.0,sl,3.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
699,overheated_24h,ESPUSDT,LONG,sl,-1.0,sl,4.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
699,overheated_24h,ESPUSDT,LONG,sl,-1.0,sl,5.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
699,overheated_24h,ESPUSDT,LONG,sl,-1.0,sl,6.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
699,overheated_24h,ESPUSDT,LONG,sl,-1.0,sl,8.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
699,overheated_24h,ESPUSDT,LONG,sl,-1.0,sl,10.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
712,overheated_24h,PEOPLEUSDT,LONG,sl,-1.0,sl,2.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
712,overheated_24h,PEOPLEUSDT,LONG,sl,-1.0,sl,3.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
712,overheated_24h,PEOPLEUSDT,LONG,sl,-1.0,sl,4.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
712,overheated_24h,PEOPLEUSDT,LONG,sl,-1.0,sl,5.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
712,overheated_24h,PEOPLEUSDT,LONG,sl,-1.0,sl,6.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
712,overheated_24h,PEOPLEUSDT,LONG,sl,-1.0,sl,8.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
712,overheated_24h,PEOPLEUSDT,LONG,sl,-1.0,sl,10.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
828,overheated_24h,BSPUSDT,LONG,sl,-1.0,sl,2.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
828,overheated_24h,BSPUSDT,LONG,sl,-1.0,sl,3.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
828,overheated_24h,BSPUSDT,LONG,sl,-1.0,sl,4.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
828,overheated_24h,BSPUSDT,LONG,sl,-1.0,sl,5.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
828,overheated_24h,BSPUSDT,LONG,sl,-1.0,sl,6.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
828,overheated_24h,BSPUSDT,LONG,sl,-1.0,sl,8.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
828,overheated_24h,BSPUSDT,LONG,sl,-1.0,sl,10.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1338,overheated_24h,CRWVUSDT,LONG,tp,1.599999999999999,tp,2.0,True,1786522800,106.3712,tp_branch,1,[],1786523100,106.3712,1.599999999999999,1.599999999999999,partial_tp_floor,
1338,overheated_24h,CRWVUSDT,LONG,tp,1.599999999999999,tp,3.0,True,1786522800,106.3712,tp_branch,1,[],1786523100,106.3712,1.599999999999999,1.599999999999999,partial_tp_floor,
1338,overheated_24h,CRWVUSDT,LONG,tp,1.599999999999999,tp,4.0,True,1786522800,106.3712,tp_branch,1,[],1786523100,106.3712,1.599999999999999,1.599999999999999,partial_tp_floor,
1338,overheated_24h,CRWVUSDT,LONG,tp,1.599999999999999,tp,5.0,True,1786522800,106.3712,tp_branch,1,[],1786523100,106.3712,1.599999999999999,1.599999999999999,partial_tp_floor,
1338,overheated_24h,CRWVUSDT,LONG,tp,1.599999999999999,tp,6.0,True,1786522800,106.3712,tp_branch,1,[],1786523100,106.3712,1.599999999999999,1.599999999999999,partial_tp_floor,
1338,overheated_24h,CRWVUSDT,LONG,tp,1.599999999999999,tp,8.0,True,1786522800,106.3712,tp_branch,1,[],1786523100,106.3712,1.599999999999999,1.599999999999999,partial_tp_floor,
1338,overheated_24h,CRWVUSDT,LONG,tp,1.599999999999999,tp,10.0,True,1786522800,106.3712,tp_branch,1,[],1786523100,106.3712,1.599999999999999,1.599999999999999,partial_tp_floor,
1505,overheated_24h,CRWVUSDT,LONG,tp,1.5999999999999968,tp,2.0,True,1786541700,111.2904,tp_branch,1,[],1786542000,111.2904,1.5999999999999968,1.5999999999999968,partial_tp_floor,
1505,overheated_24h,CRWVUSDT,LONG,tp,1.5999999999999968,tp,3.0,True,1786541700,111.2904,tp_branch,1,[],1786542000,111.2904,1.5999999999999968,1.5999999999999968,partial_tp_floor,
1505,overheated_24h,CRWVUSDT,LONG,tp,1.5999999999999968,tp,4.0,True,1786541700,111.2904,tp_branch,1,[],1786542000,111.2904,1.5999999999999968,1.5999999999999968,partial_tp_floor,
1505,overheated_24h,CRWVUSDT,LONG,tp,1.5999999999999968,tp,5.0,True,1786541700,111.2904,tp_branch,1,[],1786542000,111.2904,1.5999999999999968,1.5999999999999968,partial_tp_floor,
1505,overheated_24h,CRWVUSDT,LONG,tp,1.5999999999999968,tp,6.0,True,1786541700,111.2904,tp_branch,1,[],1786542000,111.2904,1.5999999999999968,1.5999999999999968,partial_tp_floor,
1505,overheated_24h,CRWVUSDT,LONG,tp,1.5999999999999968,tp,8.0,True,1786541700,111.2904,tp_branch,1,[],1786542000,111.2904,1.5999999999999968,1.5999999999999968,partial_tp_floor,
1505,overheated_24h,CRWVUSDT,LONG,tp,1.5999999999999968,tp,10.0,True,1786541700,111.2904,tp_branch,1,[],1786542000,111.2904,1.5999999999999968,1.5999999999999968,partial_tp_floor,
1546,overheated_24h,SNXXUSDT,LONG,sl,-1.0,sl,2.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1546,overheated_24h,SNXXUSDT,LONG,sl,-1.0,sl,3.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1546,overheated_24h,SNXXUSDT,LONG,sl,-1.0,sl,4.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1546,overheated_24h,SNXXUSDT,LONG,sl,-1.0,sl,5.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1546,overheated_24h,SNXXUSDT,LONG,sl,-1.0,sl,6.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1546,overheated_24h,SNXXUSDT,LONG,sl,-1.0,sl,8.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1546,overheated_24h,SNXXUSDT,LONG,sl,-1.0,sl,10.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1550,overheated_24h,WENUSDT,LONG,sl,-1.0,sl,2.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1550,overheated_24h,WENUSDT,LONG,sl,-1.0,sl,3.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1550,overheated_24h,WENUSDT,LONG,sl,-1.0,sl,4.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1550,overheated_24h,WENUSDT,LONG,sl,-1.0,sl,5.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1550,overheated_24h,WENUSDT,LONG,sl,-1.0,sl,6.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1550,overheated_24h,WENUSDT,LONG,sl,-1.0,sl,8.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1550,overheated_24h,WENUSDT,LONG,sl,-1.0,sl,10.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1563,overheated_24h,NBISUSDT,LONG,tp,1.9999999999999976,tp,2.0,True,1786631100,272.2856139949357,tp_branch,3,"[{""ts"":1786631400,""favorable_extreme"":275.43,""stop"":272.2856139949357},{""ts"":1786631700,""favorable_extreme"":275.68,""stop"":272.2856139949357}]",1786632300,272.2856139949357,1.9999999999999976,1.9999999999999976,partial_tp_floor,
1563,overheated_24h,NBISUSDT,LONG,tp,1.9999999999999976,tp,3.0,True,1786631100,272.2856139949357,tp_branch,3,"[{""ts"":1786631400,""favorable_extreme"":275.43,""stop"":272.2856139949357},{""ts"":1786631700,""favorable_extreme"":275.68,""stop"":272.2856139949357}]",1786632300,272.2856139949357,1.9999999999999976,1.9999999999999976,partial_tp_floor,
1563,overheated_24h,NBISUSDT,LONG,tp,1.9999999999999976,tp,4.0,True,1786631100,272.2856139949357,tp_branch,3,"[{""ts"":1786631400,""favorable_extreme"":275.43,""stop"":272.2856139949357},{""ts"":1786631700,""favorable_extreme"":275.68,""stop"":272.2856139949357}]",1786632300,272.2856139949357,1.9999999999999976,1.9999999999999976,partial_tp_floor,
1563,overheated_24h,NBISUSDT,LONG,tp,1.9999999999999976,tp,5.0,True,1786631100,272.2856139949357,tp_branch,3,"[{""ts"":1786631400,""favorable_extreme"":275.43,""stop"":272.2856139949357},{""ts"":1786631700,""favorable_extreme"":275.68,""stop"":272.2856139949357}]",1786632300,272.2856139949357,1.9999999999999976,1.9999999999999976,partial_tp_floor,
1563,overheated_24h,NBISUSDT,LONG,tp,1.9999999999999976,tp,6.0,True,1786631100,272.2856139949357,tp_branch,3,"[{""ts"":1786631400,""favorable_extreme"":275.43,""stop"":272.2856139949357},{""ts"":1786631700,""favorable_extreme"":275.68,""stop"":272.2856139949357}]",1786632300,272.2856139949357,1.9999999999999976,1.9999999999999976,partial_tp_floor,
1563,overheated_24h,NBISUSDT,LONG,tp,1.9999999999999976,tp,8.0,True,1786631100,272.2856139949357,tp_branch,3,"[{""ts"":1786631400,""favorable_extreme"":275.43,""stop"":272.2856139949357},{""ts"":1786631700,""favorable_extreme"":275.68,""stop"":272.2856139949357}]",1786632300,272.2856139949357,1.9999999999999976,1.9999999999999976,partial_tp_floor,
1563,overheated_24h,NBISUSDT,LONG,tp,1.9999999999999976,tp,10.0,True,1786631100,272.2856139949357,tp_branch,3,"[{""ts"":1786631400,""favorable_extreme"":275.43,""stop"":272.2856139949357},{""ts"":1786631700,""favorable_extreme"":275.68,""stop"":272.2856139949357}]",1786632300,272.2856139949357,1.9999999999999976,1.9999999999999976,partial_tp_floor,
1694,overheated_24h,SNXXUSDT,LONG,sl,-1.0,sl,2.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1694,overheated_24h,SNXXUSDT,LONG,sl,-1.0,sl,3.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1694,overheated_24h,SNXXUSDT,LONG,sl,-1.0,sl,4.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1694,overheated_24h,SNXXUSDT,LONG,sl,-1.0,sl,5.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1694,overheated_24h,SNXXUSDT,LONG,sl,-1.0,sl,6.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1694,overheated_24h,SNXXUSDT,LONG,sl,-1.0,sl,8.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1694,overheated_24h,SNXXUSDT,LONG,sl,-1.0,sl,10.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1795,overheated_24h,SNXXUSDT,LONG,sl,-1.0,sl,2.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1795,overheated_24h,SNXXUSDT,LONG,sl,-1.0,sl,3.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1795,overheated_24h,SNXXUSDT,LONG,sl,-1.0,sl,4.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1795,overheated_24h,SNXXUSDT,LONG,sl,-1.0,sl,5.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1795,overheated_24h,SNXXUSDT,LONG,sl,-1.0,sl,6.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1795,overheated_24h,SNXXUSDT,LONG,sl,-1.0,sl,8.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1795,overheated_24h,SNXXUSDT,LONG,sl,-1.0,sl,10.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1796,overheated_24h,ACEUSDT,LONG,tp,1.600000000000003,tp,2.0,True,1786695300,0.151736,tp_branch,1,[],1786695600,0.151736,1.600000000000003,1.600000000000003,partial_tp_floor,
1796,overheated_24h,ACEUSDT,LONG,tp,1.600000000000003,tp,3.0,True,1786695300,0.151736,tp_branch,1,[],1786695600,0.151736,1.600000000000003,1.600000000000003,partial_tp_floor,
1796,overheated_24h,ACEUSDT,LONG,tp,1.600000000000003,tp,4.0,True,1786695300,0.151736,tp_branch,1,[],1786695600,0.151736,1.600000000000003,1.600000000000003,partial_tp_floor,
1796,overheated_24h,ACEUSDT,LONG,tp,1.600000000000003,tp,5.0,True,1786695300,0.151736,tp_branch,1,[],1786695600,0.151736,1.600000000000003,1.600000000000003,partial_tp_floor,
1796,overheated_24h,ACEUSDT,LONG,tp,1.600000000000003,tp,6.0,True,1786695300,0.151736,tp_branch,1,[],1786695600,0.151736,1.600000000000003,1.600000000000003,partial_tp_floor,
1796,overheated_24h,ACEUSDT,LONG,tp,1.600000000000003,tp,8.0,True,1786695300,0.151736,tp_branch,1,[],1786695600,0.151736,1.600000000000003,1.600000000000003,partial_tp_floor,
1796,overheated_24h,ACEUSDT,LONG,tp,1.600000000000003,tp,10.0,True,1786695300,0.151736,tp_branch,1,[],1786695600,0.151736,1.600000000000003,1.600000000000003,partial_tp_floor,
1804,overheated_24h,VCXUSDT,LONG,sl,-1.0,sl,2.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1804,overheated_24h,VCXUSDT,LONG,sl,-1.0,sl,3.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1804,overheated_24h,VCXUSDT,LONG,sl,-1.0,sl,4.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1804,overheated_24h,VCXUSDT,LONG,sl,-1.0,sl,5.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1804,overheated_24h,VCXUSDT,LONG,sl,-1.0,sl,6.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1804,overheated_24h,VCXUSDT,LONG,sl,-1.0,sl,8.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1804,overheated_24h,VCXUSDT,LONG,sl,-1.0,sl,10.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1806,overheated_24h,ACEUSDT,LONG,tp,1.6000000000000043,tp,2.0,True,1786698300,0.15984800000000002,tp_branch,4,"[{""ts"":1786698600,""favorable_extreme"":0.162,""stop"":0.15984800000000002},{""ts"":1786698900,""favorable_extreme"":0.1657,""stop"":0.16238599999999997},{""ts"":1786699200,""favorable_extreme"":0.1693,""stop"":0.165914}]",1786699500,0.165914,3.1786597267404053,2.3893298633702047,partial_trail_stop,
1806,overheated_24h,ACEUSDT,LONG,tp,1.6000000000000043,tp,3.0,True,1786698300,0.15984800000000002,tp_branch,6,"[{""ts"":1786698600,""favorable_extreme"":0.162,""stop"":0.15984800000000002},{""ts"":1786698900,""favorable_extreme"":0.1657,""stop"":0.16072899999999998},{""ts"":1786699200,""favorable_extreme"":0.1693,""stop"":0.164221},{""ts"":1786699500,""favorable_extreme"":0.1719,""stop"":0.166743},{""ts"":1786699800,""favorable_extreme"":0.1741,""stop"":0.168877}]",1786700100,0.168877,3.9497722836694864,2.7748861418347452,partial_trail_stop,
1806,overheated_24h,ACEUSDT,LONG,tp,1.6000000000000043,tp,4.0,True,1786698300,0.15984800000000002,tp_branch,6,"[{""ts"":1786698600,""favorable_extreme"":0.162,""stop"":0.15984800000000002},{""ts"":1786698900,""favorable_extreme"":0.1657,""stop"":0.15984800000000002},{""ts"":1786699200,""favorable_extreme"":0.1693,""stop"":0.162528},{""ts"":1786699500,""favorable_extreme"":0.1719,""stop"":0.165024},{""ts"":1786699800,""favorable_extreme"":0.1741,""stop"":0.167136}]",1786700100,0.167136,3.4966818477553696,2.548340923877687,partial_trail_stop,
1806,overheated_24h,ACEUSDT,LONG,tp,1.6000000000000043,tp,5.0,True,1786698300,0.15984800000000002,tp_branch,6,"[{""ts"":1786698600,""favorable_extreme"":0.162,""stop"":0.15984800000000002},{""ts"":1786698900,""favorable_extreme"":0.1657,""stop"":0.15984800000000002},{""ts"":1786699200,""favorable_extreme"":0.1693,""stop"":0.160835},{""ts"":1786699500,""favorable_extreme"":0.1719,""stop"":0.16330499999999998},{""ts"":1786699800,""favorable_extreme"":0.1741,""stop"":0.165395}]",1786700100,0.165395,3.0435914118412457,2.321795705920625,partial_trail_stop,
1806,overheated_24h,ACEUSDT,LONG,tp,1.6000000000000043,tp,6.0,True,1786698300,0.15984800000000002,tp_branch,11,"[{""ts"":1786698600,""favorable_extreme"":0.162,""stop"":0.15984800000000002},{""ts"":1786698900,""favorable_extreme"":0.1657,""stop"":0.15984800000000002},{""ts"":1786699200,""favorable_extreme"":0.1693,""stop"":0.15984800000000002},{""ts"":1786699500,""favorable_extreme"":0.1719,""stop"":0.16158599999999998},{""ts"":1786699800,""favorable_extreme"":0.1741,""stop"":0.163654},{""ts"":1786700100,""favorable_extreme"":0.1771,""stop"":0.166474},{""ts"":1786700700,""favorable_extreme"":0.1774,""stop"":0.166756},{""ts"":1786701000,""favorable_extreme"":0.1826,""stop"":0.171644},{""ts"":1786701300,""favorable_extreme"":0.1838,""stop"":0.17277199999999998},{""ts"":1786701600,""favorable_extreme"":0.1852,""stop"":0.174088}]",1786701900,0.174088,5.305920624593362,3.452960312296683,partial_trail_stop,
1806,overheated_24h,ACEUSDT,LONG,tp,1.6000000000000043,tp,8.0,True,1786698300,0.15984800000000002,tp_branch,15,"[{""ts"":1786698600,""favorable_extreme"":0.162,""stop"":0.15984800000000002},{""ts"":1786698900,""favorable_extreme"":0.1657,""stop"":0.15984800000000002},{""ts"":1786699200,""favorable_extreme"":0.1693,""stop"":0.15984800000000002},{""ts"":1786699500,""favorable_extreme"":0.1719,""stop"":0.15984800000000002},{""ts"":1786699800,""favorable_extreme"":0.1741,""stop"":0.160172},{""ts"":1786700100,""favorable_extreme"":0.1771,""stop"":0.16293200000000002},{""ts"":1786700700,""favorable_extreme"":0.1774,""stop"":0.16320800000000002},{""ts"":1786701000,""favorable_extreme"":0.1826,""stop"":0.16799200000000003},{""ts"":1786701300,""favorable_extreme"":0.1838,""stop"":0.169096},{""ts"":1786701600,""favorable_extreme"":0.1852,""stop"":0.170384},{""ts"":1786702500,""favorable_extreme"":0.191,""stop"":0.17572000000000002},{""ts"":1786702800,""favorable_extreme"":0.1969,""stop"":0.181148},{""ts"":1786703100,""favorable_extreme"":0.1997,""stop"":0.183724},{""ts"":1786703400,""favorable_extreme"":0.2192,""stop"":0.201664}]",1786703700,0.201664,12.482498373454789,7.041249186727397,partial_trail_stop,
1806,overheated_24h,ACEUSDT,LONG,tp,1.6000000000000043,tp,10.0,True,1786698300,0.15984800000000002,tp_branch,18,"[{""ts"":1786698600,""favorable_extreme"":0.162,""stop"":0.15984800000000002},{""ts"":1786698900,""favorable_extreme"":0.1657,""stop"":0.15984800000000002},{""ts"":1786699200,""favorable_extreme"":0.1693,""stop"":0.15984800000000002},{""ts"":1786699500,""favorable_extreme"":0.1719,""stop"":0.15984800000000002},{""ts"":1786699800,""favorable_extreme"":0.1741,""stop"":0.15984800000000002},{""ts"":1786700100,""favorable_extreme"":0.1771,""stop"":0.15984800000000002},{""ts"":1786700700,""favorable_extreme"":0.1774,""stop"":0.15984800000000002},{""ts"":1786701000,""favorable_extreme"":0.1826,""stop"":0.16434},{""ts"":1786701300,""favorable_extreme"":0.1838,""stop"":0.16541999999999998},{""ts"":1786701600,""favorable_extreme"":0.1852,""stop"":0.16668},{""ts"":1786702500,""favorable_extreme"":0.191,""stop"":0.1719},{""ts"":1786702800,""favorable_extreme"":0.1969,""stop"":0.17721},{""ts"":1786703100,""favorable_extreme"":0.1997,""stop"":0.17973},{""ts"":1786703400,""favorable_extreme"":0.2192,""stop"":0.19728},{""ts"":1786704600,""favorable_extreme"":0.2249,""stop"":0.20241},{""ts"":1786704900,""favorable_extreme"":0.2297,""stop"":0.20673},{""ts"":1786705200,""favorable_extreme"":0.2328,""stop"":0.20952}]",1786705800,0.20952,14.527000650618094,8.063500325309048,partial_trail_stop,
1812,overheated_24h,ACEUSDT,LONG,tp,1.5999999999999959,tp,2.0,True,1786699500,0.169832,tp_branch,1,[],1786699800,0.169832,1.5999999999999959,1.5999999999999959,partial_tp_floor,
1812,overheated_24h,ACEUSDT,LONG,tp,1.5999999999999959,tp,3.0,True,1786699500,0.169832,tp_branch,1,[],1786699800,0.169832,1.5999999999999959,1.5999999999999959,partial_tp_floor,
1812,overheated_24h,ACEUSDT,LONG,tp,1.5999999999999959,tp,4.0,True,1786699500,0.169832,tp_branch,1,[],1786699800,0.169832,1.5999999999999959,1.5999999999999959,partial_tp_floor,
1812,overheated_24h,ACEUSDT,LONG,tp,1.5999999999999959,tp,5.0,True,1786699500,0.169832,tp_branch,1,[],1786699800,0.169832,1.5999999999999959,1.5999999999999959,partial_tp_floor,
1812,overheated_24h,ACEUSDT,LONG,tp,1.5999999999999959,tp,6.0,True,1786699500,0.169832,tp_branch,1,[],1786699800,0.169832,1.5999999999999959,1.5999999999999959,partial_tp_floor,
1812,overheated_24h,ACEUSDT,LONG,tp,1.5999999999999959,tp,8.0,True,1786699500,0.169832,tp_branch,1,[],1786699800,0.169832,1.5999999999999959,1.5999999999999959,partial_tp_floor,
1812,overheated_24h,ACEUSDT,LONG,tp,1.5999999999999959,tp,10.0,True,1786699500,0.169832,tp_branch,1,[],1786699800,0.169832,1.5999999999999959,1.5999999999999959,partial_tp_floor,
1815,overheated_24h,CROSSUSDT,LONG,sl,-1.0,sl,2.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1815,overheated_24h,CROSSUSDT,LONG,sl,-1.0,sl,3.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1815,overheated_24h,CROSSUSDT,LONG,sl,-1.0,sl,4.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1815,overheated_24h,CROSSUSDT,LONG,sl,-1.0,sl,5.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1815,overheated_24h,CROSSUSDT,LONG,sl,-1.0,sl,6.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1815,overheated_24h,CROSSUSDT,LONG,sl,-1.0,sl,8.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1815,overheated_24h,CROSSUSDT,LONG,sl,-1.0,sl,10.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1816,overheated_24h,ACEUSDT,LONG,sl,-1.0,sl,2.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1816,overheated_24h,ACEUSDT,LONG,sl,-1.0,sl,3.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1816,overheated_24h,ACEUSDT,LONG,sl,-1.0,sl,4.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1816,overheated_24h,ACEUSDT,LONG,sl,-1.0,sl,5.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1816,overheated_24h,ACEUSDT,LONG,sl,-1.0,sl,6.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1816,overheated_24h,ACEUSDT,LONG,sl,-1.0,sl,8.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1816,overheated_24h,ACEUSDT,LONG,sl,-1.0,sl,10.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1826,overheated_24h,SNDKUSDT,LONG,sl,-1.0,sl,2.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1826,overheated_24h,SNDKUSDT,LONG,sl,-1.0,sl,3.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1826,overheated_24h,SNDKUSDT,LONG,sl,-1.0,sl,4.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1826,overheated_24h,SNDKUSDT,LONG,sl,-1.0,sl,5.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1826,overheated_24h,SNDKUSDT,LONG,sl,-1.0,sl,6.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1826,overheated_24h,SNDKUSDT,LONG,sl,-1.0,sl,8.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1826,overheated_24h,SNDKUSDT,LONG,sl,-1.0,sl,10.0,False,,,not_activated,0,[],,,,-1.0,baseline_sl,
1827,overheated_24h,ACEUSDT,LONG,tp,1.6000000000000034,tp,2.0,True,1786703400,0.20300800000000002,tp_branch,1,[],1786703700,0.20300800000000002,1.6000000000000034,1.6000000000000034,partial_tp_floor,
1827,overheated_24h,ACEUSDT,LONG,tp,1.6000000000000034,tp,3.0,True,1786703400,0.20300800000000002,tp_branch,1,[],1786703700,0.20300800000000002,1.6000000000000034,1.6000000000000034,partial_tp_floor,
1827,overheated_24h,ACEUSDT,LONG,tp,1.6000000000000034,tp,4.0,True,1786703400,0.20300800000000002,tp_branch,1,[],1786703700,0.20300800000000002,1.6000000000000034,1.6000000000000034,partial_tp_floor,
1827,overheated_24h,ACEUSDT,LONG,tp,1.6000000000000034,tp,5.0,True,1786703400,0.20300800000000002,tp_branch,1,[],1786703700,0.20300800000000002,1.6000000000000034,1.6000000000000034,partial_tp_floor,
1827,overheated_24h,ACEUSDT,LONG,tp,1.6000000000000034,tp,6.0,True,1786703400,0.20300800000000002,tp_branch,1,[],1786703700,0.20300800000000002,1.6000000000000034,1.6000000000000034,partial_tp_floor,
1827,overheated_24h,ACEUSDT,LONG,tp,1.6000000000000034,tp,8.0,True,1786703400,0.20300800000000002,tp_branch,1,[],1786703700,0.20300800000000002,1.6000000000000034,1.6000000000000034,partial_tp_floor,
1827,overheated_24h,ACEUSDT,LONG,tp,1.6000000000000034,tp,10.0,True,1786703400,0.20300800000000002,tp_branch,1,[],1786703700,0.20300800000000002,1.6000000000000034,1.6000000000000034,partial_tp_floor,
1846,overheated_24h,ACEUSDT,LONG,tp,1.6,tp,2.0,True,1786707600,0.25116,tp_branch,1,[],1786707900,0.25116,1.6,1.6,partial_tp_floor,
1846,overheated_24h,ACEUSDT,LONG,tp,1.6,tp,3.0,True,1786707600,0.25116,tp_branch,1,[],1786707900,0.25116,1.6,1.6,partial_tp_floor,
