id,ts_open,ts_open_utc,symbol,direction,alert_type,strategy,is_shadow,status,ts_close,ts_close_utc,entry_price,sl_price,tp_price,exit_price,result_r,outcome,btc_candle_ts,btc_candle_ts_utc,btc_close,btc_ema50,trend_regime,regime_reason
2657,1787158834,2026-08-19T17:00:34+00:00,AXTIUSDT,SHORT,ema_cross,ema_cross,1,tp,1787232944,2026-08-20T13:35:44+00:00,76.37,79.60896551724139,69.89206896551725,69.89206896551725,1.9999999999999956,win,1787140800,2026-08-19T12:00:00+00:00,68508.2,64042.035156146456,bull,close_vs_ema50
2658,1787159700,2026-08-19T17:15:00+00:00,MUBARAKUSDT,LONG,overheated_24h,overheated_24h,1,sl,1787160557,2026-08-19T17:29:17+00:00,0.02344,0.021978035714285714,0.02636392857142857,0.021978035714285714,-1.0,loss,1787140800,2026-08-19T12:00:00+00:00,68508.2,64042.035156146456,bull,close_vs_ema50
2659,1787160005,2026-08-19T17:20:05+00:00,BOMEUSDT,LONG,overheated_24h,overheated_24h,1,tp,1787208357,2026-08-20T06:45:57+00:00,0.0008842,0.0008306928571428572,0.0009912142857142856,0.0009936,2.044586837538381,win,1787140800,2026-08-19T12:00:00+00:00,68508.2,64042.035156146456,bull,close_vs_ema50
2660,1787161104,2026-08-19T17:38:24+00:00,TREEUSDT,LONG,overheated_24h,overheated_24h,1,tp,1787161176,2026-08-19T17:39:36+00:00,0.04163,0.03985464285714285,0.04518071428571429,0.04673,2.87266143633071,win,1787140800,2026-08-19T12:00:00+00:00,68508.2,64042.035156146456,bull,close_vs_ema50
2661,1787161534,2026-08-19T17:45:34+00:00,TREEUSDT,LONG,overheated_24h,overheated_24h,1,sl,1787162116,2026-08-19T17:55:16+00:00,0.04667,0.044894642857142855,0.05022071428571429,0.044894642857142855,-1.0,loss,1787140800,2026-08-19T12:00:00+00:00,68508.2,64042.035156146456,bull,close_vs_ema50
2662,1787161548,2026-08-19T17:45:48+00:00,TREEUSDT,LONG,overheated_confirmed,overheated_confirmed,1,sl,1787161877,2026-08-19T17:51:17+00:00,0.04724,0.04546464285714285,0.05079071428571429,0.04546464285714285,-1.0,loss,1787140800,2026-08-19T12:00:00+00:00,68508.2,64042.035156146456,bull,close_vs_ema50
2663,1787162172,2026-08-19T17:56:12+00:00,TREEUSDT,LONG,overheated_24h,overheated_24h,1,sl,1787163938,2026-08-19T18:25:38+00:00,0.0456,0.043824642857142854,0.04915071428571429,0.043824642857142854,-1.0,loss,1787140800,2026-08-19T12:00:00+00:00,68508.2,64042.035156146456,bull,close_vs_ema50
2664,1787162196,2026-08-19T17:56:36+00:00,TREEUSDT,LONG,overheated_confirmed,overheated_confirmed,1,sl,1787162236,2026-08-19T17:57:16+00:00,0.04724,0.04546464285714285,0.05079071428571429,0.045,-1.2617179641923113,loss,1787140800,2026-08-19T12:00:00+00:00,68508.2,64042.035156146456,bull,close_vs_ema50
2667,1787163034,2026-08-19T18:10:34+00:00,HEMIUSDT,LONG,overheated_early,overheated_early,1,tp,1787313031,2026-08-21T11:50:31+00:00,0.009034,0.007604339285714286,0.011893321428571428,0.011939,2.0319506376388006,win,1787140800,2026-08-19T12:00:00+00:00,68508.2,64042.035156146456,bull,close_vs_ema50
2668,1787163066,2026-08-19T18:11:06+00:00,DOSUSDT,LONG,overheated_early,overheated_early,1,sl,1787207222,2026-08-20T06:27:02+00:00,0.2738,0.25256964285714284,0.3162607142857143,0.2389,-1.6438724871730162,loss,1787140800,2026-08-19T12:00:00+00:00,68508.2,64042.035156146456,bull,close_vs_ema50
2669,1787163079,2026-08-19T18:11:19+00:00,MVLLUSDT,LONG,overheated_early,overheated_early,1,tp,1787253813,2026-08-20T19:23:33+00:00,29.82,27.83517857142857,33.78964285714286,33.84,2.0253711201079634,win,1787140800,2026-08-19T12:00:00+00:00,68508.2,64042.035156146456,bull,close_vs_ema50
2670,1787163117,2026-08-19T18:11:57+00:00,牛来USDT,LONG,overheated_early,overheated_early,1,sl,1787169291,2026-08-19T19:54:51+00:00,0.0399,0.0389025,0.041895,0.03888,-1.0225563909774453,loss,1787140800,2026-08-19T12:00:00+00:00,68508.2,64042.035156146456,bull,close_vs_ema50
2671,1787163200,2026-08-19T18:13:20+00:00,BRUSDT,LONG,overheated_early,overheated_early,1,tp,1787741470,2026-08-26T10:51:10+00:00,0.22981,0.20537928571428568,0.27867142857142857,0.28061,2.0793497646405283,win,1787140800,2026-08-19T12:00:00+00:00,68508.2,64042.035156146456,bull,close_vs_ema50
2672,1787163216,2026-08-19T18:13:36+00:00,STARUSDT,LONG,overheated_early,overheated_early,1,sl,1787462600,2026-08-23T05:23:20+00:00,0.13844,0.12231660714285715,0.17068678571428572,0.1206,-1.1064668682371448,loss,1787140800,2026-08-19T12:00:00+00:00,68508.2,64042.035156146456,bull,close_vs_ema50
2673,1787163264,2026-08-19T18:14:24+00:00,MAGMAUSDT,LONG,overheated_24h,overheated_24h,1,tp,1787172043,2026-08-19T20:40:43+00:00,0.19632,0.18729482142857143,0.21437035714285713,0.21526,2.0985734354286647,win,1787140800,2026-08-19T12:00:00+00:00,68508.2,64042.035156146456,bull,close_vs_ema50
2674,1787163339,2026-08-19T18:15:39+00:00,MAGMAUSDT,LONG,overheated_confirmed,overheated_confirmed,1,tp,1787172097,2026-08-19T20:41:37+00:00,0.19852,0.18949482142857144,0.21657035714285713,0.21657035714285713,2.0,win,1787140800,2026-08-19T12:00:00+00:00,68508.2,64042.035156146456,bull,close_vs_ema50
2675,1787164032,2026-08-19T18:27:12+00:00,TREEUSDT,LONG,overheated_24h,overheated_24h,1,sl,1787166269,2026-08-19T19:04:29+00:00,0.0445,0.04272464285714285,0.04805071428571429,0.04272464285714285,-1.0,loss,1787140800,2026-08-19T12:00:00+00:00,68508.2,64042.035156146456,bull,close_vs_ema50
2676,1787167198,2026-08-19T19:19:58+00:00,AEROUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787172758,2026-08-19T20:52:38+00:00,0.4198,0.4121551724137931,0.43508965517241377,0.43508965517241377,2.0,win,1787140800,2026-08-19T12:00:00+00:00,68508.2,64042.035156146456,bull,close_vs_ema50
2677,1787167534,2026-08-19T19:25:34+00:00,HYPEUSDT,LONG,overheated_24h,overheated_24h,1,tp,1787207222,2026-08-20T06:27:02+00:00,69.167,67.81030357142858,71.88039285714285,71.934,2.039512997696613,win,1787140800,2026-08-19T12:00:00+00:00,68508.2,64042.035156146456,bull,close_vs_ema50
2678,1787167675,2026-08-19T19:27:55+00:00,ACUUSDT,LONG,overheated_24h,overheated_24h,1,sl,1787218881,2026-08-20T09:41:21+00:00,0.14292,0.12960642857142857,0.16954714285714284,0.12921,-1.0297762755512638,loss,1787140800,2026-08-19T12:00:00+00:00,68508.2,64042.035156146456,bull,close_vs_ema50
2679,1787167754,2026-08-19T19:29:14+00:00,REUSDT,LONG,overheated_24h,overheated_24h,1,sl,1787207509,2026-08-20T06:31:49+00:00,0.53826,0.515685,0.58341,0.515685,-1.0,loss,1787140800,2026-08-19T12:00:00+00:00,68508.2,64042.035156146456,bull,close_vs_ema50
2680,1787167776,2026-08-19T19:29:36+00:00,TREEUSDT,LONG,overheated_early,overheated_early,1,sl,1787207222,2026-08-20T06:27:02+00:00,0.04188,0.04010464285714285,0.04543071428571429,0.03781,-2.292496479581565,loss,1787140800,2026-08-19T12:00:00+00:00,68508.2,64042.035156146456,bull,close_vs_ema50
2682,1787168008,2026-08-19T19:33:28+00:00,ALICEUSDT,LONG,streak_1h,streak_1h,0,sl,1787209227,2026-08-20T07:00:27+00:00,0.1423,0.13874250000000002,0.14941500000000002,0.1386,-1.0400562192551,loss,1787140800,2026-08-19T12:00:00+00:00,68508.2,64042.035156146456,bull,close_vs_ema50
2683,1787168514,2026-08-19T19:41:54+00:00,LUNCUSDT,LONG,ema_cross,ema_cross,1,tp,1787173177,2026-08-19T20:59:37+00:00,4.914e-05,4.8477931034482756e-05,5.0464137931034483e-05,5.0464137931034483e-05,1.9999999999999898,win,1787140800,2026-08-19T12:00:00+00:00,68508.2,64042.035156146456,bull,close_vs_ema50
2684,1787168517,2026-08-19T19:41:57+00:00,DASHUSDT,LONG,ema_cross,ema_cross,1,tp,1787172814,2026-08-19T20:53:34+00:00,30.8,30.453793103448277,31.49241379310345,31.49241379310345,2.0,win,1787140800,2026-08-19T12:00:00+00:00,68508.2,64042.035156146456,bull,close_vs_ema50
2685,1787168530,2026-08-19T19:42:10+00:00,GDXUSDT,LONG,ema_cross,ema_cross,1,sl,1787227497,2026-08-20T12:04:57+00:00,96.72,95.18068965517242,99.79862068965517,95.18068965517242,-1.0,loss,1787140800,2026-08-19T12:00:00+00:00,68508.2,64042.035156146456,bull,close_vs_ema50
2686,1787168532,2026-08-19T19:42:12+00:00,TRUMPUSDT,LONG,ema_cross,ema_cross,1,tp,1787169261,2026-08-19T19:54:21+00:00,1.453,1.4323103448275862,1.4943793103448277,1.4943793103448277,2.0,win,1787140800,2026-08-19T12:00:00+00:00,68508.2,64042.035156146456,bull,close_vs_ema50
2687,1787168537,2026-08-19T19:42:17+00:00,JUPUSDT,LONG,ema_cross,ema_cross,1,tp,1787173662,2026-08-19T21:07:42+00:00,0.1778,0.17567241379310347,0.18205517241379313,0.1823,2.1150729335494307,win,1787140800,2026-08-19T12:00:00+00:00,68508.2,64042.035156146456,bull,close_vs_ema50
2688,1787168542,2026-08-19T19:42:22+00:00,VETUSDT,LONG,ema_cross,ema_cross,1,tp,1787173414,2026-08-19T21:03:34+00:00,0.004687,0.004638241379310345,0.00478451724137931,0.004794,2.1944837340876746,win,1787140800,2026-08-19T12:00:00+00:00,68508.2,64042.035156146456,bull,close_vs_ema50
2689,1787168558,2026-08-19T19:42:38+00:00,TRBUSDT,LONG,ema_cross,ema_cross,1,tp,1787173540,2026-08-19T21:05:40+00:00,13.68,13.525862068965518,13.988275862068965,13.988275862068965,2.0000000000000115,win,1787140800,2026-08-19T12:00:00+00:00,68508.2,64042.035156146456,bull,close_vs_ema50
2690,1787168563,2026-08-19T19:42:43+00:00,AMATUSDT,SHORT,ema_cross,ema_cross,1,sl,1787207697,2026-08-20T06:34:57+00:00,495.4,502.64827586206894,480.90344827586205,502.9,-1.0347288296860133,loss,1787140800,2026-08-19T12:00:00+00:00,68508.2,64042.035156146456,bull,close_vs_ema50
2691,1787168577,2026-08-19T19:42:57+00:00,ONDOUSDT,LONG,ema_cross,ema_cross,1,tp,1787173504,2026-08-19T21:05:04+00:00,0.3385,0.3327931034482759,0.3499137931034483,0.3499137931034483,2.0,win,1787140800,2026-08-19T12:00:00+00:00,68508.2,64042.035156146456,bull,close_vs_ema50
2692,1787168586,2026-08-19T19:43:06+00:00,GDXUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787299322,2026-08-21T08:02:02+00:00,96.61,94.30103448275862,101.22793103448275,101.26,2.0138888888888946,win,1787140800,2026-08-19T12:00:00+00:00,68508.2,64042.035156146456,bull,close_vs_ema50
2693,1787168587,2026-08-19T19:43:07+00:00,TRUMPUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787172043,2026-08-19T20:40:43+00:00,1.455,1.4239655172413794,1.5170689655172414,1.539,2.706666666666666,win,1787140800,2026-08-19T12:00:00+00:00,68508.2,64042.035156146456,bull,close_vs_ema50
2694,1787168590,2026-08-19T19:43:10+00:00,GRVTUSDT,LONG,ema_cross,ema_cross,1,sl,1787207222,2026-08-20T06:27:02+00:00,0.3124,0.2999,0.3374,0.2951,-1.3840000000000017,loss,1787140800,2026-08-19T12:00:00+00:00,68508.2,64042.035156146456,bull,close_vs_ema50
2696,1787168596,2026-08-19T19:43:16+00:00,COINXUSDT,LONG,ema_cross,ema_cross,1,tp,1787172043,2026-08-19T20:40:43+00:00,157.88,156.12724137931033,161.38551724137932,161.59,2.116663387763129,win,1787140800,2026-08-19T12:00:00+00:00,68508.2,64042.035156146456,bull,close_vs_ema50
2697,1787168612,2026-08-19T19:43:32+00:00,MSTRXUSDT,LONG,ema_cross,ema_cross,1,tp,1787172697,2026-08-19T20:51:37+00:00,103.4,101.86172413793103,106.47655172413793,106.47655172413793,1.9999999999999907,win,1787140800,2026-08-19T12:00:00+00:00,68508.2,64042.035156146456,bull,close_vs_ema50
2698,1787168635,2026-08-19T19:43:55+00:00,TIAUSDT,LONG,ema_cross,ema_cross,1,tp,1787173962,2026-08-19T21:12:42+00:00,0.3208,0.3155034482758621,0.3313931034482758,0.3313931034482758,2.0000000000000107,win,1787140800,2026-08-19T12:00:00+00:00,68508.2,64042.035156146456,bull,close_vs_ema50
2699,1787168653,2026-08-19T19:44:13+00:00,TIAUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787235008,2026-08-20T14:10:08+00:00,0.3211,0.3131551724137931,0.3369896551724138,0.3369896551724138,2.0,win,1787140800,2026-08-19T12:00:00+00:00,68508.2,64042.035156146456,bull,close_vs_ema50
2700,1787168653,2026-08-19T19:44:13+00:00,KSMUSDT,LONG,ema_cross,ema_cross,1,tp,1787172758,2026-08-19T20:52:38+00:00,2.95,2.914034482758621,3.021931034482759,3.028,2.1687440076701914,win,1787140800,2026-08-19T12:00:00+00:00,68508.2,64042.035156146456,bull,close_vs_ema50
2701,1787168659,2026-08-19T19:44:19+00:00,TSTBSCUSDT,LONG,ema_cross,ema_cross,1,tp,1787389757,2026-08-22T09:09:17+00:00,0.015106,0.014368965517241379,0.016580068965517242,0.016580068965517242,2.000000000000002,win,1787140800,2026-08-19T12:00:00+00:00,68508.2,64042.035156146456,bull,close_vs_ema50
2702,1787168678,2026-08-19T19:44:38+00:00,CRCLXUSDT,LONG,ema_cross,ema_cross,1,tp,1787172697,2026-08-19T20:51:37+00:00,77.53,76.27586206896552,80.03827586206896,80.03827586206896,2.0,win,1787140800,2026-08-19T12:00:00+00:00,68508.2,64042.035156146456,bull,close_vs_ema50
2703,1787168693,2026-08-19T19:44:53+00:00,XLMUSDT,LONG,ema_cross,ema_cross,1,tp,1787172814,2026-08-19T20:53:34+00:00,0.16523,0.16312827586206896,0.16943344827586207,0.16943344827586207,2.0000000000000133,win,1787140800,2026-08-19T12:00:00+00:00,68508.2,64042.035156146456,bull,close_vs_ema50
2704,1787168714,2026-08-19T19:45:14+00:00,KSMUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787173600,2026-08-19T21:06:40+00:00,2.957,2.903051724137931,3.0648965517241376,3.071,2.113135186960701,win,1787140800,2026-08-19T12:00:00+00:00,68508.2,64042.035156146456,bull,close_vs_ema50
2705,1787168726,2026-08-19T19:45:26+00:00,TREEUSDT,LONG,ema_cross,ema_cross,1,sl,1787207222,2026-08-20T06:27:02+00:00,0.04188,0.040724482758620686,0.04419103448275862,0.03781,-3.5222321695016277,loss,1787140800,2026-08-19T12:00:00+00:00,68508.2,64042.035156146456,bull,close_vs_ema50
2706,1787168735,2026-08-19T19:45:35+00:00,ZKUSDT,LONG,ema_cross,ema_cross,1,tp,1787173235,2026-08-19T21:00:35+00:00,0.00796,0.007808275862068966,0.008263448275862069,0.00827,2.0431818181818158,win,1787140800,2026-08-19T12:00:00+00:00,68508.2,64042.035156146456,bull,close_vs_ema50
2707,1787168736,2026-08-19T19:45:36+00:00,ALGOUSDT,LONG,ema_cross,ema_cross,1,tp,1787207222,2026-08-20T06:27:02+00:00,0.08071,0.07970862068965517,0.08271275862068966,0.0841,3.3853305785123795,win,1787140800,2026-08-19T12:00:00+00:00,68508.2,64042.035156146456,bull,close_vs_ema50
2708,1787168744,2026-08-19T19:45:44+00:00,ADBEUSDT,LONG,ema_cross,ema_cross,1,sl,1787235853,2026-08-20T14:24:13+00:00,273.5,270.0289655172414,280.44206896551725,270.0289655172414,-1.0,loss,1787140800,2026-08-19T12:00:00+00:00,68508.2,64042.035156146456,bull,close_vs_ema50
2709,1787168759,2026-08-19T19:45:59+00:00,TRIAUSDT,SHORT,ema_cross,ema_cross,1,sl,1787360776,2026-08-22T01:06:16+00:00,0.00762,0.00799448275862069,0.006871034482758621,0.00799448275862069,-1.0,loss,1787140800,2026-08-19T12:00:00+00:00,68508.2,64042.035156146456,bull,close_vs_ema50
2710,1787168781,2026-08-19T19:46:21+00:00,FARTCOINUSDT,LONG,ema_cross,ema_cross,1,tp,1787238249,2026-08-20T15:04:09+00:00,0.1523,0.14864310344827586,0.15961379310344825,0.16028,2.1821782178217903,win,1787140800,2026-08-19T12:00:00+00:00,68508.2,64042.035156146456,bull,close_vs_ema50
2711,1787168837,2026-08-19T19:47:17+00:00,DOSUSDT,SHORT,high_rejection_short,high_rejection_short,1,tp,1787207222,2026-08-20T06:27:02+00:00,0.266,0.2768857142857143,0.24422857142857146,0.2389,2.4895013123359613,win,1787140800,2026-08-19T12:00:00+00:00,68508.2,64042.035156146456,bull,close_vs_ema50
2713,1787169603,2026-08-19T20:00:03+00:00,RESOLVUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787302213,2026-08-21T08:50:13+00:00,0.01768,0.017162758620689656,0.01871448275862069,0.01876,2.087999999999994,win,1787155200,2026-08-19T16:00:00+00:00,68398.5,64212.87691472895,bull,close_vs_ema50
2714,1787169619,2026-08-19T20:00:19+00:00,MSTRXUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787208748,2026-08-20T06:52:28+00:00,104.19,101.88258620689655,108.8048275862069,108.8048275862069,2.0,win,1787155200,2026-08-19T16:00:00+00:00,68398.5,64212.87691472895,bull,close_vs_ema50
2715,1787172057,2026-08-19T20:40:57+00:00,ZKUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787225876,2026-08-20T11:37:56+00:00,0.00806,0.007832413793103447,0.008515172413793104,0.008515172413793104,2.0,win,1787155200,2026-08-19T16:00:00+00:00,68398.5,64212.87691472895,bull,close_vs_ema50
2716,1787172331,2026-08-19T20:45:31+00:00,MAGMAUSDT,LONG,overheated_confirmed,overheated_confirmed,1,tp,1787215885,2026-08-20T08:51:25+00:00,0.21727,0.20661303571428571,0.23858392857142854,0.23858392857142854,2.0,win,1787155200,2026-08-19T16:00:00+00:00,68398.5,64212.87691472895,bull,close_vs_ema50
2717,1787172354,2026-08-19T20:45:54+00:00,TRUMPUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787173324,2026-08-19T21:02:04+00:00,1.545,1.5139655172413793,1.591551724137931,1.597,1.6755555555555597,win,1787155200,2026-08-19T16:00:00+00:00,68398.5,64212.87691472895,bull,close_vs_ema50
2719,1787172448,2026-08-19T20:47:28+00:00,SKYAIUSDT,LONG,overheated_24h,overheated_24h,1,tp,1787361347,2026-08-22T01:15:47+00:00,0.06818,0.06022571428571429,0.08408857142857143,0.0841,2.0014367816091947,win,1787155200,2026-08-19T16:00:00+00:00,68398.5,64212.87691472895,bull,close_vs_ema50
2723,1787172653,2026-08-19T20:50:53+00:00,MAGMAUSDT,LONG,overheated_24h,overheated_24h,1,tp,1787215885,2026-08-20T08:51:25+00:00,0.21805,0.20739303571428572,0.23936392857142857,0.23936392857142857,2.0000000000000027,win,1787155200,2026-08-19T16:00:00+00:00,68398.5,64212.87691472895,bull,close_vs_ema50
2727,1787173238,2026-08-19T21:00:38+00:00,BOMEUSDT,LONG,overheated_confirmed,overheated_confirmed,1,tp,1787208539,2026-08-20T06:48:59+00:00,0.0008983,0.0008453339285714286,0.0010042321428571426,0.0010056,2.0258251576143764,win,1787155200,2026-08-19T16:00:00+00:00,68398.5,64212.87691472895,bull,close_vs_ema50
2728,1787173242,2026-08-19T21:00:42+00:00,LUNCUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787239986,2026-08-20T15:33:06+00:00,5.008e-05,4.908689655172414e-05,5.206620689655172e-05,5.206620689655172e-05,2.0,win,1787155200,2026-08-19T16:00:00+00:00,68398.5,64212.87691472895,bull,close_vs_ema50
2729,1787173243,2026-08-19T21:00:43+00:00,DASHUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787213901,2026-08-20T08:18:21+00:00,31.34,30.820689655172416,32.378620689655165,32.378620689655165,1.9999999999999931,win,1787155200,2026-08-19T16:00:00+00:00,68398.5,64212.87691472895,bull,close_vs_ema50
2730,1787173245,2026-08-19T21:00:45+00:00,JUPUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787213297,2026-08-20T08:08:17+00:00,0.1798,0.17660862068965516,0.18618275862068964,0.18618275862068964,2.0,win,1787155200,2026-08-19T16:00:00+00:00,68398.5,64212.87691472895,bull,close_vs_ema50
2731,1787173246,2026-08-19T21:00:46+00:00,VETUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787216123,2026-08-20T08:55:23+00:00,0.00477,0.004696862068965517,0.004916275862068966,0.004927,2.1466289486091386,win,1787155200,2026-08-19T16:00:00+00:00,68398.5,64212.87691472895,bull,close_vs_ema50
2732,1787173247,2026-08-19T21:00:47+00:00,龙虾USDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787465969,2026-08-23T06:19:29+00:00,0.02081,0.018967793103448274,0.024494413793103447,0.024603,2.0589435459718484,win,1787155200,2026-08-19T16:00:00+00:00,68398.5,64212.87691472895,bull,close_vs_ema50
2733,1787173249,2026-08-19T21:00:49+00:00,TRBUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787216183,2026-08-20T08:56:23+00:00,13.91,13.678793103448276,14.372413793103448,14.372413793103448,2.0,win,1787155200,2026-08-19T16:00:00+00:00,68398.5,64212.87691472895,bull,close_vs_ema50
2734,1787173250,2026-08-19T21:00:50+00:00,ONDOUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787291583,2026-08-21T05:53:03+00:00,0.3475,0.33893965517241376,0.3646206896551724,0.3649,2.032628398791541,win,1787155200,2026-08-19T16:00:00+00:00,68398.5,64212.87691472895,bull,close_vs_ema50
2735,1787173256,2026-08-19T21:00:56+00:00,XLMUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787215221,2026-08-20T08:40:21+00:00,0.16834,0.16518741379310345,0.17464517241379307,0.17478,2.042767295597492,win,1787155200,2026-08-19T16:00:00+00:00,68398.5,64212.87691472895,bull,close_vs_ema50
2736,1787173259,2026-08-19T21:00:59+00:00,ALGOUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787213570,2026-08-20T08:12:50+00:00,0.0816,0.08009793103448276,0.0846041379310345,0.08475,2.097107438016524,win,1787155200,2026-08-19T16:00:00+00:00,68398.5,64212.87691472895,bull,close_vs_ema50
2737,1787173261,2026-08-19T21:01:01+00:00,FARTCOINUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787244452,2026-08-20T16:47:32+00:00,0.15388,0.1483946551724138,0.16485068965517238,0.16488,2.0053433914820107,win,1787155200,2026-08-19T16:00:00+00:00,68398.5,64212.87691472895,bull,close_vs_ema50
2738,1787173427,2026-08-19T21:03:47+00:00,TAIKOUSDT,LONG,ema_cross,ema_cross,1,tp,1787301972,2026-08-21T08:46:12+00:00,0.0733,0.07213793103448277,0.07562413793103448,0.0757,2.065281899109798,win,1787155200,2026-08-19T16:00:00+00:00,68398.5,64212.87691472895,bull,close_vs_ema50
2739,1787173436,2026-08-19T21:03:56+00:00,PRLUSDT,SHORT,ema_cross,ema_cross,1,tp,1787258586,2026-08-20T20:43:06+00:00,0.32226,0.3549958620689655,0.256788275862069,0.256788275862069,2.0,win,1787155200,2026-08-19T16:00:00+00:00,68398.5,64212.87691472895,bull,close_vs_ema50
2740,1787173437,2026-08-19T21:03:57+00:00,BNBUSDT,LONG,ema_cross,ema_cross,1,tp,1787173504,2026-08-19T21:05:04+00:00,618.3,614.8913793103447,625.1172413793103,625.1172413793103,1.9999999999999667,win,1787155200,2026-08-19T16:00:00+00:00,68398.5,64212.87691472895,bull,close_vs_ema50
2741,1787173457,2026-08-19T21:04:17+00:00,RAYUSDT,LONG,ema_cross,ema_cross,1,tp,1787173662,2026-08-19T21:07:42+00:00,0.6393,0.6332379310344828,0.6514241379310345,0.654,2.424914675767943,win,1787155200,2026-08-19T16:00:00+00:00,68398.5,64212.87691472895,bull,close_vs_ema50
2742,1787173469,2026-08-19T21:04:29+00:00,HIMSUSDT,LONG,ema_cross,ema_cross,1,sl,1787214291,2026-08-20T08:24:51+00:00,31.071,30.580689655172414,32.051620689655174,30.456,-1.254307616569379,loss,1787155200,2026-08-19T16:00:00+00:00,68398.5,64212.87691472895,bull,close_vs_ema50
2743,1787173480,2026-08-19T21:04:40+00:00,MNTUSDT,LONG,ema_cross,ema_cross,1,tp,1787207222,2026-08-20T06:27:02+00:00,0.4549,0.44944137931034484,0.46581724137931035,0.4843,5.385975994946282,win,1787155200,2026-08-19T16:00:00+00:00,68398.5,64212.87691472895,bull,close_vs_ema50
2744,1787173485,2026-08-19T21:04:45+00:00,KASUSDT,LONG,ema_cross,ema_cross,1,tp,1787213901,2026-08-20T08:18:21+00:00,0.02648,0.02608758620689655,0.027264827586206897,0.027264827586206897,2.0,win,1787155200,2026-08-19T16:00:00+00:00,68398.5,64212.87691472895,bull,close_vs_ema50
2745,1787173488,2026-08-19T21:04:48+00:00,PYTHUSDT,LONG,ema_cross,ema_cross,1,tp,1787209135,2026-08-20T06:58:55+00:00,0.04126,0.04049137931034483,0.04279724137931035,0.0428,2.0035890533871727,win,1787155200,2026-08-19T16:00:00+00:00,68398.5,64212.87691472895,bull,close_vs_ema50
2746,1787173495,2026-08-19T21:04:55+00:00,IBMUSDT,LONG,ema_cross,ema_cross,1,sl,1787228244,2026-08-20T12:17:24+00:00,236.95,235.39,240.07,235.39,-1.0,loss,1787155200,2026-08-19T16:00:00+00:00,68398.5,64212.87691472895,bull,close_vs_ema50
2747,1787173498,2026-08-19T21:04:58+00:00,TAIKOUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787309338,2026-08-21T10:48:58+00:00,0.0737,0.07195689655172414,0.07718620689655172,0.0772,2.0079129574678616,win,1787155200,2026-08-19T16:00:00+00:00,68398.5,64212.87691472895,bull,close_vs_ema50
2748,1787173500,2026-08-19T21:05:00+00:00,BNBUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787213421,2026-08-20T08:10:21+00:00,623.75,618.6370689655173,633.9758620689654,634.9,2.180745236890933,win,1787155200,2026-08-19T16:00:00+00:00,68398.5,64212.87691472895,bull,close_vs_ema50
2749,1787173533,2026-08-19T21:05:33+00:00,REUSDT,LONG,ema_cross,ema_cross,1,tp,1787213510,2026-08-20T08:11:50+00:00,0.52357,0.5060413793103448,0.5586272413793103,0.56372,2.290539610095799,win,1787155200,2026-08-19T16:00:00+00:00,68398.5,64212.87691472895,bull,close_vs_ema50
2750,1787173551,2026-08-19T21:05:51+00:00,UBERUSDT,LONG,ema_cross,ema_cross,1,tp,1787232767,2026-08-20T13:32:47+00:00,78.04,77.03103448275863,80.05793103448276,80.05793103448276,2.0,win,1787155200,2026-08-19T16:00:00+00:00,68398.5,64212.87691472895,bull,close_vs_ema50
2751,1787173552,2026-08-19T21:05:52+00:00,XANUSDT,LONG,ema_cross,ema_cross,1,tp,1787340203,2026-08-21T19:23:23+00:00,0.010965,0.010652172413793104,0.011590655172413793,0.011598,2.023478835978832,win,1787155200,2026-08-19T16:00:00+00:00,68398.5,64212.87691472895,bull,close_vs_ema50
2752,1787173562,2026-08-19T21:06:02+00:00,MNTUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787207222,2026-08-20T06:27:02+00:00,0.4584,0.45021206896551724,0.47477586206896544,0.4843,3.163192251000225,win,1787155200,2026-08-19T16:00:00+00:00,68398.5,64212.87691472895,bull,close_vs_ema50
