id,strategy,symbol,direction,is_shadow,step_pct,range_pct,baseline_r,baseline_outcome,alt_r,alt_outcome,trail_ts,trail_price,coverage_error,range_bucket
3311,overheated_early,ONTUSDT,LONG,1,4.0,51.81386039529647,-1.0,sl,0.011022537151854674,trail_stop,1787267400,0.050159999999999996,,high
3311,overheated_early,ONTUSDT,LONG,1,5.0,51.81386039529647,-1.0,sl,-0.27694124594036157,trail_stop,1787268900,0.049637499999999994,,high
3311,overheated_early,ONTUSDT,LONG,1,6.0,51.81386039529647,-1.0,sl,-0.5649050290325779,trail_stop,1787270400,0.04911499999999999,,high
3311,overheated_early,ONTUSDT,LONG,1,8.0,51.81386039529647,-1.0,sl,2.0,tp,1787276100,0.05376892857142857,,high
3311,overheated_early,ONTUSDT,LONG,1,10.0,51.81386039529647,-1.0,sl,2.0,tp,1787276100,0.05376892857142857,,high
3312,overheated_early,ONGUSDT,LONG,1,2.0,113.19796954314721,-1.0,sl,-1.0,sl,1787265300,0.08576928571428571,,high
3312,overheated_early,ONGUSDT,LONG,1,3.0,113.19796954314721,-1.0,sl,-1.0,sl,1787265300,0.08576928571428571,,high
3312,overheated_early,ONGUSDT,LONG,1,4.0,113.19796954314721,-1.0,sl,-1.0,sl,1787265300,0.08576928571428571,,high
3312,overheated_early,ONGUSDT,LONG,1,5.0,113.19796954314721,-1.0,sl,-1.0,sl,1787265300,0.08576928571428571,,high
3312,overheated_early,ONGUSDT,LONG,1,6.0,113.19796954314721,-1.0,sl,-1.0,sl,1787265300,0.08576928571428571,,high
3312,overheated_early,ONGUSDT,LONG,1,8.0,113.19796954314721,-1.0,sl,-1.0,sl,1787265300,0.08576928571428571,,high
3312,overheated_early,ONGUSDT,LONG,1,10.0,113.19796954314721,-1.0,sl,-1.0,sl,1787265300,0.08576928571428571,,high
3327,low_rejection_long,AEONUSDT,LONG,1,2.0,21.675090252707573,2.0,tp,0.40190793122573926,trail_stop,1787268300,0.0731276,,mid
3327,low_rejection_long,AEONUSDT,LONG,1,3.0,21.675090252707573,2.0,tp,-0.17750415973377306,trail_stop,1787270400,0.0723814,,mid
3327,low_rejection_long,AEONUSDT,LONG,1,4.0,21.675090252707573,2.0,tp,2.0,tp,1787274000,0.07518571428571429,,mid
3327,low_rejection_long,AEONUSDT,LONG,1,5.0,21.675090252707573,2.0,tp,2.0,tp,1787274000,0.07518571428571429,,mid
3327,low_rejection_long,AEONUSDT,LONG,1,6.0,21.675090252707573,2.0,tp,2.0,tp,1787274000,0.07518571428571429,,mid
3327,low_rejection_long,AEONUSDT,LONG,1,8.0,21.675090252707573,2.0,tp,2.0,tp,1787274000,0.07518571428571429,,mid
3327,low_rejection_long,AEONUSDT,LONG,1,10.0,21.675090252707573,2.0,tp,2.0,tp,1787274000,0.07518571428571429,,mid
3329,overheated_24h,AVAAIUSDT,LONG,1,2.0,60.067906702096266,-1.0,sl,-0.0868752434116589,trail_stop,1787268600,0.0194236,,high
3329,overheated_24h,AVAAIUSDT,LONG,1,3.0,60.067906702096266,-1.0,sl,-0.08706910727422212,trail_stop,1787272500,0.01942328,,high
3329,overheated_24h,AVAAIUSDT,LONG,1,4.0,60.067906702096266,-1.0,sl,-0.20837941927387643,trail_stop,1787272500,0.01922304,,high
3329,overheated_24h,AVAAIUSDT,LONG,1,5.0,60.067906702096266,-1.0,sl,-0.32968973127353074,trail_stop,1787272500,0.0190228,,high
3329,overheated_24h,AVAAIUSDT,LONG,1,6.0,60.067906702096266,-1.0,sl,-0.451000043273185,trail_stop,1787272500,0.01882256,,high
3329,overheated_24h,AVAAIUSDT,LONG,1,8.0,60.067906702096266,-1.0,sl,-0.6936206672724915,trail_stop,1787273700,0.01842208,,high
3329,overheated_24h,AVAAIUSDT,LONG,1,10.0,60.067906702096266,-1.0,sl,-0.936241291271798,trail_stop,1787274000,0.018021600000000002,,high
3330,overheated_24h,PEOPLEUSDT,LONG,1,2.0,43.01577287066247,2.0,tp,-0.45058218250744975,trail_stop,1787267400,0.010240999999999998,,high
3330,overheated_24h,PEOPLEUSDT,LONG,1,3.0,43.01577287066247,2.0,tp,-0.6769564040075822,trail_stop,1787267700,0.0101365,,high
3330,overheated_24h,PEOPLEUSDT,LONG,1,4.0,43.01577287066247,2.0,tp,2.0,tp,1787297700,0.01137225,,high
3330,overheated_24h,PEOPLEUSDT,LONG,1,5.0,43.01577287066247,2.0,tp,2.0,tp,1787297700,0.01137225,,high
3330,overheated_24h,PEOPLEUSDT,LONG,1,6.0,43.01577287066247,2.0,tp,2.0,tp,1787297700,0.01137225,,high
3330,overheated_24h,PEOPLEUSDT,LONG,1,8.0,43.01577287066247,2.0,tp,2.0,tp,1787297700,0.01137225,,high
3330,overheated_24h,PEOPLEUSDT,LONG,1,10.0,43.01577287066247,2.0,tp,2.0,tp,1787297700,0.01137225,,high
3331,overheated_confirmed,PEOPLEUSDT,LONG,1,2.0,43.01577287066247,-1.0,sl,-1.0,sl,1787267700,0.010056375,,high
3331,overheated_confirmed,PEOPLEUSDT,LONG,1,3.0,43.01577287066247,-1.0,sl,-1.0,sl,1787267700,0.010056375,,high
3331,overheated_confirmed,PEOPLEUSDT,LONG,1,4.0,43.01577287066247,-1.0,sl,-1.0,sl,1787267700,0.010056375,,high
3331,overheated_confirmed,PEOPLEUSDT,LONG,1,5.0,43.01577287066247,-1.0,sl,-1.0,sl,1787267700,0.010056375,,high
3331,overheated_confirmed,PEOPLEUSDT,LONG,1,6.0,43.01577287066247,-1.0,sl,-1.0,sl,1787267700,0.010056375,,high
3331,overheated_confirmed,PEOPLEUSDT,LONG,1,8.0,43.01577287066247,-1.0,sl,-1.0,sl,1787267700,0.010056375,,high
3331,overheated_confirmed,PEOPLEUSDT,LONG,1,10.0,43.01577287066247,-1.0,sl,-1.0,sl,1787267700,0.010056375,,high
3332,overheated_24h,ENAUSDT,LONG,1,2.0,26.563689763950833,2.0,tp,0.21325291295407742,trail_stop,1787269500,0.1164534,,mid
3332,overheated_24h,ENAUSDT,LONG,1,3.0,26.563689763950833,2.0,tp,2.0,tp,1787280600,0.12343607142857144,,mid
3332,overheated_24h,ENAUSDT,LONG,1,4.0,26.563689763950833,2.0,tp,2.0,tp,1787280600,0.12343607142857144,,mid
3332,overheated_24h,ENAUSDT,LONG,1,5.0,26.563689763950833,2.0,tp,2.0,tp,1787280600,0.12343607142857144,,mid
3332,overheated_24h,ENAUSDT,LONG,1,6.0,26.563689763950833,2.0,tp,2.0,tp,1787280600,0.12343607142857144,,mid
3332,overheated_24h,ENAUSDT,LONG,1,8.0,26.563689763950833,2.0,tp,2.0,tp,1787280600,0.12343607142857144,,mid
3332,overheated_24h,ENAUSDT,LONG,1,10.0,26.563689763950833,2.0,tp,2.0,tp,1787280600,0.12343607142857144,,mid
3333,overheated_24h,YBUSDT,LONG,1,2.0,20.07822685788787,-1.0,sl,-0.3778403755868521,trail_stop,1787268900,0.088494,,mid
3333,overheated_24h,YBUSDT,LONG,1,3.0,20.07822685788787,-1.0,sl,-0.7169953051643175,trail_stop,1787269200,0.087591,,mid
3333,overheated_24h,YBUSDT,LONG,1,4.0,20.07822685788787,-1.0,sl,-1.0,sl,1787269500,0.0868375,,mid
3333,overheated_24h,YBUSDT,LONG,1,5.0,20.07822685788787,-1.0,sl,-1.0,sl,1787269500,0.0868375,,mid
3333,overheated_24h,YBUSDT,LONG,1,6.0,20.07822685788787,-1.0,sl,-1.0,sl,1787269500,0.0868375,,mid
3333,overheated_24h,YBUSDT,LONG,1,8.0,20.07822685788787,-1.0,sl,-1.0,sl,1787269500,0.0868375,,mid
3333,overheated_24h,YBUSDT,LONG,1,10.0,20.07822685788787,-1.0,sl,-1.0,sl,1787269500,0.0868375,,mid
3334,overheated_24h,AIOTUSDT,LONG,1,2.0,24.986652429257873,-1.0,sl,0.130675697468148,trail_stop,1787273400,0.0455994,,mid
3334,overheated_24h,AIOTUSDT,LONG,1,3.0,24.986652429257873,-1.0,sl,-0.07942589904854032,trail_stop,1787273400,0.0451341,,mid
3334,overheated_24h,AIOTUSDT,LONG,1,4.0,24.986652429257873,-1.0,sl,-0.2895274955652318,trail_stop,1787273400,0.0446688,,mid
3334,overheated_24h,AIOTUSDT,LONG,1,5.0,24.986652429257873,-1.0,sl,-0.49962909208192324,trail_stop,1787273400,0.0442035,,mid
3334,overheated_24h,AIOTUSDT,LONG,1,6.0,24.986652429257873,-1.0,sl,-0.7097306885986147,trail_stop,1787273400,0.0437382,,mid
3334,overheated_24h,AIOTUSDT,LONG,1,8.0,24.986652429257873,-1.0,sl,-1.0,sl,1787274300,0.043095357142857144,,mid
3334,overheated_24h,AIOTUSDT,LONG,1,10.0,24.986652429257873,-1.0,sl,-1.0,sl,1787274300,0.043095357142857144,,mid
3336,high_rejection_short,ONGUSDT,SHORT,1,2.0,113.19796954314721,-1.0,sl,-1.0,sl,1787270400,0.0897372,,high
3336,high_rejection_short,ONGUSDT,SHORT,1,3.0,113.19796954314721,-1.0,sl,-1.0,sl,1787270400,0.0897372,,high
3336,high_rejection_short,ONGUSDT,SHORT,1,4.0,113.19796954314721,-1.0,sl,-1.0,sl,1787270400,0.0897372,,high
3336,high_rejection_short,ONGUSDT,SHORT,1,5.0,113.19796954314721,-1.0,sl,-1.0,sl,1787270400,0.0897372,,high
3336,high_rejection_short,ONGUSDT,SHORT,1,6.0,113.19796954314721,-1.0,sl,-1.0,sl,1787270400,0.0897372,,high
3336,high_rejection_short,ONGUSDT,SHORT,1,8.0,113.19796954314721,-1.0,sl,-1.0,sl,1787270400,0.0897372,,high
3336,high_rejection_short,ONGUSDT,SHORT,1,10.0,113.19796954314721,-1.0,sl,-1.0,sl,1787270400,0.0897372,,high
3337,overheated_early,ORDIUSDT,LONG,1,2.0,23.90638060741154,2.0,tp,0.3403301207488628,trail_stop,1787293800,4.22086,,mid
3337,overheated_early,ORDIUSDT,LONG,1,3.0,23.90638060741154,2.0,tp,2.0,tp,1787298900,4.488392857142857,,mid
3337,overheated_early,ORDIUSDT,LONG,1,4.0,23.90638060741154,2.0,tp,2.0,tp,1787298900,4.488392857142857,,mid
3337,overheated_early,ORDIUSDT,LONG,1,5.0,23.90638060741154,2.0,tp,2.0,tp,1787298900,4.488392857142857,,mid
3337,overheated_early,ORDIUSDT,LONG,1,6.0,23.90638060741154,2.0,tp,2.0,tp,1787298900,4.488392857142857,,mid
3337,overheated_early,ORDIUSDT,LONG,1,8.0,23.90638060741154,2.0,tp,2.0,tp,1787298900,4.488392857142857,,mid
3337,overheated_early,ORDIUSDT,LONG,1,10.0,23.90638060741154,2.0,tp,2.0,tp,1787298900,4.488392857142857,,mid
3338,ema_cross_confirmed,DEXEUSDT,LONG,1,2.0,5.220667384284175,-1.0,sl,-0.18795100222717165,trail_stop,1787283900,1.93354,,low
3338,ema_cross_confirmed,DEXEUSDT,LONG,1,3.0,5.220667384284175,-1.0,sl,-0.40033778767631795,trail_stop,1787292300,1.91381,,low
3338,ema_cross_confirmed,DEXEUSDT,LONG,1,4.0,5.220667384284175,-1.0,sl,0.37934669636228313,trail_stop,1787328900,1.9862399999999998,,low
3338,ema_cross_confirmed,DEXEUSDT,LONG,1,5.0,5.220667384284175,-1.0,sl,0.7497587230883412,trail_stop,1787375400,2.02065,,low
3338,ema_cross_confirmed,DEXEUSDT,LONG,1,6.0,5.220667384284175,-1.0,sl,0.5207943578322154,trail_stop,1787375400,1.9993799999999997,,low
3338,ema_cross_confirmed,DEXEUSDT,LONG,1,8.0,5.220667384284175,-1.0,sl,0.06286562731996857,trail_stop,1787375400,1.95684,,low
3338,ema_cross_confirmed,DEXEUSDT,LONG,1,10.0,5.220667384284175,-1.0,sl,-0.39506310319228066,trail_stop,1787375400,1.9143,,low
3339,overheated_confirmed,龙虾USDT,LONG,1,2.0,20.234146341463408,-1.0,sl,-0.03622275821407663,trail_stop,1787275200,0.023830659999999997,,mid
3339,overheated_confirmed,龙虾USDT,LONG,1,3.0,20.234146341463408,-1.0,sl,-0.18220035375462285,trail_stop,1787275500,0.02358749,,mid
3339,overheated_confirmed,龙虾USDT,LONG,1,4.0,20.234146341463408,-1.0,sl,-0.32817794929517113,trail_stop,1787275500,0.02334432,,mid
3339,overheated_confirmed,龙虾USDT,LONG,1,5.0,20.234146341463408,-1.0,sl,-0.4741555448357195,trail_stop,1787276100,0.023101149999999997,,mid
3339,overheated_confirmed,龙虾USDT,LONG,1,6.0,20.234146341463408,-1.0,sl,-0.6201331403762678,trail_stop,1787276100,0.022857979999999996,,mid
3339,overheated_confirmed,龙虾USDT,LONG,1,8.0,20.234146341463408,-1.0,sl,-0.9120883314573623,trail_stop,1787276100,0.022371639999999998,,mid
3339,overheated_confirmed,龙虾USDT,LONG,1,10.0,20.234146341463408,-1.0,sl,-1.0,sl,1787331000,0.022225196428571427,,mid
3340,overheated_confirmed,COREUSDT,LONG,1,2.0,21.278581427904797,2.0,tp,-0.21910492441251503,trail_stop,1787271900,0.025058599999999997,,mid
3340,overheated_confirmed,COREUSDT,LONG,1,3.0,21.278581427904797,2.0,tp,-0.4334321209399793,trail_stop,1787272200,0.0248029,,mid
3340,overheated_confirmed,COREUSDT,LONG,1,4.0,21.278581427904797,2.0,tp,-0.6477593174674464,trail_stop,1787273700,0.024547199999999998,,mid
3340,overheated_confirmed,COREUSDT,LONG,1,5.0,21.278581427904797,2.0,tp,-0.8620865139949137,trail_stop,1787274000,0.024291499999999997,,mid
3340,overheated_confirmed,COREUSDT,LONG,1,6.0,21.278581427904797,2.0,tp,-1.0,sl,1787274000,0.024126964285714286,,mid
3340,overheated_confirmed,COREUSDT,LONG,1,8.0,21.278581427904797,2.0,tp,-1.0,sl,1787274000,0.024126964285714286,,mid
3340,overheated_confirmed,COREUSDT,LONG,1,10.0,21.278581427904797,2.0,tp,-1.0,sl,1787274000,0.024126964285714286,,mid
3348,overheated_early,CROSSUSDT,LONG,1,2.0,29.017146069521203,-1.0,sl,0.5580851533200943,trail_stop,1787271900,0.131124,,high
3348,overheated_early,CROSSUSDT,LONG,1,3.0,29.017146069521203,-1.0,sl,0.351467019633797,trail_stop,1787271900,0.129786,,high
3348,overheated_early,CROSSUSDT,LONG,1,4.0,29.017146069521203,-1.0,sl,0.14484888594749543,trail_stop,1787271900,0.128448,,high
3348,overheated_early,CROSSUSDT,LONG,1,5.0,29.017146069521203,-1.0,sl,-0.061769247738806154,trail_stop,1787272500,0.12711,,high
3348,overheated_early,CROSSUSDT,LONG,1,6.0,29.017146069521203,-1.0,sl,-0.2683873814251077,trail_stop,1787272500,0.125772,,high
3348,overheated_early,CROSSUSDT,LONG,1,8.0,29.017146069521203,-1.0,sl,-0.6816236487977066,trail_stop,1787280300,0.12309600000000001,,high
3348,overheated_early,CROSSUSDT,LONG,1,10.0,29.017146069521203,-1.0,sl,-1.0,sl,1787285400,0.12103428571428573,,high
3349,overheated_early,FORMUSDT,LONG,1,2.0,20.01906577693043,2.000000000000003,tp,-0.0586008230452713,trail_stop,1787277600,0.24666599999999997,,mid
3349,overheated_early,FORMUSDT,LONG,1,3.0,20.01906577693043,2.000000000000003,tp,0.8999725651577493,trail_stop,1787302800,0.255401,,mid
3349,overheated_early,FORMUSDT,LONG,1,4.0,20.01906577693043,2.000000000000003,tp,0.6110288065843613,trail_stop,1787302800,0.252768,,mid
3349,overheated_early,FORMUSDT,LONG,1,5.0,20.01906577693043,2.000000000000003,tp,0.32208504801096727,trail_stop,1787302800,0.25013499999999994,,mid
3349,overheated_early,FORMUSDT,LONG,1,6.0,20.01906577693043,2.000000000000003,tp,2.000000000000003,tp,1787309100,0.265425,,mid
3349,overheated_early,FORMUSDT,LONG,1,8.0,20.01906577693043,2.000000000000003,tp,2.000000000000003,tp,1787309100,0.265425,,mid
3349,overheated_early,FORMUSDT,LONG,1,10.0,20.01906577693043,2.000000000000003,tp,2.000000000000003,tp,1787309100,0.265425,,mid
3350,overheated_24h,CRVUSDT,LONG,1,2.0,22.12155530388825,2.0,tp,0.060149875104079646,trail_stop,1787301000,0.314874,,mid
3350,overheated_24h,CRVUSDT,LONG,1,3.0,22.12155530388825,2.0,tp,-0.12169858451290673,trail_stop,1787303100,0.312534,,mid
3350,overheated_24h,CRVUSDT,LONG,1,4.0,22.12155530388825,2.0,tp,-0.3720899250624488,trail_stop,1787303100,0.309312,,mid
3350,overheated_24h,CRVUSDT,LONG,1,5.0,22.12155530388825,2.0,tp,0.11579239522619962,trail_stop,1787326800,0.31559,,mid
3350,overheated_24h,CRVUSDT,LONG,1,6.0,22.12155530388825,2.0,tp,2.0,tp,1787347800,0.3398357142857143,,mid
3350,overheated_24h,CRVUSDT,LONG,1,8.0,22.12155530388825,2.0,tp,2.0,tp,1787347800,0.3398357142857143,,mid
3350,overheated_24h,CRVUSDT,LONG,1,10.0,22.12155530388825,2.0,tp,2.0,tp,1787347800,0.3398357142857143,,mid
3351,overheated_24h,ENAUSDT,LONG,1,2.0,40.89384265772103,2.0,tp,-0.1777433247200646,trail_stop,1787294100,0.12810560000000001,,high
3351,overheated_24h,ENAUSDT,LONG,1,3.0,40.89384265772103,2.0,tp,0.35687338501292326,trail_stop,1787298900,0.1307657,,high
3351,overheated_24h,ENAUSDT,LONG,1,4.0,40.89384265772103,2.0,tp,2.0,tp,1787301600,0.13894142857142858,,high
3351,overheated_24h,ENAUSDT,LONG,1,5.0,40.89384265772103,2.0,tp,2.0,tp,1787301600,0.13894142857142858,,high
3351,overheated_24h,ENAUSDT,LONG,1,6.0,40.89384265772103,2.0,tp,2.0,tp,1787301600,0.13894142857142858,,high
3351,overheated_24h,ENAUSDT,LONG,1,8.0,40.89384265772103,2.0,tp,2.0,tp,1787301600,0.13894142857142858,,high
3351,overheated_24h,ENAUSDT,LONG,1,10.0,40.89384265772103,2.0,tp,2.0,tp,1787301600,0.13894142857142858,,high
3352,overheated_confirmed,ENAUSDT,LONG,1,2.0,40.89384265772103,2.0,tp,-0.19181165661785676,trail_stop,1787294100,0.12810560000000001,,high
3352,overheated_confirmed,ENAUSDT,LONG,1,3.0,40.89384265772103,2.0,tp,0.3428050531151311,trail_stop,1787298900,0.1307657,,high
3352,overheated_confirmed,ENAUSDT,LONG,1,4.0,40.89384265772103,2.0,tp,2.0,tp,1787301900,0.1390114285714286,,high
3352,overheated_confirmed,ENAUSDT,LONG,1,5.0,40.89384265772103,2.0,tp,2.0,tp,1787301900,0.1390114285714286,,high
3352,overheated_confirmed,ENAUSDT,LONG,1,6.0,40.89384265772103,2.0,tp,2.0,tp,1787301900,0.1390114285714286,,high
3352,overheated_confirmed,ENAUSDT,LONG,1,8.0,40.89384265772103,2.0,tp,2.0,tp,1787301900,0.1390114285714286,,high
3352,overheated_confirmed,ENAUSDT,LONG,1,10.0,40.89384265772103,2.0,tp,2.0,tp,1787301900,0.1390114285714286,,high
3353,overheated_early,XRPUSDT,LONG,1,2.0,22.12325031812396,2.0000000000000053,tp,2.0000000000000053,tp,1787302200,1.3870214285714286,,mid
3353,overheated_early,XRPUSDT,LONG,1,3.0,22.12325031812396,2.0000000000000053,tp,2.0000000000000053,tp,1787302200,1.3870214285714286,,mid
3353,overheated_early,XRPUSDT,LONG,1,4.0,22.12325031812396,2.0000000000000053,tp,2.0000000000000053,tp,1787302200,1.3870214285714286,,mid
3353,overheated_early,XRPUSDT,LONG,1,5.0,22.12325031812396,2.0000000000000053,tp,2.0000000000000053,tp,1787302200,1.3870214285714286,,mid
3353,overheated_early,XRPUSDT,LONG,1,6.0,22.12325031812396,2.0000000000000053,tp,2.0000000000000053,tp,1787302200,1.3870214285714286,,mid
3353,overheated_early,XRPUSDT,LONG,1,8.0,22.12325031812396,2.0000000000000053,tp,2.0000000000000053,tp,1787302200,1.3870214285714286,,mid
3353,overheated_early,XRPUSDT,LONG,1,10.0,22.12325031812396,2.0000000000000053,tp,2.0000000000000053,tp,1787302200,1.3870214285714286,,mid
3354,overheated_24h,SPKUSDT,LONG,1,2.0,21.492743607463705,2.0,tp,2.0,tp,1787291700,0.018256428571428573,,mid
3354,overheated_24h,SPKUSDT,LONG,1,3.0,21.492743607463705,2.0,tp,2.0,tp,1787291700,0.018256428571428573,,mid
3354,overheated_24h,SPKUSDT,LONG,1,4.0,21.492743607463705,2.0,tp,2.0,tp,1787291700,0.018256428571428573,,mid
3354,overheated_24h,SPKUSDT,LONG,1,5.0,21.492743607463705,2.0,tp,2.0,tp,1787291700,0.018256428571428573,,mid
3354,overheated_24h,SPKUSDT,LONG,1,6.0,21.492743607463705,2.0,tp,2.0,tp,1787291700,0.018256428571428573,,mid
3354,overheated_24h,SPKUSDT,LONG,1,8.0,21.492743607463705,2.0,tp,2.0,tp,1787291700,0.018256428571428573,,mid
3354,overheated_24h,SPKUSDT,LONG,1,10.0,21.492743607463705,2.0,tp,2.0,tp,1787291700,0.018256428571428573,,mid
3355,overheated_early,MOODENGUSDT,LONG,1,2.0,18.56318825380179,2.0,tp,0.4169333787311341,trail_stop,1787293800,0.045766,,mid
3355,overheated_early,MOODENGUSDT,LONG,1,3.0,18.56318825380179,2.0,tp,0.12012257405515943,trail_stop,1787293800,0.045299,,mid
3355,overheated_early,MOODENGUSDT,LONG,1,4.0,18.56318825380179,2.0,tp,0.5066757462263113,trail_stop,1787302800,0.0459072,,mid
3355,overheated_early,MOODENGUSDT,LONG,1,5.0,18.56318825380179,2.0,tp,0.2027465667915106,trail_stop,1787302800,0.045429,,mid
3355,overheated_early,MOODENGUSDT,LONG,1,6.0,18.56318825380179,2.0,tp,-0.10118261264328572,trail_stop,1787303100,0.0449508,,mid
3355,overheated_early,MOODENGUSDT,LONG,1,8.0,18.56318825380179,2.0,tp,2.0,tp,1787330700,0.04825678571428571,,mid
3355,overheated_early,MOODENGUSDT,LONG,1,10.0,18.56318825380179,2.0,tp,2.0,tp,1787330700,0.04825678571428571,,mid
3356,overheated_early,COLLECTUSDT,LONG,1,2.0,48.47179487179486,-1.0,sl,0.3737236962488565,trail_stop,1787291400,0.0709618,,high
3356,overheated_early,COLLECTUSDT,LONG,1,3.0,48.47179487179486,-1.0,sl,0.19706007929246597,trail_stop,1787291400,0.0702377,,high
3356,overheated_early,COLLECTUSDT,LONG,1,4.0,48.47179487179486,-1.0,sl,0.020396462336075456,trail_stop,1787291400,0.0695136,,high
3356,overheated_early,COLLECTUSDT,LONG,1,5.0,48.47179487179486,-1.0,sl,-0.15626715462031168,trail_stop,1787291400,0.0687895,,high
3356,overheated_early,COLLECTUSDT,LONG,1,6.0,48.47179487179486,-1.0,sl,-0.06231168039036364,trail_stop,1787295600,0.0691746,,high
3356,overheated_early,COLLECTUSDT,LONG,1,8.0,48.47179487179486,-1.0,sl,-0.42139676730710557,trail_stop,1787295900,0.06770280000000001,,high
3356,overheated_early,COLLECTUSDT,LONG,1,10.0,48.47179487179486,-1.0,sl,-0.7804818542238509,trail_stop,1787300400,0.066231,,high
3357,overheated_early,ONGUSDT,LONG,1,2.0,171.06598984771574,-1.0,sl,-0.09409214092140851,trail_stop,1787292000,0.1300166,,high
3357,overheated_early,ONGUSDT,LONG,1,3.0,171.06598984771574,-1.0,sl,-0.1913588102064599,trail_stop,1787292000,0.1286899,,high
3357,overheated_early,ONGUSDT,LONG,1,4.0,171.06598984771574,-1.0,sl,-0.2808834426508522,trail_stop,1787292600,0.1274688,,high
3357,overheated_early,ONGUSDT,LONG,1,5.0,171.06598984771574,-1.0,sl,-0.37823075815299206,trail_stop,1787292600,0.126141,,high
3357,overheated_early,ONGUSDT,LONG,1,6.0,171.06598984771574,-1.0,sl,-0.4755780736551329,trail_stop,1787292900,0.1248132,,high
3357,overheated_early,ONGUSDT,LONG,1,8.0,171.06598984771574,-1.0,sl,-0.6702727046594126,trail_stop,1787293200,0.12215760000000002,,high
3357,overheated_early,ONGUSDT,LONG,1,10.0,171.06598984771574,-1.0,sl,-0.8649673356636942,trail_stop,1787293200,0.11950200000000001,,high
3358,overheated_confirmed,SPKUSDT,LONG,1,2.0,21.492743607463705,2.0,tp,2.0,tp,1787291700,0.01828642857142857,,mid
3358,overheated_confirmed,SPKUSDT,LONG,1,3.0,21.492743607463705,2.0,tp,2.0,tp,1787291700,0.01828642857142857,,mid
3358,overheated_confirmed,SPKUSDT,LONG,1,4.0,21.492743607463705,2.0,tp,2.0,tp,1787291700,0.01828642857142857,,mid
3358,overheated_confirmed,SPKUSDT,LONG,1,5.0,21.492743607463705,2.0,tp,2.0,tp,1787291700,0.01828642857142857,,mid
3358,overheated_confirmed,SPKUSDT,LONG,1,6.0,21.492743607463705,2.0,tp,2.0,tp,1787291700,0.01828642857142857,,mid
3358,overheated_confirmed,SPKUSDT,LONG,1,8.0,21.492743607463705,2.0,tp,2.0,tp,1787291700,0.01828642857142857,,mid
3358,overheated_confirmed,SPKUSDT,LONG,1,10.0,21.492743607463705,2.0,tp,2.0,tp,1787291700,0.01828642857142857,,mid
3359,overheated_early,PROMUSDT,LONG,1,2.0,32.764317180616736,2.0,tp,1.127904451682952,trail_stop,1787297700,2.4255,,high
3359,overheated_early,PROMUSDT,LONG,1,3.0,32.764317180616736,2.0,tp,1.1779457111834932,trail_stop,1787302500,2.4337299999999997,,high
3359,overheated_early,PROMUSDT,LONG,1,4.0,32.764317180616736,2.0,tp,1.0253897937024938,trail_stop,1787303100,2.4086399999999997,,high
3359,overheated_early,PROMUSDT,LONG,1,5.0,32.764317180616736,2.0,tp,0.8728338762214947,trail_stop,1787303100,2.3835499999999996,,high
3359,overheated_early,PROMUSDT,LONG,1,6.0,32.764317180616736,2.0,tp,0.7202779587404954,trail_stop,1787303400,2.3584599999999996,,high
3359,overheated_early,PROMUSDT,LONG,1,8.0,32.764317180616736,2.0,tp,2.0,tp,1787321100,2.5689285714285717,,high
3359,overheated_early,PROMUSDT,LONG,1,10.0,32.764317180616736,2.0,tp,2.0,tp,1787321100,2.5689285714285717,,high
3360,overheated_24h,WIFUSDT,LONG,1,2.0,16.186556927297655,2.0000000000000053,tp,-0.26157112526539084,trail_stop,1787294400,0.16758,,low
3360,overheated_24h,WIFUSDT,LONG,1,3.0,16.186556927297655,2.0000000000000053,tp,2.0000000000000053,tp,1787302500,0.17899285714285715,,low
3360,overheated_24h,WIFUSDT,LONG,1,4.0,16.186556927297655,2.0000000000000053,tp,2.0000000000000053,tp,1787302500,0.17899285714285715,,low
3360,overheated_24h,WIFUSDT,LONG,1,5.0,16.186556927297655,2.0000000000000053,tp,2.0000000000000053,tp,1787302500,0.17899285714285715,,low
3360,overheated_24h,WIFUSDT,LONG,1,6.0,16.186556927297655,2.0000000000000053,tp,2.0000000000000053,tp,1787302500,0.17899285714285715,,low
3360,overheated_24h,WIFUSDT,LONG,1,8.0,16.186556927297655,2.0000000000000053,tp,2.0000000000000053,tp,1787302500,0.17899285714285715,,low
3360,overheated_24h,WIFUSDT,LONG,1,10.0,16.186556927297655,2.0000000000000053,tp,2.0000000000000053,tp,1787302500,0.17899285714285715,,low
3361,overheated_early,GALAUSDT,LONG,1,2.0,19.599427753934204,1.9999999999999973,tp,1.1004512558535546,trail_stop,1787299200,0.00174832,,mid
3361,overheated_early,GALAUSDT,LONG,1,3.0,19.599427753934204,1.9999999999999973,tp,0.8877990634312466,trail_stop,1787299200,0.00173048,,mid
3361,overheated_early,GALAUSDT,LONG,1,4.0,19.599427753934204,1.9999999999999973,tp,1.9999999999999973,tp,1787300400,0.0018237857142857142,,mid
3361,overheated_early,GALAUSDT,LONG,1,5.0,19.599427753934204,1.9999999999999973,tp,1.9999999999999973,tp,1787300400,0.0018237857142857142,,mid
3361,overheated_early,GALAUSDT,LONG,1,6.0,19.599427753934204,1.9999999999999973,tp,1.9999999999999973,tp,1787300400,0.0018237857142857142,,mid
