id,symbol,original_direction,tested_direction,entry,new_sl,new_tp,outcome,exit_ts,r,reason
2411,ARBUSDT,SHORT,LONG,0.07379,0.07324257425742574,0.07488485148514851,tp_first,1787034600,1.0,target_touch
2412,SIRENUSDT,SHORT,LONG,0.02683,0.026525742574257424,0.02743851485148515,tp_first,1787037300,1.0,target_touch
2413,SKYAIUSDT,SHORT,LONG,0.07166,0.06925841584158417,0.07646316831683167,sl_first,1787030100,-1.0,stop_touch
2414,AVAXUSDT,SHORT,LONG,6.246,6.201336633663367,6.335326732673268,tp_first,1787032800,1.0,target_touch
2420,HOMEUSDT,SHORT,LONG,0.00623,0.005972871287128713,0.006744257425742574,sl_first,1787098500,-1.0,stop_touch
2421,TAKEUSDT,LONG,SHORT,0.05223,0.054124653465346534,0.04844069306930693,tp_first,1787033700,1.0,target_touch
2422,HANAUSDT,LONG,SHORT,0.03307,0.03342316831683168,0.03236366336633664,tp_first,1787038200,1.0,target_touch
2423,KGENUSDT,LONG,SHORT,0.17697,0.17930970297029702,0.17229059405940592,sl_first,1787035500,-1.0,stop_touch
2450,OPENAIUSDT,SHORT,LONG,1236.09,1223.3149504950495,1261.6400990099007,sl_first,1787044500,-1.0,stop_touch
2451,ALICEUSDT,SHORT,LONG,0.1273,0.12255148514851485,0.13679702970297028,tp_first,1787037300,1.0,target_touch
2452,ARCUSDT,SHORT,LONG,0.07275,0.07125326732673266,0.07574346534653466,sl_first,1787040000,-1.0,stop_touch
2453,APRUSDT,LONG,SHORT,0.19016,0.2128511881188119,0.14477762376237618,sl_first,1787060700,-1.0,stop_touch
2470,OPENUSDT,SHORT,LONG,0.1616,0.15977326732673267,0.16525346534653465,sl_first,1787047200,-1.0,stop_touch
2471,BLUAIUSDT,LONG,SHORT,0.013177,0.01347169306930693,0.012587613861386139,sl_first,1787067900,-1.0,stop_touch
2472,BTWUSDT,LONG,SHORT,0.366918,0.38296374257425747,0.3348265148514851,sl_first,1787058900,-1.0,stop_touch
2474,ATOMUSDT,SHORT,LONG,1.378,1.3665643564356436,1.4008712871287126,tp_first,1787063400,1.0,target_touch
2511,HEMIUSDT,SHORT,LONG,0.006604,0.006221514851485148,0.007368970297029703,tp_first,1787116500,1.0,target_touch
2512,ZESTUSDT,LONG,SHORT,0.14388,0.1460131683168317,0.13961366336633663,sl_first,1787055300,-1.0,stop_touch
2513,BSBUSDT,LONG,SHORT,0.12429,0.1270427722772277,0.11878445544554454,sl_first,1787066100,-1.0,stop_touch
2514,ACTUSDT,LONG,SHORT,0.01028,0.01041118811881188,0.010017623762376237,tp_first,1787077800,1.0,target_touch
2517,ZROUSDT,LONG,SHORT,0.78,0.7860693069306931,0.7678613861386139,sl_first,1787063400,-1.0,stop_touch
2536,COTIUSDT,LONG,SHORT,0.01023,0.01044148514851485,0.009807029702970298,tp_first,1787081400,1.0,target_touch
2537,GUNUSDT,LONG,SHORT,0.003025,0.0030817623762376236,0.0029114752475247526,unresolved,1787146200,1.0394208965637561,window_close
2567,CHIPUSDT,SHORT,LONG,0.02711,0.02618346534653465,0.028963069306930694,sl_first,1787085000,-1.0,stop_touch
2568,MNTUSDT,SHORT,LONG,0.4367,0.4351405940594059,0.4398188118811881,sl_first,1787072400,-1.0,stop_touch
2614,DOGSUSDT,LONG,SHORT,3.512e-05,3.537079207920792e-05,3.461841584158416e-05,sl_first,1787153400,-1.0,stop_touch
2615,BNBUSDT,LONG,SHORT,608.25,609.6915841584158,605.3668316831684,sl_first,1787153400,-1.0,stop_touch
2616,BSVUSDT,LONG,SHORT,14.83,14.946138613861386,14.597722772277228,sl_first,1787153400,-1.0,stop_touch
2617,ZAMAUSDT,LONG,SHORT,0.04293,0.04342336633663366,0.04194326732673268,sl_first,1787153400,-1.0,stop_touch
2618,CHILLGUYUSDT,LONG,SHORT,0.01108,0.011221920792079208,0.010796158415841584,sl_first,1787153400,-1.0,stop_touch
2619,SANDUSDT,LONG,SHORT,0.03957,0.03985108910891089,0.039007821782178216,sl_first,1787153400,-1.0,stop_touch
2620,BONKUSDT,LONG,SHORT,2.344e-06,2.3614752475247524e-06,2.309049504950495e-06,sl_first,1787153400,-1.0,stop_touch
2621,GRAMUSDT,LONG,SHORT,1.3337,1.3403950495049506,1.3203099009900992,sl_first,1787153400,-1.0,stop_touch
2622,FETUSDT,LONG,SHORT,0.1239,0.12506732673267326,0.12156534653465347,sl_first,1787153400,-1.0,stop_touch
2623,PEPEUSDT,LONG,SHORT,2.649e-06,2.6668910891089107e-06,2.6132178217821786e-06,sl_first,1787153400,-1.0,stop_touch
2633,MEGAUSDT,LONG,SHORT,0.03286,0.033191782178217825,0.03219643564356435,sl_first,1787158800,-1.0,stop_touch
2634,RESOLVUSDT,LONG,SHORT,0.01756,0.01770980198019802,0.017260396039603956,sl_first,1787170500,-1.0,stop_touch
2635,SCRUSDT,LONG,SHORT,0.02023,0.020434950495049505,0.019820099009900994,sl_first,1787168700,-1.0,stop_touch
2636,ENSOUSDT,LONG,SHORT,0.8188,0.8332009900990098,0.7899980198019803,sl_first,1787159700,-1.0,stop_touch
2637,ORDIUSDT,LONG,SHORT,3.475,3.5016336633663365,3.421732673267327,sl_first,1787158800,-1.0,stop_touch
2638,COOKIEUSDT,LONG,SHORT,0.01109,0.011276237623762375,0.010717524752475248,sl_first,1787158800,-1.0,stop_touch
2639,TRXUSDT,LONG,SHORT,0.33332,0.33390762376237626,0.3321447524752475,tp_first,1787161500,1.0,target_touch
2640,XMRUSDT,LONG,SHORT,418.49,421.2972277227723,412.8755445544555,sl_first,1787175000,-1.0,stop_touch
2641,ATOMUSDT,LONG,SHORT,1.427,1.4374851485148517,1.4060297029702968,sl_first,1787159700,-1.0,stop_touch
2642,CCUSDT,LONG,SHORT,0.09214,0.09296326732673267,0.09049346534653466,sl_first,1787158800,-1.0,stop_touch
2643,ICPUSDT,LONG,SHORT,2.241,2.259079207920792,2.2048415841584164,sl_first,1787173200,-1.0,stop_touch
2644,HMSTRUSDT,LONG,SHORT,0.0001763,0.00017764059405940596,0.0001736188118811881,sl_first,1787173200,-1.0,stop_touch
2645,SAGAUSDT,LONG,SHORT,0.01339,0.013510495049504951,0.0131490099009901,sl_first,1787167800,-1.0,stop_touch
2646,INUSDT,LONG,SHORT,0.03165,0.03193019801980198,0.031089603960396034,sl_first,1787173200,-1.0,stop_touch
2648,STORJUSDT,LONG,SHORT,0.04075,0.0411880198019802,0.03987396039603961,sl_first,1787171400,-1.0,stop_touch
2649,PIUSDT,LONG,SHORT,0.0879,0.08845247524752475,0.08679504950495051,sl_first,1787158800,-1.0,stop_touch
2650,SYRUPUSDT,LONG,SHORT,0.16617,0.16799564356435645,0.16251871287128714,tp_first,1787167800,1.0,target_touch
2651,GIGGLEUSDT,LONG,SHORT,33.8,34.36237623762376,32.67524752475248,sl_first,1787165100,-1.0,stop_touch
2652,DIAUSDT,LONG,SHORT,0.1303,0.1326910891089109,0.1255178217821782,sl_first,1787198400,-1.0,stop_touch
2653,BBUSDT,LONG,SHORT,0.0113,0.011459108910891089,0.01098178217821782,sl_first,1787158800,-1.0,stop_touch
2654,RIFUSDT,LONG,SHORT,0.07414,0.07514940594059405,0.0721211881188119,sl_first,1787158800,-1.0,stop_touch
2809,GWEIUSDT,LONG,SHORT,0.022031,0.022501128712871285,0.021090742574257425,sl_first,1787218200,-1.0,stop_touch
2810,AIOUSDT,SHORT,LONG,0.04082,0.03761257425742574,0.04723485148514852,sl_first,1787211000,-1.0,stop_touch
2835,PLUMEUSDT,SHORT,LONG,0.012548,0.012355326732673267,0.012933346534653466,tp_first,1787214600,1.0,target_touch
2836,BICOUSDT,LONG,SHORT,0.01773,0.01846059405940594,0.01626881188118812,sl_first,1787232600,-1.0,stop_touch
2838,OPNUSDT,SHORT,LONG,0.05404,0.052856633663366334,0.056406732673267325,tp_first,1787239800,1.0,target_touch
2862,ATUSDT,SHORT,LONG,0.14727,0.14521871287128715,0.15137257425742573,sl_first,1787220000,-1.0,stop_touch
2863,NESUSDT,LONG,SHORT,0.2184,0.22103960396039604,0.21312079207920795,unresolved,1787301000,-0.568267066766694,window_close
2918,COREUSDT,LONG,SHORT,0.02219,0.022512673267326734,0.021544653465346536,sl_first,1787238900,-1.0,stop_touch
2919,AIAUSDT,LONG,SHORT,0.07032,0.07099445544554454,0.0689710891089109,sl_first,1787223600,-1.0,stop_touch
2931,AKEUSDT,LONG,SHORT,0.0088437,0.009279544554455446,0.007972010891089107,unresolved,1787307300,1.498928903255993,window_close
2932,SPCXUSDT,SHORT,LONG,137.65,136.4291089108911,140.0917821782178,sl_first,1787229000,-1.0,stop_touch
2933,ROBOUSDT,LONG,SHORT,0.01323,0.013511485148514852,0.012667029702970298,sl_first,1787227200,-1.0,stop_touch
2934,BSBUSDT,LONG,SHORT,0.12787,0.13095900990099013,0.1216919801980198,tp_first,1787233500,1.0,target_touch
2935,4USDT,LONG,SHORT,0.011567,0.01177818811881188,0.011144623762376236,tp_first,1787236200,1.0,target_touch
2936,QUSDT,SHORT,LONG,0.0205,0.019949069306930692,0.021601861386138618,tp_first,1787285700,1.0,target_touch
2937,ACEUSDT,LONG,SHORT,0.2104,0.2228039603960396,0.18559207920792078,sl_first,1787228100,-1.0,stop_touch
2938,SWARMSUSDT,LONG,SHORT,0.008618,0.008757168316831683,0.008339663366336635,sl_first,1787223600,-1.0,stop_touch
2966,BMTUSDT,LONG,SHORT,0.0173,0.01773782178217822,0.01642435643564356,tp_first,1787229900,1.0,target_touch
3020,SNXXUSDT,SHORT,LONG,14.385,13.851851485148515,15.45129702970297,sl_first,1787229000,-1.0,stop_touch
3021,龙虾USDT,LONG,SHORT,0.021654,0.022169851485148516,0.020622297029702967,tp_first,1787231700,1.0,target_touch
3022,QCOMUSDT,SHORT,LONG,161.24,160.2049504950495,163.31009900990102,tp_first,1787232600,1.0,target_touch
3023,SIGNUSDT,LONG,SHORT,0.00711,0.00716990099009901,0.006990198019801981,sl_first,1787245200,-1.0,stop_touch
3024,XCUUSDT,SHORT,LONG,6.523,6.502574257425742,6.563851485148515,tp_first,1787237100,1.0,target_touch
3026,WDCUSDT,SHORT,LONG,461.2,454.5118811881188,474.5762376237623,sl_first,1787234400,-1.0,stop_touch
3028,AXTIUSDT,SHORT,LONG,72.78,70.94742574257425,76.4451485148515,sl_first,1787233500,-1.0,stop_touch
3029,ERAUSDT,LONG,SHORT,0.05828,0.058886633663366335,0.057066732673267326,sl_first,1787229000,-1.0,stop_touch
3035,ORCLXUSDT,SHORT,LONG,143.01,141.9950495049505,145.039900990099,tp_first,1787232600,1.0,target_touch
3036,CHIPUSDT,LONG,SHORT,0.03096,0.03191396039603961,0.029052079207920793,sl_first,1787273100,-1.0,stop_touch
3040,NAS100USDT,SHORT,LONG,29293.93,29222.85306930693,29436.08386138614,sl_first,1787229000,-1.0,stop_touch
3085,KAITOUSDT,LONG,SHORT,0.3598,0.3671009900990099,0.34519801980198017,sl_first,1787236200,-1.0,stop_touch
3086,ASTSUSDT,SHORT,LONG,65.76,65.08861386138615,67.10277227722771,sl_first,1787234400,-1.0,stop_touch
3087,ONTUSDT,LONG,SHORT,0.0412,0.0417329702970297,0.0401340594059406,sl_first,1787233500,-1.0,stop_touch
3088,USARUSDT,SHORT,LONG,17.94,17.733267326732676,18.35346534653465,sl_first,1787233500,-1.0,stop_touch
3089,JPMUSDT,SHORT,LONG,356.3,354.79277227722775,359.3144554455445,sl_first,1787233500,-1.0,stop_touch
3090,ONDSUSDT,SHORT,LONG,8.78,8.672712871287128,8.994574257425741,sl_first,1787233500,-1.0,stop_touch
3091,GLWUSDT,SHORT,LONG,151.27,149.44099009900992,154.92801980198018,tp_first,1787317200,1.0,target_touch
3092,ARMUSDT,SHORT,LONG,247.7,244.919801980198,253.26039603960396,sl_first,1787233500,-1.0,stop_touch
3093,SNDKUSDT,SHORT,LONG,1554.54,1526.6372277227722,1610.3455445544555,tp_first,1787233500,1.0,target_touch
3094,SHAZUSDT,SHORT,LONG,64.78,63.52267326732674,67.29465346534653,sl_first,1787233500,-1.0,stop_touch
3113,UBERUSDT,LONG,SHORT,80.08,80.68633663366336,78.86732673267328,tp_first,1787235300,1.0,target_touch
3114,NOWUSDT,LONG,SHORT,127.93,129.0591089108911,125.67178217821782,sl_first,1787238000,-1.0,stop_touch
3116,NOKUSDT,SHORT,LONG,9.963,9.869742574257424,10.149514851485149,tp_first,1787236200,1.0,target_touch
3117,ICNTUSDT,SHORT,LONG,0.1219,0.12073663366336633,0.12422673267326732,sl_first,1787240700,-1.0,stop_touch
3139,SMCIUSDT,SHORT,LONG,36.4,35.94069306930693,37.31861386138613,sl_first,1787240700,-1.0,stop_touch
3140,ALLOUSDT,LONG,SHORT,0.29849,0.3049351485148515,0.28559970297029696,sl_first,1787243400,-1.0,stop_touch
3141,PIPPINUSDT,LONG,SHORT,0.01902,0.019254653465346532,0.018550693069306932,sl_first,1787239800,-1.0,stop_touch
3151,COWUSDT,LONG,SHORT,0.1133,0.11525247524752476,0.10939504950495048,sl_first,1787289300,-1.0,stop_touch
3166,BANKUSDT,LONG,SHORT,0.03642,0.03692128712871287,0.03541742574257426,tp_first,1787276700,1.0,target_touch
3169,KITEUSDT,LONG,SHORT,0.09801,0.09881811881188118,0.09639376237623763,sl_first,1787244300,-1.0,stop_touch
3187,INUSDT,LONG,SHORT,0.03272,0.03299356435643564,0.032172871287128715,tp_first,1787249700,1.0,target_touch
3188,HOLOUSDT,LONG,SHORT,0.06155,0.06250128712871286,0.05964742574257426,sl_first,1787253300,-1.0,stop_touch
3189,ONEUSDT,LONG,SHORT,0.000718,0.000730049504950495,0.00069390099009901,sl_first,1787246100,-1.0,stop_touch
3190,PROMPTUSDT,LONG,SHORT,0.02228,0.02246891089108911,0.021902178217821783,sl_first,1787261400,-1.0,stop_touch
3191,BROCCOLIUSDT,LONG,SHORT,0.01772,0.01798019801980198,0.01719960396039604,sl_first,1787252400,-1.0,stop_touch
3250,TRADOORUSDT,LONG,SHORT,0.646,0.6553366336633664,0.6273267326732673,sl_first,1787263200,-1.0,stop_touch
3304,APRUSDT,SHORT,LONG,0.17949,0.17216990099009902,0.194130198019802,tp_first,1787310000,1.0,target_touch
3305,EVAAUSDT,LONG,SHORT,0.7762,0.7879455445544554,0.7527089108910892,tp_first,1787304600,1.0,target_touch
3306,PARTIUSDT,LONG,SHORT,0.02469,0.024940594059405942,0.024188811881188117,tp_first,1787272200,1.0,target_touch
3307,DOSUSDT,SHORT,LONG,0.2297,0.22264950495049504,0.24380099009900988,tp_first,1787265000,1.0,target_touch
3373,PIEVERSEUSDT,LONG,SHORT,0.9911,1.013918811881188,0.9454623762376239,sl_first,1787302800,-1.0,stop_touch
3408,ONUSDT,SHORT,LONG,0.26845,0.25566960396039606,0.29401079207920794,tp_first,1787300100,1.0,target_touch
3409,GIGGLEUSDT,LONG,SHORT,36.75,37.31693069306931,35.61613861386138,sl_first,1787295600,-1.0,stop_touch
3410,KIMIUSDT,LONG,SHORT,8.32,8.408148514851485,8.143702970297031,sl_first,1787364000,-1.0,stop_touch
3411,INXUSDT,LONG,SHORT,0.00851,0.008627227722772277,0.008275544554455446,sl_first,1787315400,-1.0,stop_touch
3431,BOTUSDT,LONG,SHORT,29.24,29.873861386138614,27.972277227722767,tp_first,1787321700,1.0,target_touch
3451,AXTIUSDT,LONG,SHORT,75.21,77.23584158415841,71.15831683168317,tp_first,1787322600,1.0,target_touch
3452,INUSDT,LONG,SHORT,0.03289,0.033170000000000005,0.03233,sl_first,1787302800,-1.0,stop_touch
3453,CRWVUSDT,LONG,SHORT,91.7,93.17207920792079,88.75584158415843,tp_first,1787322600,1.0,target_touch
3454,TLMUSDT,LONG,SHORT,0.001414,0.0014360990099009901,0.0013698019801980195,sl_first,1787301900,-1.0,stop_touch
3455,NESUSDT,LONG,SHORT,0.2192,0.22166138613861386,0.2142772277227723,sl_first,1787307300,-1.0,stop_touch
3456,TQQQXUSDT,LONG,SHORT,71.55,72.15039603960396,70.34920792079207,sl_first,1787312700,-1.0,stop_touch
3457,XAIUSDT,LONG,SHORT,0.007509,0.007614287128712871,0.007298425742574258,sl_first,1787301900,-1.0,stop_touch
3458,AMATUSDT,LONG,SHORT,503.3,508.29405940594063,493.3118811881188,tp_first,1787319900,1.0,target_touch
3459,GLWUSDT,LONG,SHORT,153.83,155.78346534653465,149.92306930693073,tp_first,1787321700,1.0,target_touch
3460,SQQQUSDT,SHORT,LONG,38.76,38.41970297029703,39.44059405940593,sl_first,1787312700,-1.0,stop_touch
3461,INTCUSDT,LONG,SHORT,93.35,94.36910891089109,91.31178217821781,tp_first,1787319900,1.0,target_touch
3462,DELLUSDT,LONG,SHORT,439.47,444.69683168316834,429.0163366336634,sl_first,1787368500,-1.0,stop_touch
3480,NBISUSDT,LONG,SHORT,227.75,232.66633663366338,217.91732673267325,tp_first,1787375700,1.0,target_touch
3483,BEUSDT,LONG,SHORT,205.8,208.9762376237624,199.44752475247526,tp_first,1787323500,1.0,target_touch
3503,UAIUSDT,LONG,SHORT,0.27739,0.28157584158415844,0.2690183168316832,tp_first,1787310900,1.0,target_touch
3504,CLUSDT,SHORT,LONG,85.89,85.37316831683168,86.92366336633664,tp_first,1787307300,1.0,target_touch
3505,POWERUSDT,SHORT,LONG,0.08922,0.08776376237623762,0.09213247524752474,tp_first,1787371200,1.0,target_touch
3506,DIAUSDT,LONG,SHORT,0.1418,0.14408118811881188,0.13723762376237628,sl_first,1787325300,-1.0,stop_touch
3507,AVNTUSDT,LONG,SHORT,0.1002,0.10154059405940594,0.09751881188118812,sl_first,1787306400,-1.0,stop_touch
3508,KGENUSDT,LONG,SHORT,0.19114,0.19373227722772277,0.18595544554455448,tp_first,1787304600,1.0,target_touch
3509,MOVRUSDT,LONG,SHORT,0.794,0.8054851485148515,0.771029702970297,sl_first,1787315400,-1.0,stop_touch
3510,NAS100USDT,LONG,SHORT,29416.07,29494.110495049506,29259.989009900986,tp_first,1787320800,1.0,target_touch
3511,ORCLXUSDT,LONG,SHORT,143.64,144.7838613861386,141.35227722772277,sl_first,1787319900,-1.0,stop_touch
3548,IDOLUSDT,LONG,SHORT,0.016502,0.016628940594059404,0.01624811881188119,sl_first,1787308200,-1.0,stop_touch
3549,FLEXUSDT,LONG,SHORT,112.53,114.20970297029703,109.17059405940594,tp_first,1787321700,1.0,target_touch
3550,UBERUSDT,LONG,SHORT,79.7,80.3770297029703,78.3459405940594,tp_first,1787319900,1.0,target_touch
3577,MMTUSDT,LONG,SHORT,0.1828,0.18558415841584158,0.1772316831683168,sl_first,1787318100,-1.0,stop_touch
3578,CUSDT,LONG,SHORT,0.06823,0.06891910891089109,0.06685178217821781,sl_first,1787313600,-1.0,stop_touch
3579,BZUSDT,LONG,SHORT,92.05,92.53821782178218,91.07356435643563,sl_first,1787332500,-1.0,stop_touch
3625,TSEMUSDT,LONG,SHORT,229.36,232.94564356435646,222.18871287128712,tp_first,1787322600,1.0,target_touch
3626,UPUSDT,SHORT,LONG,0.3681,0.3593742574257426,0.3855514851485148,sl_first,1787338800,-1.0,stop_touch
3628,DEXEUSDT,LONG,SHORT,1.968,1.995920792079208,1.912158415841584,sl_first,1787318100,-1.0,stop_touch
3630,REDUSDT,LONG,SHORT,0.1096,0.11260891089108911,0.10358217821782179,sl_first,1787318100,-1.0,stop_touch
3670,MAGMAUSDT,LONG,SHORT,0.2444,0.2516983168316832,0.22980336633663367,sl_first,1787322600,-1.0,stop_touch
3671,STARUSDT,LONG,SHORT,0.15561,0.16218831683168317,0.14245336633663366,tp_first,1787341500,1.0,target_touch
3672,LITEUSDT,LONG,SHORT,897.75,910.860099009901,871.529801980198,sl_first,1787320800,-1.0,stop_touch
3675,BRUSDT,SHORT,LONG,0.22684,0.21953455445544556,0.24145089108910892,tp_first,1787374800,1.0,target_touch
3786,ALLOUSDT,SHORT,LONG,0.29841,0.2915723762376238,0.3120852475247525,tp_first,1787374800,1.0,target_touch
3787,BROCCOLIF3BUSDT,LONG,SHORT,0.006302,0.006370712871287129,0.006164574257425743,sl_first,1787363100,-1.0,stop_touch
3853,AIOTUSDT,SHORT,LONG,0.04244,0.04144752475247525,0.0444249504950495,tp_first,1787385600,1.0,target_touch
3854,XPTUSDT,SHORT,LONG,1873.35,1863.169108910891,1893.7117821782176,unresolved,1787468400,1.2926176976864205,window_close
3855,CHIPUSDT,SHORT,LONG,0.02993,0.029058910891089106,0.031672178217821784,sl_first,1787394600,-1.0,stop_touch
3856,AKEUSDT,LONG,SHORT,0.0089175,0.009237017821782179,0.008278464356435642,sl_first,1787407200,-1.0,stop_touch
3857,EPICUSDT,SHORT,LONG,0.3422,0.3330811881188119,0.36043762376237626,tp_first,1787384700,1.0,target_touch
3858,TAGUSDT,SHORT,LONG,0.000888,0.0008717653465346534,0.0009204693069306931,sl_first,1787393700,-1.0,stop_touch
3859,XNYUSDT,SHORT,LONG,0.007306,0.007172148514851485,0.00757370297029703,sl_first,1787394600,-1.0,stop_touch
3860,BTWUSDT,LONG,SHORT,0.529615,0.5675738514851485,0.45369729702970296,tp_first,1787398200,1.0,target_touch
3861,HEIUSDT,SHORT,LONG,0.12945,0.1251981188118812,0.13795376237623763,tp_first,1787394600,1.0,target_touch
3892,CXMTUSDT,LONG,SHORT,8.602,8.697544554455446,8.41091089108911,unresolved,1787471100,0.4186528497409429,window_close
3901,VOOUSDT,LONG,SHORT,707.6,709.620792079208,703.5584158415842,sl_first,1787409900,-1.0,stop_touch
3945,STARUSDT,SHORT,LONG,0.13813,0.13227099009900992,0.14984801980198018,sl_first,1787434200,-1.0,stop_touch
3946,ONUSDT,SHORT,LONG,0.26592,0.2534545544554455,0.29085089108910894,sl_first,1787393700,-1.0,stop_touch
3968,ARMUSDT,SHORT,LONG,240.47,237.69544554455445,246.0191089108911,tp_first,1787480100,1.0,target_touch
3969,AVGOUSDT,SHORT,LONG,366.52,363.9074257425742,371.7451485148515,unresolved,1787485500,1.0870504415052904,window_close
3998,OPENAIUSDT,SHORT,LONG,1150.0,1133.9361386138614,1182.1277227722771,sl_first,1787442300,-1.0,stop_touch
3999,KORUUSDT,SHORT,LONG,20.129,19.60440594059406,21.178188118811885,unresolved,1787493600,0.8578061301524953,window_close
4015,CLUSDT,SHORT,LONG,86.31,85.83643564356436,87.25712871287129,unresolved,1787499000,0.38009617394938733,window_close
4023,SOXSUSDT,LONG,SHORT,47.65,48.54950495049505,45.8509900990099,unresolved,1787501700,0.4891579526692322,window_close
4024,SOXLUSDT,SHORT,LONG,118.12,115.51663366336635,123.32673267326732,unresolved,1787501700,0.49167110367384387,window_close
4025,SNDKUSDT,SHORT,LONG,1592.78,1567.9446534653466,1642.4506930693067,unresolved,1787501700,0.7767155563174512,window_close
4026,SQQQUSDT,LONG,SHORT,39.27,39.612970297029705,38.5840594059406,unresolved,1787501700,0.6122979214780652,window_close
4081,SKYUSDT,SHORT,LONG,0.06549,0.0646861386138614,0.06709772277227723,sl_first,1787444100,-1.0,stop_touch
4109,ACUUSDT,SHORT,LONG,0.11177,0.10825257425742574,0.11880485148514851,sl_first,1787456700,-1.0,stop_touch
4154,ZHIPUUSDT,LONG,SHORT,145.44,147.48356435643564,141.35287128712872,sl_first,1787484600,-1.0,stop_touch
4155,KMNOUSDT,SHORT,LONG,0.02432,0.02397920792079208,0.025001584158415843,sl_first,1787462100,-1.0,stop_touch
4177,GTUSDT,SHORT,LONG,7.512,7.404534653465346,7.726930693069307,tp_first,1787486400,1.0,target_touch
4178,1INCHUSDT,SHORT,LONG,0.08962,0.0886510891089109,0.09155782178217822,tp_first,1787491800,1.0,target_touch
4179,CRCLXUSDT,SHORT,LONG,86.49,85.22673267326732,89.01653465346534,tp_first,1787492700,1.0,target_touch
4180,KASUSDT,SHORT,LONG,0.02841,0.027977128712871287,0.02927574257425743,sl_first,1787465700,-1.0,stop_touch
4181,AAOIUSDT,LONG,SHORT,110.37,112.73940594059407,105.63118811881188,sl_first,1787513400,-1.0,stop_touch
4182,ZESTUSDT,SHORT,LONG,0.13699,0.13457356435643564,0.14182287128712873,unresolved,1787550300,1.013890027042531,window_close
4183,BRUSDT,SHORT,LONG,0.22694,0.21883950495049506,0.24314099009900988,unresolved,1787550300,-0.33207846971826693,window_close
4184,BMNRUSDT,SHORT,LONG,22.31,21.95465346534653,23.020693069306933,tp_first,1787491800,1.0,target_touch
4185,AXSUSDT,SHORT,LONG,0.946,0.9306603960396039,0.976679207920792,tp_first,1787483700,1.0,target_touch
4186,BCHUSDT,SHORT,LONG,267.68,262.5943564356436,277.85128712871284,tp_first,1787492700,1.0,target_touch
4187,TAOUSDT,SHORT,LONG,215.1,211.0970297029703,223.10594059405938,tp_first,1787476500,1.0,target_touch
4188,BTCUSDT,SHORT,LONG,76591.4,75917.07821782178,77940.04356435643,sl_first,1787465700,-1.0,stop_touch
4189,CAKEUSDT,SHORT,LONG,1.6565,1.6360287128712871,1.697442574257426,tp_first,1787481900,1.0,target_touch
4190,LINKUSDT,SHORT,LONG,11.271,11.080831683168318,11.651336633663366,tp_first,1787520600,1.0,target_touch
4191,GALAUSDT,SHORT,LONG,0.001862,0.001805108910891089,0.0019757821782178217,tp_first,1787483700,1.0,target_touch
4192,FLOKIUSDT,SHORT,LONG,2.561e-05,2.5024752475247524e-05,2.6780495049504954e-05,tp_first,1787484600,1.0,target_touch
4193,REDUSDT,LONG,SHORT,0.1158,0.11946633663366336,0.10846732673267327,sl_first,1787463900,-1.0,stop_touch
4194,PENGUUSDT,SHORT,LONG,0.008091,0.007892554455445544,0.00848789108910891,tp_first,1787484600,1.0,target_touch
4195,TOSHIUSDT,SHORT,LONG,0.0001174,0.00011543168316831683,0.00012133663366336633,tp_first,1787478300,1.0,target_touch
4196,FILUSDT,SHORT,LONG,0.7393,0.7251762376237624,0.7675475247524751,tp_first,1787485500,1.0,target_touch
4197,SPCXUSDT,SHORT,LONG,134.43,133.40871287128715,136.47257425742572,sl_first,1787550300,-1.0,stop_touch
4198,BICOUSDT,SHORT,LONG,0.0187,0.01804821782178218,0.020003564356435646,unresolved,1787550300,0.18411058787786486,window_close
4199,DOSUSDT,SHORT,LONG,0.2243,0.21647524752475247,0.23994950495049505,tp_first,1787539500,1.0,target_touch
4200,DOTUSDT,SHORT,LONG,0.88,0.8654752475247525,0.9090495049504951,tp_first,1787483700,1.0,target_touch
4201,INTCUSDT,LONG,SHORT,89.51,90.30326732673268,87.92346534653466,sl_first,1787508900,-1.0,stop_touch
4202,GRASSUSDT,SHORT,LONG,0.2939,0.2856594059405941,0.3103811881188118,tp_first,1787482800,1.0,target_touch
4203,BOMEUSDT,SHORT,LONG,0.0011068,0.001054479207920792,0.001211441584158416,tp_first,1787473800,1.0,target_touch
4204,EIGENUSDT,SHORT,LONG,0.2001,0.1958861386138614,0.2085277227722772,tp_first,1787473800,1.0,target_touch
4205,BNBUSDT,SHORT,LONG,681.75,675.3514851485148,694.5470297029703,tp_first,1787484600,1.0,target_touch
4206,AVAXUSDT,SHORT,LONG,7.327,7.206712871287128,7.567574257425743,tp_first,1787491800,1.0,target_touch
4207,ZHONGJIUSDT,LONG,SHORT,146.86,148.44029702970298,143.6994059405941,sl_first,1787495400,-1.0,stop_touch
4208,TURBOUSDT,SHORT,LONG,0.0009052,0.0008820475247524753,0.0009515049504950495,tp_first,1787481900,1.0,target_touch
4209,GASUSDT,SHORT,LONG,1.145,1.1221683168316832,1.1906633663366337,tp_first,1787478300,1.0,target_touch
4210,RUNEUSDT,SHORT,LONG,0.463,0.4574544554455446,0.4740910891089109,tp_first,1787504400,1.0,target_touch
4211,COINXUSDT,SHORT,LONG,183.67,181.47653465346534,188.0569306930693,sl_first,1787465700,-1.0,stop_touch
