id,ts_open,symbol,direction,strategy,alert_type,is_shadow,shadow_reason,status,exit_method,ts_close,entry_price,sl_price,tp_price,exit_price,pnl_usd,close_reason,result_r,r_included,outcome,trend_regime,regime_reason,btc_candle_ts,btc_close,btc_ema50
2957,1787209064,GPSUSDT,SHORT,ema_cross_confirmed,ema_cross_confirmed,1,cont_ttl_expired,ttl_expired,,,0.011987,0.011987,0.011987,,,other,,False,,unknown,snapshot_missing,,,
2813,1787209107,CHIPUSDT,LONG,ema_cross,ema_cross,1,,tp,poll,1787294223,0.0294,0.027422758620689654,0.03335448275862069,0.03356,14.14965986394558,tp,2.1039414021625396,True,tp,bull,close_vs_ema50,1787184000,69180.2,64599.51136957486
2958,1787209108,CHIPUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,cont_ttl_expired,ttl_expired,,,0.0294,0.0294,0.0294,,,other,,False,,unknown,snapshot_missing,,,
2814,1787209120,CROUSDT,LONG,ema_cross,ema_cross,1,,tp,poll,1787214803,0.0496,0.04907344827586207,0.05065310344827586,0.05079,2.399193548387104,tp,2.2599869024230617,True,tp,bull,close_vs_ema50,1787184000,69180.2,64599.51136957486
2959,1787209120,CROUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,cont_ttl_expired,ttl_expired,,,0.0496,0.0496,0.0496,,,other,,False,,unknown,snapshot_missing,,,
2815,1787209142,DYDXUSDT,LONG,ema_cross,ema_cross,1,,tp,poll,1787268811,0.11107,0.10866172413793103,0.11588655172413793,0.11598,4.4206356351850165,tp,2.0388029782359607,True,tp,bull,close_vs_ema50,1787184000,69180.2,64599.51136957486
2960,1787209143,DYDXUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,cont_ttl_expired,ttl_expired,,,0.11107,0.11107,0.11107,,,other,,False,,unknown,snapshot_missing,,,
2816,1787209145,EPICUSDT,SHORT,ema_cross,ema_cross,1,,sl,wick,1787253365,0.3295,0.3459896551724138,0.2965206896551724,0.3459896551724138,-5.004447700277328,sl,-1.0,True,sl,bull,close_vs_ema50,1787184000,69180.2,64599.51136957486
2961,1787209146,EPICUSDT,SHORT,ema_cross_confirmed,ema_cross_confirmed,1,cont_ttl_expired,ttl_expired,,,0.3295,0.3295,0.3295,,,other,,False,,unknown,snapshot_missing,,,
2817,1787209183,SKYAIUSDT,LONG,ema_cross,ema_cross,1,,tp,wick,1787358795,0.07223,0.06663896551724138,0.08341206896551724,0.08341206896551724,15.48119751559911,tp,2.0,True,tp,bull,close_vs_ema50,1787184000,69180.2,64599.51136957486
2962,1787209183,SKYAIUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,cont_ttl_expired,ttl_expired,,,0.07223,0.07223,0.07223,,,other,,False,,unknown,snapshot_missing,,,
2819,1787209280,AVAAIUSDT,LONG,ema_cross,ema_cross,1,,tp,wick,1787213540,0.014495,0.013552689655172413,0.01637962068965517,0.01637962068965517,13.001867469162963,tp,1.9999999999999982,True,tp,bull,close_vs_ema50,1787184000,69180.2,64599.51136957486
2820,1787209287,WLDUSDT,LONG,ema_cross,ema_cross,1,,tp,wick,1787300409,0.3589,0.34737241379310346,0.38195517241379306,0.38195517241379306,6.423842968457249,tp,2.0,True,tp,bull,close_vs_ema50,1787184000,69180.2,64599.51136957486
2963,1787209287,WLDUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,cont_ttl_expired,ttl_expired,,,0.3589,0.3589,0.3589,,,other,,False,,unknown,snapshot_missing,,,
2821,1787209301,BANANAS31USDT,LONG,ema_cross,ema_cross,1,,tp,poll,1787358456,0.008966,0.008750310344827586,0.009397379310344827,0.009523,6.212357796118673,tp,2.5824140687449977,True,tp,bull,close_vs_ema50,1787184000,69180.2,64599.51136957486
2964,1787209302,BANANAS31USDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,cont_ttl_expired,ttl_expired,,,0.008966,0.008966,0.008966,,,other,,False,,unknown,snapshot_missing,,,
2822,1787209329,DIAUSDT,LONG,ema_cross,ema_cross,1,,tp,poll,1787302689,0.1311,0.1261103448275862,0.14107931034482757,0.1413,7.780320366132734,tp,2.0442294402211525,True,tp,bull,close_vs_ema50,1787184000,69180.2,64599.51136957486
2965,1787209329,DIAUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,cont_ttl_expired,ttl_expired,,,0.1311,0.1311,0.1311,,,other,,False,,unknown,snapshot_missing,,,
2824,1787210116,AVAAIUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,,tp,wick,1787216995,0.015147,0.013733534482758622,0.01797393103448276,0.01797393103448276,18.663306492921095,tp,2.0,True,tp,bull,close_vs_ema50,1787184000,69180.2,64599.51136957486
2968,1787210152,MVLLUSDT,LONG,overheated_confirmed,overheated_confirmed,1,cont_ttl_expired,ttl_expired,,,32.01,32.01,32.01,,,other,,False,,unknown,snapshot_missing,,,
2969,1787210164,UPUSDT,LONG,overheated_confirmed,overheated_confirmed,1,cont_ttl_expired,ttl_expired,,,0.3954,0.3954,0.3954,,,other,,False,,unknown,snapshot_missing,,,
2832,1787210240,BOMEUSDT,LONG,overheated_confirmed,overheated_confirmed,1,,tp,wick,1787212824,0.0010396,0.000984142857142857,0.0011505142857142856,0.0011505142857142856,10.668938602759305,tp,2.0,True,tp,bull,close_vs_ema50,1787184000,69180.2,64599.51136957486
2833,1787210242,EDGEXUSDT,LONG,overheated_confirmed,overheated_confirmed,1,,tp,poll,1787212788,0.3369,0.3238392857142857,0.3630214285714285,0.3631,7.776788364499852,tp,2.0060158599945352,True,tp,bull,close_vs_ema50,1787184000,69180.2,64599.51136957486
2837,1787211014,EPICUSDT,SHORT,ema_cross_confirmed,ema_cross_confirmed,1,,sl,wick,1787262961,0.3294,0.3623793103448276,0.26344137931034484,0.3623793103448276,-10.01193392374851,sl,-1.0,True,sl,bull,close_vs_ema50,1787184000,69180.2,64599.51136957486
2839,1787211277,WETUSDT,LONG,ema_cross,ema_cross,1,,tp,wick,1787238996,0.07326,0.07217862068965518,0.07542275862068966,0.07542275862068966,2.9521684694098456,tp,2.0,True,tp,bull,close_vs_ema50,1787184000,69180.2,64599.51136957486
2978,1787211277,WETUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,cont_ttl_expired,ttl_expired,,,0.07326,0.07326,0.07326,,,other,,False,,unknown,snapshot_missing,,,
2841,1787212180,REDUSDT,LONG,overheated_early,overheated_early,1,,sl,poll,1787236155,0.1121,0.10431607142857144,0.12766785714285714,0.1041,-7.136485280999114,sl,-1.0277586602431765,True,sl,bull,close_vs_ema50,1787184000,69180.2,64599.51136957486
2845,1787212512,BIOUSDT,LONG,overheated_confirmed,overheated_confirmed,1,,tp,poll,1787215281,0.03049,0.029472142857142856,0.03252571428571428,0.03253,6.690718268284695,tp,2.0042105263157923,True,tp,bull,close_vs_ema50,1787184000,69180.2,64599.51136957486
2846,1787212805,HEIUSDT,SHORT,ema_cross_confirmed,ema_cross_confirmed,1,,sl,poll,1787240286,0.12606,0.14225724137931034,0.09366551724137934,0.1423,-12.882754244010792,sl,-1.0026398705611863,True,sl,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369
2847,1787212813,MONUSDT,LONG,overheated_confirmed,overheated_confirmed,1,,tp,wick,1787226177,0.02506,0.024237142857142856,0.026705714285714284,0.026705714285714284,6.5670961121878895,tp,2.0,True,tp,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369
2848,1787212817,EDGEXUSDT,LONG,overheated_confirmed,overheated_confirmed,1,,sl,poll,1787219660,0.3655,0.35243928571428573,0.38509107142857135,0.3491,-4.48700410396716,sl,-1.2556740497675694,True,sl,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369
2991,1787212820,USELESSUSDT,LONG,overheated_confirmed,overheated_confirmed,1,cont_ttl_expired,ttl_expired,,,0.04516,0.04516,0.04516,,,other,,False,,unknown,snapshot_missing,,,
2990,1787212828,EDGEXUSDT,LONG,overheated_confirmed,overheated_confirmed,1,cont_ttl_expired,ttl_expired,,,0.3629,0.3629,0.3629,,,other,,False,,unknown,snapshot_missing,,,
2850,1787212855,METUSDT,LONG,overheated_confirmed,overheated_confirmed,1,,sl,poll,1787224734,0.2181,0.21027321428571427,0.23375357142857142,0.21,-3.713892709766161,sl,-1.0349075975359334,True,sl,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369
2992,1787212864,ARBUSDT,LONG,overheated_confirmed,overheated_confirmed,1,cont_ttl_expired,ttl_expired,,,0.08889,0.08889,0.08889,,,other,,False,,unknown,snapshot_missing,,,
2851,1787212946,MAGMAUSDT,LONG,overheated_early,overheated_early,1,,tp,poll,1787218459,0.22841,0.21268678571428573,0.25985642857142854,0.26103,14.281336193686784,tp,2.074639409426463,True,tp,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369
2993,1787212973,METUSDT,LONG,overheated_confirmed,overheated_confirmed,1,cont_ttl_expired,ttl_expired,,,0.2176,0.2176,0.2176,,,other,,False,,unknown,snapshot_missing,,,
2994,1787213028,BOMEUSDT,LONG,overheated_confirmed,overheated_confirmed,1,cont_ttl_expired,ttl_expired,,,0.001114,0.001114,0.001114,,,other,,False,,unknown,snapshot_missing,,,
2998,1787213037,AEROUSDT,LONG,overheated_confirmed,overheated_confirmed,1,cont_ttl_expired,ttl_expired,,,0.4646,0.4646,0.4646,,,other,,False,,unknown,snapshot_missing,,,
2999,1787213041,PNUTUSDT,LONG,overheated_confirmed,overheated_confirmed,1,cont_ttl_expired,ttl_expired,,,0.04856,0.04856,0.04856,,,other,,False,,unknown,snapshot_missing,,,
2853,1787213047,BOMEUSDT,LONG,overheated_confirmed,overheated_confirmed,1,,tp,poll,1787223595,0.0011321,0.0010659875,0.0012643250000000002,0.0012657,11.801077643317727,tp,2.0207978823974266,True,tp,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369
3002,1787213047,BIOUSDT,LONG,overheated_confirmed,overheated_confirmed,1,cont_ttl_expired,ttl_expired,,,0.03118,0.03118,0.03118,,,other,,False,,unknown,snapshot_missing,,,
3000,1787213084,MONUSDT,LONG,overheated_confirmed,overheated_confirmed,1,cont_ttl_expired,ttl_expired,,,0.02507,0.02507,0.02507,,,other,,False,,unknown,snapshot_missing,,,
2996,1787213088,ETHUSDT,LONG,overheated_confirmed,overheated_confirmed,1,cont_ttl_expired,ttl_expired,,,2250.57,2250.57,2250.57,,,other,,False,,unknown,snapshot_missing,,,
3001,1787213112,AVAAIUSDT,LONG,overheated_confirmed,overheated_confirmed,1,cont_ttl_expired,ttl_expired,,,0.015886,0.015886,0.015886,,,other,,False,,unknown,snapshot_missing,,,
2997,1787213149,HYPEUSDT,LONG,overheated_confirmed,overheated_confirmed,1,cont_ttl_expired,ttl_expired,,,72.028,72.028,72.028,,,other,,False,,unknown,snapshot_missing,,,
3008,1787213154,LITUSDT,LONG,overheated_confirmed,overheated_confirmed,1,cont_ttl_expired,ttl_expired,,,2.937,2.937,2.937,,,other,,False,,unknown,snapshot_missing,,,
2854,1787213700,CROUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,,tp,poll,1787219238,0.0504,0.049610172413793105,0.05197965517241379,0.05213,3.432539682539687,tp,2.1903514516481177,True,tp,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369
2855,1787213701,DYDXUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,,tp,wick,1787298630,0.11219,0.10857758620689655,0.1194148275862069,0.1194148275862069,6.439814231399327,tp,2.0,True,tp,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369
2856,1787213704,WLDUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,,tp,poll,1787310567,0.3663,0.3490086206896552,0.4008827586206896,0.4015,9.609609609609612,tp,2.035696480207402,True,tp,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369
2857,1787213709,BMNRUSDT,LONG,overheated_confirmed,overheated_confirmed,1,,sl,poll,1787232706,22.04,21.396071428571428,23.32785714285714,21.15,-4.038112522686028,sl,-1.382140876317251,True,sl,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369
2858,1787213710,CRCLXUSDT,LONG,overheated_confirmed,overheated_confirmed,1,,sl,poll,1787232767,83.54,81.28303571428572,88.05392857142859,80.44,-3.7107972228872494,sl,-1.3735263865812184,True,sl,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369
2859,1787213712,WETUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,,tp,poll,1787296891,0.07354,0.07191793103448275,0.07678413793103447,0.0768,4.432961653521891,tp,2.009778911564627,True,tp,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369
2860,1787213713,AVAAIUSDT,LONG,overheated_confirmed,overheated_confirmed,1,,tp,wick,1787237174,0.016585,0.015196107142857141,0.019362785714285714,0.019362785714285714,16.748783324001902,tp,2.0,True,tp,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369
2861,1787213756,AEROUSDT,LONG,overheated_confirmed,overheated_confirmed,1,,tp,wick,1787300851,0.4736,0.4633571428571429,0.49408571428571424,0.49408571428571424,4.325530888030873,tp,2.0,True,tp,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369
2864,1787214000,IOSTUSDT,LONG,ema_cross,ema_cross,1,,tp,poll,1787262514,0.000557,0.0005468275862068966,0.0005773448275862068,0.000578,3.7701974865350034,tp,2.0644067796610175,True,tp,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369
3019,1787214001,IOSTUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,cont_ttl_expired,ttl_expired,,,0.000557,0.000557,0.000557,,,other,,False,,unknown,snapshot_missing,,,
2865,1787214072,IOSTUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,,tp,poll,1787302750,0.000564,0.0005487413793103449,0.0005945172413793103,0.000595,5.496453900709218,tp,2.0316384180790994,True,tp,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369
2866,1787214111,SPKUSDT,LONG,ema_cross,ema_cross,1,,tp,poll,1787256333,0.0146,0.014361034482758621,0.01507793103448276,0.01508,3.287671232876709,tp,2.00865800865801,True,tp,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369
3025,1787214112,SPKUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,cont_ttl_expired,ttl_expired,,,0.0146,0.0146,0.0146,,,other,,False,,unknown,snapshot_missing,,,
2867,1787214137,IDUSDT,LONG,ema_cross,ema_cross,1,,tp,wick,1787236095,0.02907,0.0286251724137931,0.029959655172413793,0.029959655172413793,3.060389309988974,tp,2.0,True,tp,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369
3027,1787214137,IDUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,cont_ttl_expired,ttl_expired,,,0.02907,0.02907,0.02907,,,other,,False,,unknown,snapshot_missing,,,
2868,1787214185,VOLXUSDT,SHORT,ema_cross,ema_cross,1,,sl,poll,1787214230,16.908,17.350758620689657,16.02248275862069,17.67,-4.506742370475517,sl,-1.7210280373831768,True,sl,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369
3030,1787214185,VOLXUSDT,SHORT,ema_cross_confirmed,ema_cross_confirmed,1,cont_ttl_expired,ttl_expired,,,16.908,16.908,16.908,,,other,,False,,unknown,snapshot_missing,,,
2869,1787214188,CHILLGUYUSDT,LONG,ema_cross,ema_cross,1,,tp,wick,1787220202,0.011594,0.011282206896551725,0.012217586206896553,0.012217586206896553,5.3785251586730425,tp,2.0000000000000058,True,tp,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369
3031,1787214189,CHILLGUYUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,cont_ttl_expired,ttl_expired,,,0.011594,0.011594,0.011594,,,other,,False,,unknown,snapshot_missing,,,
2870,1787214194,IDUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,,tp,poll,1787298513,0.02953,0.028862758620689655,0.030864482758620693,0.03089,4.60548594649509,tp,2.038242894056844,True,tp,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369
2871,1787214201,RVNUSDT,LONG,ema_cross,ema_cross,1,,tp,wick,1787245744,0.002837,0.0027534137931034485,0.0030041724137931033,0.0030041724137931033,5.892577151677942,tp,2.0,True,tp,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369
3032,1787214202,RVNUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,cont_ttl_expired,ttl_expired,,,0.002837,0.002837,0.002837,,,other,,False,,unknown,snapshot_missing,,,
2872,1787214206,DOSUSDT,SHORT,ema_cross,ema_cross,1,,sl,poll,1787320398,0.2369,0.24995517241379311,0.21078965517241377,0.2508,-5.867454622203471,sl,-1.0647120972002122,True,sl,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369
3033,1787214206,DOSUSDT,SHORT,ema_cross_confirmed,ema_cross_confirmed,1,cont_ttl_expired,ttl_expired,,,0.2369,0.2369,0.2369,,,other,,False,,unknown,snapshot_missing,,,
2873,1787214210,GRIFFAINUSDT,LONG,ema_cross,ema_cross,1,,tp,poll,1787384567,0.012839,0.012422586206896551,0.013671827586206897,0.013683,6.573720694758166,tp,2.0268300761841687,True,tp,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369
3034,1787214210,GRIFFAINUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,cont_ttl_expired,ttl_expired,,,0.012839,0.012839,0.012839,,,other,,False,,unknown,snapshot_missing,,,
2874,1787214255,CHILLGUYUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,,tp,poll,1787296469,0.011724,0.011256310344827587,0.012659379310344826,0.012693,8.26509723643807,tp,2.071886750718869,True,tp,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369
2875,1787214256,RVNUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,,tp,wick,1787294726,0.002876,0.0027506206896551724,0.0031267586206896554,0.0031267586206896554,8.719006282672298,tp,2.0,True,tp,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369
2876,1787214272,BSVUSDT,LONG,ema_cross,ema_cross,1,,tp,wick,1787293026,15.86,15.554137931034482,16.471724137931034,16.471724137931034,3.8570248293255633,tp,2.0,True,tp,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369
3037,1787214272,BSVUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,cont_ttl_expired,ttl_expired,,,15.86,15.86,15.86,,,other,,False,,unknown,snapshot_missing,,,
2877,1787214274,FUSDT,LONG,ema_cross,ema_cross,1,,tp,wick,1787244572,0.002809,0.0027572758620689653,0.0029124482758620686,0.0029124482758620686,3.68274388971409,tp,1.9999999999999916,True,tp,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369
3038,1787214274,FUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,cont_ttl_expired,ttl_expired,,,0.002809,0.002809,0.002809,,,other,,False,,unknown,snapshot_missing,,,
2878,1787214284,BIRBUSDT,LONG,ema_cross,ema_cross,1,,tp,poll,1787305736,0.05435,0.05307655172413793,0.05689689655172414,0.05715,5.151793928242864,tp,2.1987544002166173,True,tp,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369
3039,1787214285,BIRBUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,cont_ttl_expired,ttl_expired,,,0.05435,0.05435,0.05435,,,other,,False,,unknown,snapshot_missing,,,
2879,1787214311,NESUSDT,LONG,ema_cross,ema_cross,1,,sl,poll,1787395810,0.2169,0.21131379310344828,0.22807241379310347,0.2087,-3.7805440295066908,sl,-1.4679012345679014,True,sl,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369
3041,1787214311,NESUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,cont_ttl_expired,ttl_expired,,,0.2169,0.2169,0.2169,,,other,,False,,unknown,snapshot_missing,,,
2880,1787214318,BSVUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,,tp,poll,1787295871,15.97,15.511206896551725,16.88758620689655,16.91,5.886036318096427,tp,2.048853814355505,True,tp,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369
2881,1787214319,BIRBUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,,tp,poll,1787358456,0.05496,0.053049827586206896,0.05878034482758621,0.06043,9.952692867540021,tp,2.863615849805934,True,tp,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369
2883,1787214620,FUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,,tp,poll,1787301487,0.00285,0.0027724137931034484,0.0030051724137931035,0.003018,5.894736842105254,tp,2.165333333333331,True,tp,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369
3046,1787214924,COINXUSDT,LONG,overheated_confirmed,overheated_confirmed,1,cont_ttl_expired,ttl_expired,,,169.91,169.91,169.91,,,other,,False,,unknown,snapshot_missing,,,
3047,1787214948,BRETTUSDT,LONG,overheated_confirmed,overheated_confirmed,1,cont_ttl_expired,ttl_expired,,,0.004272,0.004272,0.004272,,,other,,False,,unknown,snapshot_missing,,,
3050,1787214979,CRVUSDT,LONG,overheated_confirmed,overheated_confirmed,1,cont_ttl_expired,ttl_expired,,,0.2724,0.2724,0.2724,,,other,,False,,unknown,snapshot_missing,,,
2887,1787214981,COINXUSDT,LONG,overheated_confirmed,overheated_confirmed,1,,sl,poll,1787232767,171.41,167.7917857142857,178.64642857142857,166.96,-2.596114579079394,sl,-1.2298884611588157,True,sl,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369
3052,1787215039,CRCLXUSDT,LONG,overheated_confirmed,overheated_confirmed,1,cont_ttl_expired,ttl_expired,,,82.66,82.66,82.66,,,other,,False,,unknown,snapshot_missing,,,
2889,1787215042,CRVUSDT,LONG,overheated_confirmed,overheated_confirmed,1,,tp,poll,1787290361,0.2728,0.2632535714285714,0.2918928571428571,0.3144,15.2492668621701,tp,4.357650579872807,True,tp,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369
2890,1787215043,MSTRXUSDT,LONG,overheated_confirmed,overheated_confirmed,1,,sl,wick,1787232767,112.53,109.56267857142858,118.46464285714285,109.56267857142858,-2.636915870053696,sl,-1.0,True,sl,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369
3057,1787215149,PEPEUSDT,LONG,overheated_confirmed,overheated_confirmed,1,cont_ttl_expired,ttl_expired,,,3.139e-06,3.139e-06,3.139e-06,,,other,,False,,unknown,snapshot_missing,,,
3058,1787215173,REDUSDT,LONG,overheated_confirmed,overheated_confirmed,1,cont_ttl_expired,ttl_expired,,,0.1127,0.1127,0.1127,,,other,,False,,unknown,snapshot_missing,,,
2893,1787215188,牛来USDT,LONG,overheated_early,overheated_early,1,,tp,wick,1787221736,0.046,0.03444727272727272,0.06910545454545455,0.06910545454545455,50.229249011857725,tp,2.0,True,tp,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369
2894,1787215224,PEPEUSDT,LONG,overheated_confirmed,overheated_confirmed,1,,sl,wick,1787220322,3.146e-06,3.0684285714285717e-06,3.3011428571428567e-06,3.0684285714285717e-06,-2.4657161020797314,sl,-1.0,True,sl,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369
3059,1787215281,ETHFIUSDT,LONG,overheated_confirmed,overheated_confirmed,1,cont_ttl_expired,ttl_expired,,,0.5571,0.5571,0.5571,,,other,,False,,unknown,snapshot_missing,,,
3060,1787215296,BMNRUSDT,LONG,overheated_confirmed,overheated_confirmed,1,cont_ttl_expired,ttl_expired,,,21.85,21.85,21.85,,,other,,False,,unknown,snapshot_missing,,,
3061,1787215304,PENDLEUSDT,LONG,overheated_confirmed,overheated_confirmed,1,cont_ttl_expired,ttl_expired,,,1.499,1.499,1.499,,,other,,False,,unknown,snapshot_missing,,,
2896,1787216264,KAIAUSDT,LONG,ema_cross,ema_cross,1,,tp,poll,1787261972,0.02506,0.024593448275862066,0.02599310344827586,0.02601,3.790901835594571,tp,2.036215816703613,True,tp,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369
3072,1787216264,KAIAUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,cont_ttl_expired,ttl_expired,,,0.02506,0.02506,0.02506,,,other,,False,,unknown,snapshot_missing,,,
2897,1787216306,KAIAUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,,tp,poll,1787268004,0.02514,0.024440172413793104,0.02653965517241379,0.02655,5.608591885441534,tp,2.014781966001483,True,tp,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369
2898,1787216407,BANANAS31USDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,,sl,poll,1787407714,0.009079,0.008755465517241379,0.009726068965517243,0.008742,-3.71186253992731,sl,-1.0416200373034892,True,sl,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369
2899,1787216420,GRIFFAINUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,,sl,poll,1787462705,0.01297,0.012345379310344828,0.014219241379310346,0.012329,-4.942174248265235,sl,-1.0262228110853495,True,sl,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369
2900,1787216425,BRETTUSDT,LONG,overheated_confirmed,overheated_confirmed,1,,tp,poll,1787226057,0.004281,0.004143053571428572,0.004556892857142857,0.004593,7.288016818500345,tp,2.261747572815538,True,tp,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369
2903,1787217112,LITUSDT,LONG,overheated_early,overheated_early,1,,sl,wick,1787226951,2.875,2.757892857142857,3.1092142857142857,2.757892857142857,-4.073291925465838,sl,-1.0,True,sl,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369
3075,1787217257,牛来USDT,LONG,overheated_confirmed,overheated_confirmed,1,cont_ttl_expired,ttl_expired,,,0.06583,0.06583,0.06583,,,other,,False,,unknown,snapshot_missing,,,
3076,1787217305,JCTUSDT,LONG,overheated_confirmed,overheated_confirmed,1,cont_ttl_expired,ttl_expired,,,0.002249,0.002249,0.002249,,,other,,False,,unknown,snapshot_missing,,,
2909,1787217327,CCUSDT,LONG,overheated_confirmed,overheated_confirmed,1,,sl,wick,1787250970,0.1045,0.10116839285714285,0.11116321428571428,0.10116839285714285,-3.1881408065618597,sl,-1.0,True,sl,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369
2910,1787217329,XRPUSDT,LONG,overheated_confirmed,overheated_confirmed,1,,tp,wick,1787232103,1.1612,1.1409875,1.201625,1.201625,3.4813124354116374,tp,2.0,True,tp,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369
2911,1787217389,JCTUSDT,LONG,overheated_confirmed,overheated_confirmed,1,,sl,wick,1787232884,0.002222,0.0019355535714285714,0.0027948928571428573,0.0019355535714285714,-12.891378423556645,sl,-1.0,True,sl,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369
2916,1787217450,FORMUSDT,LONG,overheated_confirmed,overheated_confirmed,1,,tp,wick,1787217980,0.237,0.23045357142857142,0.2500928571428571,0.2500928571428571,5.524412296564189,tp,2.0,True,tp,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369
2920,1787218202,SKYAIUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,,sl,wick,1787489263,0.07428,0.06589344827586208,0.09105310344827584,0.06589344827586208,-11.290457356136137,sl,-1.0,True,sl,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369
2922,1787218257,MAGMAUSDT,LONG,overheated_confirmed,overheated_confirmed,1,,sl,poll,1787224196,0.25039,0.23601250000000001,0.279145,0.23598,-5.755022165421945,sl,-1.0022604764388814,True,sl,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369
2925,1787219112,MOODENGUSDT,LONG,overheated_confirmed,overheated_confirmed,1,,tp,poll,1787243942,0.04082,0.03975178571428572,0.04295642857142857,0.04296,5.242528172464469,tp,2.0033433634236046,True,tp,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369
