id,ts_open,ts_open_utc,symbol,direction,alert_type,entry_price,sl_price,tp_price,outcome,exit_ts,exit_ts_utc,r,reason,opposite_within_60m,opposite_ts,opposite_alert_type,range_24h_pct,range_bucket,status_existing,ts_close_existing,exit_price_existing,rsi_1h,rsi_bucket,up_count_12,trend_streak_candles,trend_start_ts,trend_delay_hours,trend_delay_bucket
2831,1787210207,2026-08-20T07:16:47+00:00,EDGEXUSDT,LONG,overheated_24h,0.3329,0.3198392857142857,0.35902142857142855,tp_first,1787212800,2026-08-20T08:00:00+00:00,2.0000000000000044,target_touch,no,,,21.5031,below_50%,tp,1787212697,0.35902142857142855,79.75778546712806,rsi_lt_80,6,2,1787198400,3.2797222222222224,0-3.9h
2840,1787212063,2026-08-20T07:47:43+00:00,AVAAIUSDT,LONG,overheated_24h,0.015762,0.014368125000000002,0.01854975,tp_first,1787218200,2026-08-20T09:30:00+00:00,2.0,target_touch,no,,,22.126,below_50%,tp,1787217980,0.01854975,65.85505585792036,rsi_lt_80,8,0,,,no_consecutive_trend
2842,1787212271,2026-08-20T07:51:11+00:00,USELESSUSDT,LONG,overheated_24h,0.04458,0.04206053571428572,0.04961892857142858,tp_first,1787239800,2026-08-20T15:30:00+00:00,2.0000000000000027,target_touch,no,,,23.9179,below_50%,tp,1787238996,0.04961892857142858,64.39588688946014,rsi_lt_80,4,1,1787202000,2.8530555555555557,0-3.9h
2843,1787212402,2026-08-20T07:53:22+00:00,ETHFIUSDT,LONG,overheated_24h,0.5555,0.5329839285714286,0.6005321428571428,sl_first,1787253300,2026-08-20T19:15:00+00:00,-1.0,stop_touch,no,,,14.712,below_50%,sl,1787252557,0.5329,60.65773447015831,rsi_lt_80,6,1,1787202000,2.8894444444444445,0-3.9h
2844,1787212421,2026-08-20T07:53:41+00:00,BIOUSDT,LONG,overheated_24h,0.03057,0.029552142857142857,0.032605714285714286,tp_first,1787215500,2026-08-20T08:45:00+00:00,2.0,target_touch,no,,,23.7616,below_50%,tp,1787215281,0.032605714285714286,58.69242199108472,rsi_lt_80,9,2,1787198400,3.894722222222222,0-3.9h
2849,1787212828,2026-08-20T08:00:28+00:00,EDGEXUSDT,LONG,overheated_24h,0.3629,0.34685535714285715,0.3949892857142857,sl_first,1787220900,2026-08-20T10:15:00+00:00,-1.0,stop_touch,no,,,31.324,below_50%,sl,1787220079,0.3466,87.36501079913607,rsi_ge_80,6,3,1787198400,4.007777777777778,4-7.9h
2852,1787213028,2026-08-20T08:03:48+00:00,BOMEUSDT,LONG,overheated_24h,0.001114,0.0010478875,0.001246225,tp_first,1787221800,2026-08-20T10:30:00+00:00,1.9999999999999967,target_touch,yes,1787210323,pump_24h_fade,54.9577,at_or_above_50%,tp,1787221220,0.001246225,90.71717755928283,rsi_ge_80,9,7,1787184000,8.063333333333333,8-11.9h
2884,1787214923,2026-08-20T08:35:23+00:00,COINXUSDT,LONG,overheated_24h,169.91,166.2917857142857,177.14642857142857,tp_first,1787276700,2026-08-21T01:45:00+00:00,2.0,target_touch,no,,,17.8977,below_50%,tp,1787290361,177.98,67.60098928277,rsi_lt_80,7,0,,,no_consecutive_trend
2885,1787214947,2026-08-20T08:35:47+00:00,BRETTUSDT,LONG,overheated_24h,0.004272,0.0041340535714285715,0.004547892857142857,tp_first,1787226300,2026-08-20T11:45:00+00:00,2.000000000000006,target_touch,no,,,17.7827,below_50%,tp,1787226057,0.004593,74.23208191126281,rsi_lt_80,4,2,1787202000,3.596388888888889,0-3.9h
2886,1787214979,2026-08-20T08:36:19+00:00,CRVUSDT,LONG,overheated_24h,0.2724,0.2628535714285714,0.2914928571428571,tp_first,1787274000,2026-08-21T01:00:00+00:00,2.0,target_touch,no,,,15.6913,below_50%,tp,1787290361,0.3144,72.67267267267275,rsi_lt_80,8,0,,,no_consecutive_trend
2888,1787214994,2026-08-20T08:36:34+00:00,MSTRXUSDT,LONG,overheated_24h,112.26,109.29267857142858,118.19464285714287,sl_first,1787237100,2026-08-20T14:45:00+00:00,-1.0,stop_touch,no,,,21.7283,below_50%,sl,1787236813,109.29267857142858,69.25000000000003,rsi_lt_80,6,0,,,no_consecutive_trend
2891,1787215149,2026-08-20T08:39:09+00:00,PEPEUSDT,LONG,overheated_24h,3.139e-06,3.0614285714285716e-06,3.294142857142857e-06,tp_first,1787288400,2026-08-21T05:00:00+00:00,2.0000000000000053,target_touch,no,,,22.1661,below_50%,tp,1787290361,3.35e-06,76.07843137254903,rsi_lt_80,8,2,1787202000,3.6525,0-3.9h
2892,1787215179,2026-08-20T08:39:39+00:00,VELODROMEUSDT,LONG,overheated_24h,0.01931,0.01881714285714286,0.020295714285714285,tp_first,1787300100,2026-08-21T08:15:00+00:00,2.0,target_touch,no,,,18.3022,below_50%,tp,1787300109,0.0203,97.07602339181278,rsi_ge_80,10,6,1787187600,7.660833333333334,4-7.9h
2895,1787215303,2026-08-20T08:41:43+00:00,PENDLEUSDT,LONG,overheated_24h,1.499,1.4543750000000002,1.5882500000000002,sl_first,1787220000,2026-08-20T10:00:00+00:00,-1.0,stop_touch,no,,,18.2879,below_50%,sl,1787219358,1.4543750000000002,70.98039215686273,rsi_lt_80,8,0,,,no_consecutive_trend
2902,1787217079,2026-08-20T09:11:19+00:00,CCUSDT,LONG,overheated_24h,0.10449,0.10115839285714286,0.11115321428571427,sl_first,1787251500,2026-08-20T18:45:00+00:00,-1.0,stop_touch,no,,,16.5402,below_50%,sl,1787250970,0.10115839285714286,73.6797988264879,rsi_lt_80,8,5,1787194800,6.188611111111111,4-7.9h
2904,1787217256,2026-08-20T09:14:16+00:00,牛来USDT,LONG,overheated_24h,0.06583,0.05427727272727272,0.08893545454545455,sl_first,1787259600,2026-08-20T21:00:00+00:00,-1.0,stop_touch,no,,,94.8457,at_or_above_50%,sl,1787259033,0.05427727272727272,77.55199617499402,rsi_lt_80,7,1,1787209200,2.2377777777777776,0-3.9h
2905,1787217269,2026-08-20T09:14:29+00:00,ORDIUSDT,LONG,overheated_24h,3.961,3.856160714285714,4.170678571428571,tp_first,1787220900,2026-08-20T10:15:00+00:00,1.9999999999999958,target_touch,no,,,16.7013,below_50%,tp,1787220445,4.170678571428571,80.29850746268656,rsi_ge_80,7,3,1787202000,4.241388888888889,4-7.9h
2906,1787217286,2026-08-20T09:14:46+00:00,XRPUSDT,LONG,overheated_24h,1.1584,1.1381875000000001,1.198825,tp_first,1787232600,2026-08-20T13:30:00+00:00,2.0,target_touch,no,,,15.2358,below_50%,tp,1787232103,1.2008,73.05585980284778,rsi_lt_80,9,5,1787194800,6.246111111111111,4-7.9h
2907,1787217304,2026-08-20T09:15:04+00:00,JCTUSDT,LONG,overheated_24h,0.002249,0.0019625535714285717,0.0028218928571428574,sl_first,1787230800,2026-08-20T13:00:00+00:00,-1.0,stop_touch,no,,,35.8039,below_50%,sl,1787230187,0.0019625535714285717,77.20930232558138,rsi_lt_80,7,1,1787209200,2.2511111111111113,0-3.9h
2908,1787217312,2026-08-20T09:15:12+00:00,MOODENGUSDT,LONG,overheated_24h,0.04047,0.039401785714285716,0.04260642857142857,tp_first,1787238000,2026-08-20T15:00:00+00:00,2.0000000000000067,target_touch,no,,,15.8526,below_50%,tp,1787237950,0.04260642857142857,77.93427230046942,rsi_lt_80,6,1,1787209200,2.2533333333333334,0-3.9h
2912,1787217396,2026-08-20T09:16:36+00:00,FORMUSDT,LONG,overheated_24h,0.234,0.22745357142857145,0.24709285714285714,tp_first,1787218200,2026-08-20T09:30:00+00:00,2.0,target_touch,no,,,18.2088,below_50%,tp,1787217534,0.24709285714285714,78.32512315270932,rsi_lt_80,7,3,1787202000,4.276666666666666,4-7.9h
2926,1787219121,2026-08-20T09:45:21+00:00,MAGMAUSDT,LONG,overheated_24h,0.25619,0.2404667857142857,0.28763642857142857,sl_first,1787223600,2026-08-20T11:00:00+00:00,-1.0,stop_touch,no,,,53.7344,at_or_above_50%,sl,1787222997,0.23841,69.98213887028355,rsi_lt_80,8,1,1787209200,2.7558333333333334,0-3.9h
2929,1787219474,2026-08-20T09:51:14+00:00,ENAUSDT,LONG,overheated_24h,0.09749,0.09465767857142857,0.10315464285714285,tp_first,1787246100,2026-08-20T17:15:00+00:00,2.0,target_touch,no,,,16.6965,below_50%,tp,1787245384,0.10325,77.04615384615386,rsi_lt_80,8,3,1787202000,4.853888888888889,4-7.9h
2944,1787221423,2026-08-20T10:23:43+00:00,PYTHUSDT,LONG,overheated_24h,0.04425,0.04304517857142857,0.04665964285714286,tp_first,1787290200,2026-08-21T05:30:00+00:00,2.0,target_touch,no,,,16.82,below_50%,tp,1787290411,0.04668,77.53623188405793,rsi_lt_80,6,2,1787209200,3.395277777777778,0-3.9h
2948,1787221527,2026-08-20T10:25:27+00:00,TURBOUSDT,LONG,overheated_24h,0.0008785,0.000860725,0.00091405,tp_first,1787240700,2026-08-20T15:45:00+00:00,1.999999999999994,target_touch,no,,,14.6789,below_50%,tp,1787240134,0.0009146,78.18361303060215,rsi_lt_80,6,0,,,no_consecutive_trend
