id,ts_open,symbol,direction,strategy,alert_type,is_shadow,status,ts_close,entry_price,sl_price,tp_price,exit_price,confirmation_level,rr_multiple,rr_multiple_observed,breakeven_wr_pct,result_r,outcome,trend_regime,regime_reason,btc_candle_ts,btc_close,btc_ema50,shadow_reason
2320,1786986004,CRDOUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,sl,1787022599,284.99,278.01137931034486,298.9472413793103,277.53,1/3,2.0,2.0,33.333333333333336,-1.068979148137177,loss,bull,close_vs_ema50,1786968000,64166.4,63547.98217796613,
2330,1786988759,IDOLUSDT,SHORT,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787608935,0.016278,0.016954758620689656,0.01492448275862069,0.01492448275862069,1/3,2.0,2.0,33.333333333333336,2.0,win,bull,close_vs_ema50,1786968000,64166.4,63547.98217796613,
2333,1786989657,CBRSUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,sl,1787023003,255.1,244.94137931034481,275.4172413793103,244.9,1/3,2.0,1.9999999999999971,33.333333333333336,-1.0040733197555989,loss,bull,close_vs_ema50,1786968000,64166.4,63547.98217796613,
2339,1786992351,STARUSDT,LONG,overheated_confirmed,overheated_confirmed,1,tp,1787015421,0.13451,0.12637464285714284,0.1507807142857143,0.1507807142857143,1/3,2.0,2.0,33.333333333333336,2.0,win,bull,close_vs_ema50,1786968000,64166.4,63547.98217796613,
2349,1786995057,CRCLXUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,sl,1787022599,75.53,73.65603448275863,79.27793103448275,73.09,1/3,2.0,2.0,33.333333333333336,-1.3020517066887507,loss,bull,close_vs_ema50,1786968000,64166.4,63547.98217796613,
2353,1786996853,FLNCUSDT,SHORT,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787060966,12.632,12.988620689655173,11.918758620689653,11.903,1/3,2.0,2.0,33.333333333333336,2.0441887449236047,win,bull,close_vs_ema50,1786982400,64281.2,63576.73581804589,
2372,1786997454,PLUMEUSDT,SHORT,ema_cross_confirmed,ema_cross_confirmed,1,sl,1787223239,0.012315,0.013429137931034483,0.010086724137931033,0.013476,1/3,2.0,2.0,33.333333333333336,-1.0420612813370473,loss,bull,close_vs_ema50,1786982400,64281.2,63576.73581804589,
2376,1786997515,AMATUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,sl,1787022733,535.7,523.8241379310346,559.451724137931,523.8241379310346,1/3,2.0,2.0,33.333333333333336,-1.0,loss,bull,close_vs_ema50,1786982400,64281.2,63576.73581804589,
2385,1787013034,ACUUSDT,LONG,overheated_confirmed,overheated_confirmed,1,sl,1787382347,0.13227,0.115755,0.1653,0.11571,1/3,2.0,2.0,33.333333333333336,-1.0027247956403271,loss,bull,close_vs_ema50,1786996800,64500.1,63612.946178122525,
2393,1787015733,STARUSDT,LONG,overheated_confirmed,overheated_confirmed,1,sl,1787022599,0.1491,0.13927928571428572,0.1687414285714286,0.124,1/3,2.0,2.0,33.333333333333336,-2.5558222416175713,loss,bull,close_vs_ema50,1786996800,64500.1,63612.946178122525,
2395,1787022596,ARMUSDT,SHORT,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787151923,264.94,273.12689655172414,248.5662068965517,248.5662068965517,1/3,2.0,2.0,33.333333333333336,2.0,win,bull,close_vs_ema50,1786996800,64500.1,63612.946178122525,
2429,1787031153,LINEAUSDT,SHORT,ema_cross_confirmed,ema_cross_confirmed,1,sl,1787152748,0.002084,0.0021439310344827586,0.0019641379310344825,0.002145,1/3,2.0,2.0,33.333333333333336,-1.0178365937859641,loss,bull,close_vs_ema50,1787011200,64149.8,63633.99926917655,
2434,1787031214,CRWVUSDT,SHORT,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787078374,103.75,108.0651724137931,95.11965517241379,94.48,1/3,2.0,2.0,33.333333333333336,2.1482339779446993,win,bull,close_vs_ema50,1787011200,64149.8,63633.99926917655,
2446,1787031929,SOPHUSDT,SHORT,ema_cross_confirmed,ema_cross_confirmed,1,sl,1787271577,0.003368,0.0036286896551724138,0.002846620689655172,0.003631,1/3,2.0,2.0,33.333333333333336,-1.0088624338624343,loss,bull,close_vs_ema50,1787011200,64149.8,63633.99926917655,
2447,1787031935,SQQQUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787065163,37.24,36.66068965517241,38.39862068965518,38.4,1/3,2.0,2.0,33.333333333333336,2.0023809523809333,win,bull,close_vs_ema50,1787011200,64149.8,63633.99926917655,
2448,1787031940,TQQQXUSDT,SHORT,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787226593,74.67,76.53675,70.93650000000001,70.93650000000001,1/3,2.0,2.0,33.333333333333336,2.0,win,bull,close_vs_ema50,1787011200,64149.8,63633.99926917655,
2457,1787034682,NOTUSDT,SHORT,ema_cross_confirmed,ema_cross_confirmed,1,sl,1787172758,0.0003755,0.0003954172413793104,0.0003356655172413793,0.0003961,1/3,2.0,2.0,33.333333333333336,-1.034279778393349,loss,bull,close_vs_ema50,1787011200,64149.8,63633.99926917655,
2459,1787035525,BSVUSDT,SHORT,ema_cross_confirmed,ema_cross_confirmed,1,sl,1787207222,14.85,15.39551724137931,13.75896551724138,15.87,1/3,2.0,2.0,33.333333333333336,-1.8697850821744642,loss,bull,close_vs_ema50,1787011200,64149.8,63633.99926917655,
2460,1787044201,GUAUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,sl,1787395810,0.04353,0.04085793103448276,0.048874137931034484,0.04072,1/3,2.0,2.0,33.333333333333336,-1.0516195638146855,loss,bull,close_vs_ema50,1787025600,64160.4,63654.6424350912,
2466,1787044814,VVVUSDT,LONG,overheated_confirmed,overheated_confirmed,1,tp,1787290361,14.083,13.598767857142859,15.051464285714284,15.231,1/3,2.0,2.0,33.333333333333336,2.370763727550988,win,bull,close_vs_ema50,1787025600,64160.4,63654.6424350912,
2473,1787045459,CHILLGUYUSDT,SHORT,ema_cross_confirmed,ema_cross_confirmed,1,sl,1787153958,0.010611,0.011233758620689656,0.00936548275862069,0.011242,1/3,2.0,2.0,33.333333333333336,-1.0132336655592462,loss,bull,close_vs_ema50,1787025600,64160.4,63654.6424350912,
2503,1787045825,IRENUSDT,SHORT,ema_cross_confirmed,ema_cross_confirmed,1,sl,1787059946,43.14,44.929655172413796,39.56068965517241,44.96,1/3,2.0,2.0,33.333333333333336,-1.0169556840077063,loss,bull,close_vs_ema50,1787025600,64160.4,63654.6424350912,
2506,1787046246,CLOUSDT,LONG,overheated_confirmed,overheated_confirmed,1,tp,1787054094,0.13592,0.13227607142857145,0.14320785714285714,0.1448,1/3,2.0,2.0,33.333333333333336,2.436930314613355,win,bull,close_vs_ema50,1787025600,64160.4,63654.6424350912,
2507,1787047208,GFSUSDT,SHORT,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787161349,51.28,52.64,48.56,48.54,1/3,2.0,2.0,33.333333333333336,2.0147058823529433,win,bull,close_vs_ema50,1787025600,64160.4,63654.6424350912,
2510,1787053091,OPNUSDT,LONG,overheated_confirmed,overheated_confirmed,1,sl,1787054842,0.06028,0.05790357142857143,0.06503285714285714,0.0579,1/3,2.0,2.0,33.333333333333336,-1.0015028554253083,loss,bull,close_vs_ema50,1787025600,64160.4,63654.6424350912,
2515,1787054411,CLOUSDT,LONG,overheated_confirmed,overheated_confirmed,1,tp,1787058624,0.14133,0.13768607142857145,0.14861785714285713,0.15031,1/3,2.0,2.0,33.333333333333336,2.464373223561701,win,bull,close_vs_ema50,1787040000,64319.9,63680.73096704841,
2523,1787055254,SOXSUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787064866,42.48,41.177068965517236,45.08586206896552,45.08586206896552,1/3,2.0,2.0,33.333333333333336,2.0,win,bull,close_vs_ema50,1787040000,64319.9,63680.73096704841,
2528,1787055377,RIVERUSDT,SHORT,ema_cross_confirmed,ema_cross_confirmed,1,sl,1787240886,2.583,2.762793103448276,2.2234137931034486,2.762793103448276,1/3,2.0,2.0,33.333333333333336,-1.0,loss,bull,close_vs_ema50,1787040000,64319.9,63680.73096704841,
2531,1787057117,AMDUSDT,SHORT,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787151762,489.04,501.26599999999996,464.58800000000014,464.54,1/3,2.0,2.0,33.333333333333336,2.0039260592180694,win,bull,close_vs_ema50,1787040000,64319.9,63680.73096704841,
2534,1787058912,IONQUSDT,SHORT,ema_cross_confirmed,ema_cross_confirmed,1,sl,1787060424,44.55,45.95551724137931,41.73896551724137,45.95551724137931,1/3,2.0,2.0,33.333333333333336,-1.0,loss,bull,close_vs_ema50,1787040000,64319.9,63680.73096704841,
2538,1787059813,KORUUSDT,SHORT,ema_cross_confirmed,ema_cross_confirmed,1,sl,1787290361,19.968,21.508275862068967,16.887448275862067,21.731,1/3,2.0,2.0,33.333333333333336,-1.1446001611892185,loss,bull,close_vs_ema50,1787040000,64319.9,63680.73096704841,
2552,1787060414,PRLUSDT,LONG,overheated_confirmed,overheated_confirmed,1,sl,1787151653,0.45094,0.4094039285714286,0.5340121428571428,0.36331,1/3,2.0,2.0,33.333333333333336,-2.1097325044496613,loss,bull,close_vs_ema50,1787040000,64319.9,63680.73096704841,
2555,1787060706,SOXLUSDT,SHORT,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787162899,132.4,138.7096551724138,119.78068965517244,119.65,1/3,2.0,2.0,33.333333333333336,2.0207126461908436,win,bull,close_vs_ema50,1787040000,64319.9,63680.73096704841,
2566,1787062515,RATSUSDT,LONG,overheated_confirmed,overheated_confirmed,1,sl,1787078374,5.093e-05,4.8480178571428576e-05,5.5829642857142854e-05,4.698e-05,1/3,2.0,2.0,33.333333333333336,-1.6123624170857953,loss,bull,close_vs_ema50,1787040000,64319.9,63680.73096704841,
2570,1787063407,BLUAIUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,sl,1787408037,0.01327,0.012338551724137932,0.015132896551724138,0.012175,1/3,2.0,2.0,33.333333333333336,-1.1755886272767664,loss,bull,close_vs_ema50,1787040000,64319.9,63680.73096704841,
2624,1787153961,BTWUSDT,LONG,overheated_confirmed,overheated_confirmed,1,sl,1787157528,0.673017,0.6054896785714285,0.8080716428571428,0.556231,1/3,2.0,2.0,33.333333333333336,-1.7294629422482426,loss,bull,close_vs_ema50,1787126400,64476.5,63859.74271354019,
2625,1787153963,MUBARAKUSDT,LONG,overheated_confirmed,overheated_confirmed,1,tp,1787157551,0.02235,0.021154285714285712,0.02474142857142857,0.02474142857142857,1/3,2.0,2.0,33.333333333333336,2.0,win,bull,close_vs_ema50,1787126400,64476.5,63859.74271354019,
2631,1787158146,REUSDT,LONG,overheated_confirmed,overheated_confirmed,1,tp,1787169627,0.49972,0.477145,0.54487,0.54487,1/3,2.0,1.9999999999999976,33.333333333333336,1.9999999999999976,win,bull,close_vs_ema50,1787140800,68508.2,64042.035156146456,
2662,1787161548,TREEUSDT,LONG,overheated_confirmed,overheated_confirmed,1,sl,1787161877,0.04724,0.04546464285714285,0.05079071428571429,0.04546464285714285,1/3,2.0,2.0,33.333333333333336,-1.0,loss,bull,close_vs_ema50,1787140800,68508.2,64042.035156146456,
2664,1787162196,TREEUSDT,LONG,overheated_confirmed,overheated_confirmed,1,sl,1787162236,0.04724,0.04546464285714285,0.05079071428571429,0.045,1/3,2.0,2.0,33.333333333333336,-1.2617179641923113,loss,bull,close_vs_ema50,1787140800,68508.2,64042.035156146456,
2674,1787163339,MAGMAUSDT,LONG,overheated_confirmed,overheated_confirmed,1,tp,1787172097,0.19852,0.18949482142857144,0.21657035714285713,0.21657035714285713,1/3,2.0,2.0,33.333333333333336,2.0,win,bull,close_vs_ema50,1787140800,68508.2,64042.035156146456,
2676,1787167198,AEROUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787172758,0.4198,0.4121551724137931,0.43508965517241377,0.43508965517241377,1/3,2.0,2.0,33.333333333333336,2.0,win,bull,close_vs_ema50,1787140800,68508.2,64042.035156146456,
2692,1787168586,GDXUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787299322,96.61,94.30103448275862,101.22793103448275,101.26,1/3,2.0,2.0,33.333333333333336,2.0138888888888946,win,bull,close_vs_ema50,1787140800,68508.2,64042.035156146456,
2693,1787168587,TRUMPUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787172043,1.455,1.4239655172413794,1.5170689655172414,1.539,1/3,2.0,2.0,33.333333333333336,2.706666666666666,win,bull,close_vs_ema50,1787140800,68508.2,64042.035156146456,
2695,1787168590,AMATUSDT,SHORT,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787932683,495.1,509.59655172413795,466.10689655172416,465.4,1/3,2.0,2.0,33.333333333333336,2.0487630827783097,win,unknown,snapshot_missing,,,,
2699,1787168653,TIAUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787235008,0.3211,0.3131551724137931,0.3369896551724138,0.3369896551724138,1/3,2.0,2.0,33.333333333333336,2.0,win,bull,close_vs_ema50,1787140800,68508.2,64042.035156146456,
2704,1787168714,KSMUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787173600,2.957,2.903051724137931,3.0648965517241376,3.071,1/3,2.0,2.0,33.333333333333336,2.113135186960701,win,bull,close_vs_ema50,1787140800,68508.2,64042.035156146456,
2713,1787169603,RESOLVUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787302213,0.01768,0.017162758620689656,0.01871448275862069,0.01876,1/3,2.0,2.0,33.333333333333336,2.087999999999994,win,bull,close_vs_ema50,1787155200,68398.5,64212.87691472895,
2714,1787169619,MSTRXUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787208748,104.19,101.88258620689655,108.8048275862069,108.8048275862069,1/3,2.0,2.0,33.333333333333336,2.0,win,bull,close_vs_ema50,1787155200,68398.5,64212.87691472895,
2715,1787172057,ZKUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787225876,0.00806,0.007832413793103447,0.008515172413793104,0.008515172413793104,1/3,2.0,2.0,33.333333333333336,2.0,win,bull,close_vs_ema50,1787155200,68398.5,64212.87691472895,
2716,1787172331,MAGMAUSDT,LONG,overheated_confirmed,overheated_confirmed,1,tp,1787215885,0.21727,0.20661303571428571,0.23858392857142854,0.23858392857142854,1/3,2.0,2.0,33.333333333333336,2.0,win,bull,close_vs_ema50,1787155200,68398.5,64212.87691472895,
2717,1787172354,TRUMPUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787173324,1.545,1.5139655172413793,1.591551724137931,1.597,2/3,1.5,1.5,40.0,1.6755555555555597,win,bull,close_vs_ema50,1787155200,68398.5,64212.87691472895,
2727,1787173238,BOMEUSDT,LONG,overheated_confirmed,overheated_confirmed,1,tp,1787208539,0.0008983,0.0008453339285714286,0.0010042321428571426,0.0010056,1/3,2.0,1.999999999999998,33.333333333333336,2.0258251576143764,win,bull,close_vs_ema50,1787155200,68398.5,64212.87691472895,
2728,1787173242,LUNCUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787239986,5.008e-05,4.908689655172414e-05,5.206620689655172e-05,5.206620689655172e-05,1/3,2.0,2.0,33.333333333333336,2.0,win,bull,close_vs_ema50,1787155200,68398.5,64212.87691472895,
2729,1787173243,DASHUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787213901,31.34,30.820689655172416,32.378620689655165,32.378620689655165,1/3,2.0,1.9999999999999931,33.333333333333336,1.9999999999999931,win,bull,close_vs_ema50,1787155200,68398.5,64212.87691472895,
2730,1787173245,JUPUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787213297,0.1798,0.17660862068965516,0.18618275862068964,0.18618275862068964,1/3,2.0,2.0,33.333333333333336,2.0,win,bull,close_vs_ema50,1787155200,68398.5,64212.87691472895,
2731,1787173246,VETUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787216123,0.00477,0.004696862068965517,0.004916275862068966,0.004927,1/3,2.0,2.0,33.333333333333336,2.1466289486091386,win,bull,close_vs_ema50,1787155200,68398.5,64212.87691472895,
2732,1787173247,龙虾USDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787465969,0.02081,0.018967793103448274,0.024494413793103447,0.024603,1/3,2.0,2.0,33.333333333333336,2.0589435459718484,win,bull,close_vs_ema50,1787155200,68398.5,64212.87691472895,
2733,1787173249,TRBUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787216183,13.91,13.678793103448276,14.372413793103448,14.372413793103448,1/3,2.0,2.0,33.333333333333336,2.0,win,bull,close_vs_ema50,1787155200,68398.5,64212.87691472895,
2734,1787173250,ONDOUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787291583,0.3475,0.33893965517241376,0.3646206896551724,0.3649,1/3,2.0,2.0,33.333333333333336,2.032628398791541,win,bull,close_vs_ema50,1787155200,68398.5,64212.87691472895,
2735,1787173256,XLMUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787215221,0.16834,0.16518741379310345,0.17464517241379307,0.17478,1/3,2.0,2.0,33.333333333333336,2.042767295597492,win,bull,close_vs_ema50,1787155200,68398.5,64212.87691472895,
2736,1787173259,ALGOUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787213570,0.0816,0.08009793103448276,0.0846041379310345,0.08475,1/3,2.0,2.0,33.333333333333336,2.097107438016524,win,bull,close_vs_ema50,1787155200,68398.5,64212.87691472895,
2737,1787173261,FARTCOINUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787244452,0.15388,0.1483946551724138,0.16485068965517238,0.16488,1/3,2.0,2.0,33.333333333333336,2.0053433914820107,win,bull,close_vs_ema50,1787155200,68398.5,64212.87691472895,
2747,1787173498,TAIKOUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787309338,0.0737,0.07195689655172414,0.07718620689655172,0.0772,1/3,2.0,2.0,33.333333333333336,2.0079129574678616,win,bull,close_vs_ema50,1787155200,68398.5,64212.87691472895,
2748,1787173500,BNBUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787213421,623.75,618.6370689655173,633.9758620689654,634.9,1/3,2.0,2.0,33.333333333333336,2.180745236890933,win,bull,close_vs_ema50,1787155200,68398.5,64212.87691472895,
2752,1787173562,MNTUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787207222,0.4584,0.45021206896551724,0.47477586206896544,0.4843,1/3,2.0,2.0,33.333333333333336,3.163192251000225,win,bull,close_vs_ema50,1787155200,68398.5,64212.87691472895,
2753,1787173563,KASUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787220803,0.02674,0.02615137931034483,0.027917241379310342,0.02796,1/3,2.0,2.0,33.333333333333336,2.0726420620972488,win,bull,close_vs_ema50,1787155200,68398.5,64212.87691472895,
2757,1787173626,XANUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787342979,0.010998,0.010528758620689657,0.011936482758620689,0.012106,1/3,2.0,2.0,33.333333333333336,2.361258083480309,win,bull,close_vs_ema50,1787155200,68398.5,64212.87691472895,
2758,1787173627,SATSUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787220079,1.072e-08,1.0340344827586206e-08,1.1479310344827585e-08,1.149e-08,1/3,2.0,2.0,33.333333333333336,2.028156221616716,win,bull,close_vs_ema50,1787155200,68398.5,64212.87691472895,
2763,1787173688,AVAXUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787238784,6.707,6.538896551724138,7.043206896551724,7.044,1/3,2.0,2.0,33.333333333333336,2.0047179487179467,win,bull,close_vs_ema50,1787155200,68398.5,64212.87691472895,
2770,1787173750,FLOKIUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787213750,2.179e-05,2.1422758620689653e-05,2.2524482758620693e-05,2.254e-05,1/3,2.0,2.0,33.333333333333336,2.042253521126753,win,bull,close_vs_ema50,1787155200,68398.5,64212.87691472895,
2771,1787173751,MOODENGUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787174047,0.0376,0.03678896551724138,0.03922206896551724,0.03922206896551724,1/3,2.0,2.0,33.333333333333336,2.0,win,bull,close_vs_ema50,1787155200,68398.5,64212.87691472895,
2772,1787173754,ZAMAUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787358456,0.04515,0.043277068965517244,0.04889586206896552,0.0515,1/3,2.0,2.0,33.333333333333336,3.3904078063150123,win,bull,close_vs_ema50,1787155200,68398.5,64212.87691472895,
2773,1787173755,VANAUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787268424,0.9,0.8806034482758621,0.9387931034482758,0.9387931034482758,1/3,2.0,2.0,33.333333333333336,2.0,win,bull,close_vs_ema50,1787155200,68398.5,64212.87691472895,
2774,1787173814,BONKUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787214623,2.44e-06,2.381603448275862e-06,2.5567931034482756e-06,2.56e-06,1/3,2.0,2.0,33.333333333333336,2.054915854738713,win,bull,close_vs_ema50,1787155200,68398.5,64212.87691472895,
2775,1787174101,RAYUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787207368,0.6506,0.6415068965517241,0.6687862068965517,0.6693,1/3,2.0,2.0,33.333333333333336,2.0565036025786956,win,bull,close_vs_ema50,1787155200,68398.5,64212.87691472895,
2776,1787174116,UVXYUSDT,SHORT,ema_cross_confirmed,ema_cross_confirmed,1,sl,1787227732,19.54,20.086896551724138,18.446206896551722,20.11,1/3,2.0,2.0,33.333333333333336,-1.0422446406052954,loss,bull,close_vs_ema50,1787155200,68398.5,64212.87691472895,
2778,1787174142,TRUMPUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,sl,1787207222,1.687,1.6559655172413794,1.7180344827586207,1.6559655172413794,3/3,1.0,1.0,50.0,-1.0,loss,bull,close_vs_ema50,1787155200,68398.5,64212.87691472895,
2779,1787174151,TSTBSCUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787430612,0.015152,0.014046448275862069,0.017363103448275866,0.017363103448275866,1/3,2.0,2.0000000000000018,33.333333333333336,2.0000000000000018,win,bull,close_vs_ema50,1787155200,68398.5,64212.87691472895,
2780,1787174158,SKYAIUSDT,LONG,overheated_confirmed,overheated_confirmed,1,tp,1787361616,0.07026,0.06230571428571429,0.08616857142857143,0.08616857142857143,1/3,2.0,2.0,33.333333333333336,2.0,win,bull,close_vs_ema50,1787155200,68398.5,64212.87691472895,
2788,1787207945,REDUSDT,LONG,overheated_confirmed,overheated_confirmed,1,sl,1787216540,0.1176,0.10981607142857143,0.13316785714285712,0.10981607142857143,1/3,2.0,1.9999999999999982,33.333333333333336,-1.0,loss,bull,close_vs_ema50,1787184000,69180.2,64599.51136957486,
2795,1787208067,HYPEUSDT,LONG,overheated_confirmed,overheated_confirmed,1,tp,1787318788,72.053,69.85469642857143,76.44960714285713,76.474,1/3,2.0,2.0,33.333333333333336,2.011096218675121,win,bull,close_vs_ema50,1787184000,69180.2,64599.51136957486,
2806,1787208305,ETHUSDT,LONG,overheated_confirmed,overheated_confirmed,1,tp,1787244214,2261.11,2215.2239285714286,2352.882142857143,2352.882142857143,1/3,2.0,2.0,33.333333333333336,2.0,win,bull,close_vs_ema50,1787184000,69180.2,64599.51136957486,
2807,1787208309,ARBUSDT,LONG,overheated_confirmed,overheated_confirmed,1,tp,1787296659,0.0882,0.08581017857142857,0.09297964285714286,0.09303,1/3,2.0,2.0,33.333333333333336,2.021071508630352,win,bull,close_vs_ema50,1787184000,69180.2,64599.51136957486,
2824,1787210116,AVAAIUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787216995,0.015147,0.013733534482758622,0.01797393103448276,0.01797393103448276,1/3,2.0,2.0,33.333333333333336,2.0,win,bull,close_vs_ema50,1787184000,69180.2,64599.51136957486,
2832,1787210240,BOMEUSDT,LONG,overheated_confirmed,overheated_confirmed,1,tp,1787212824,0.0010396,0.000984142857142857,0.0011505142857142856,0.0011505142857142856,1/3,2.0,2.0,33.333333333333336,2.0,win,bull,close_vs_ema50,1787184000,69180.2,64599.51136957486,
2833,1787210242,EDGEXUSDT,LONG,overheated_confirmed,overheated_confirmed,1,tp,1787212788,0.3369,0.3238392857142857,0.3630214285714285,0.3631,1/3,2.0,2.0,33.333333333333336,2.0060158599945352,win,bull,close_vs_ema50,1787184000,69180.2,64599.51136957486,
2837,1787211014,EPICUSDT,SHORT,ema_cross_confirmed,ema_cross_confirmed,1,sl,1787262961,0.3294,0.3623793103448276,0.26344137931034484,0.3623793103448276,1/3,2.0,2.0,33.333333333333336,-1.0,loss,bull,close_vs_ema50,1787184000,69180.2,64599.51136957486,
2845,1787212512,BIOUSDT,LONG,overheated_confirmed,overheated_confirmed,1,tp,1787215281,0.03049,0.029472142857142856,0.03252571428571428,0.03253,1/3,2.0,1.9999999999999967,33.333333333333336,2.0042105263157923,win,bull,close_vs_ema50,1787184000,69180.2,64599.51136957486,
2846,1787212805,HEIUSDT,SHORT,ema_cross_confirmed,ema_cross_confirmed,1,sl,1787240286,0.12606,0.14225724137931034,0.09366551724137934,0.1423,1/3,2.0,2.0,33.333333333333336,-1.0026398705611863,loss,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369,
2847,1787212813,MONUSDT,LONG,overheated_confirmed,overheated_confirmed,1,tp,1787226177,0.02506,0.024237142857142856,0.026705714285714284,0.026705714285714284,1/3,2.0,2.0,33.333333333333336,2.0,win,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369,
2848,1787212817,EDGEXUSDT,LONG,overheated_confirmed,overheated_confirmed,1,sl,1787219660,0.3655,0.35243928571428573,0.38509107142857135,0.3491,2/3,1.5,1.4999999999999978,40.0,-1.2556740497675694,loss,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369,
2850,1787212855,METUSDT,LONG,overheated_confirmed,overheated_confirmed,1,sl,1787224734,0.2181,0.21027321428571427,0.23375357142857142,0.21,1/3,2.0,2.0,33.333333333333336,-1.0349075975359334,loss,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369,
2853,1787213047,BOMEUSDT,LONG,overheated_confirmed,overheated_confirmed,1,tp,1787223595,0.0011321,0.0010659875,0.0012643250000000002,0.0012657,1/3,2.0,2.0,33.333333333333336,2.0207978823974266,win,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369,
2854,1787213700,CROUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787219238,0.0504,0.049610172413793105,0.05197965517241379,0.05213,1/3,2.0,2.0,33.333333333333336,2.1903514516481177,win,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369,
2855,1787213701,DYDXUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787298630,0.11219,0.10857758620689655,0.1194148275862069,0.1194148275862069,1/3,2.0,2.0,33.333333333333336,2.0,win,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369,
2856,1787213704,WLDUSDT,LONG,ema_cross_confirmed,ema_cross_confirmed,1,tp,1787310567,0.3663,0.3490086206896552,0.4008827586206896,0.4015,1/3,2.0,2.0,33.333333333333336,2.035696480207402,win,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369,
2857,1787213709,BMNRUSDT,LONG,overheated_confirmed,overheated_confirmed,1,sl,1787232706,22.04,21.396071428571428,23.32785714285714,21.15,1/3,2.0,2.0,33.333333333333336,-1.382140876317251,loss,bull,close_vs_ema50,1787198400,69812.1,64803.92660998369,
