id,ts_open,ts_open_utc,symbol,direction,alert_type,is_shadow,signal_price,fix_cohort,entry_price,sl_price,tp_price,outcome,exit_ts,exit_ts_utc,r,reason,opposite_within_60m,opposite_ts,opposite_alert_type,range_24h_pct,range_bucket,status_existing,ts_close_existing,exit_price_existing,rsi_1h,rsi_bucket,up_count_12,trend_streak_candles,rsi_oversold_bucket,trend_start_ts,trend_delay_hours,trend_delay_bucket,rsi_source
1023,1786426922,2026-08-11T05:42:02+00:00,POLUSDT,SHORT,confluence,1,0.07555,pre_fix,0.07555,0.07743875,0.07177250000000002,unresolved,1786513500,2026-08-12T05:45:00+00:00,-0.12177365982792575,window_close,no,,,4.3201,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
1024,1786426924,2026-08-11T05:42:04+00:00,EDGEXUSDT,SHORT,confluence,1,0.3707,pre_fix,0.3707,0.3881752165956495,0.3357495668087009,unresolved,1786513500,2026-08-12T05:45:00+00:00,0.5722389731346422,window_close,no,,,6.2281,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
1025,1786426929,2026-08-11T05:42:09+00:00,BONKUSDT,SHORT,confluence,1,2.393e-06,pre_fix,2.393e-06,2.510393752425474e-06,2.1582124951490516e-06,unresolved,1786513500,2026-08-12T05:45:00+00:00,0.4940637708707731,window_close,no,,,4.1841,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
1026,1786426937,2026-08-11T05:42:17+00:00,PHAUSDT,SHORT,confluence,1,0.02312,pre_fix,0.02312,0.024908743475352216,0.019542513049295572,unresolved,1786513500,2026-08-12T05:45:00+00:00,0.40810770804140034,window_close,no,,,15.9238,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
1027,1786426939,2026-08-11T05:42:19+00:00,FLOKIUSDT,SHORT,confluence,1,2.086e-05,pre_fix,2.086e-05,2.1401644763925512e-05,1.9776710472148976e-05,unresolved,1786513500,2026-08-12T05:45:00+00:00,0.6831045449760584,window_close,no,,,4.0443,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
1028,1786426943,2026-08-11T05:42:23+00:00,SEIUSDT,SHORT,confluence,1,0.04095,pre_fix,0.04095,0.04197375,0.038902500000000007,unresolved,1786513500,2026-08-12T05:45:00+00:00,0.8888888888888926,window_close,no,,,3.4024,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
1029,1786426945,2026-08-11T05:42:25+00:00,HUMAUSDT,SHORT,confluence,1,0.01975,pre_fix,0.01975,0.0208494916354399,0.0175510167291202,unresolved,1786513500,2026-08-12T05:45:00+00:00,0.3728996081320457,window_close,no,,,9.5581,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
1030,1786427151,2026-08-11T05:45:51+00:00,NESUSDT,SHORT,confluence,1,0.2023,pre_fix,0.2023,0.2093546542681874,0.18819069146362524,unresolved,1786514400,2026-08-12T06:00:00+00:00,-0.3260258990113426,window_close,no,,,4.3048,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
1031,1786427155,2026-08-11T05:45:55+00:00,DRIFTUSDT,SHORT,confluence,1,0.01194,pre_fix,0.01194,0.012864230875636288,0.010091538248727421,unresolved,1786514400,2026-08-12T06:00:00+00:00,0.6924676689245968,window_close,yes,1786424636,oversold_24h,19.9295,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
1032,1786427157,2026-08-11T05:45:57+00:00,YFIUSDT,SHORT,confluence,1,1975.1,pre_fix,1975.1,2026.6422565927573,1872.015486814485,unresolved,1786514400,2026-08-12T06:00:00+00:00,0.031042490293774528,window_close,no,,,5.564,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
1033,1786427159,2026-08-11T05:45:59+00:00,GALAUSDT,SHORT,confluence,1,0.001773,pre_fix,0.001773,0.001832607806600932,0.001653784386798136,unresolved,1786514400,2026-08-12T06:00:00+00:00,0.9898032382737851,window_close,no,,,3.844,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
1041,1786430129,2026-08-11T06:35:29+00:00,BZUSDT,SHORT,confluence,1,87.24,pre_fix,87.24,89.4254429228149,82.8691141543702,unresolved,1786517100,2026-08-12T06:45:00+00:00,-0.24708950042240133,window_close,no,,,5.4113,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
1042,1786430132,2026-08-11T06:35:32+00:00,BANANAS31USDT,SHORT,confluence,1,0.009697,pre_fix,0.009697,0.010842685633896985,0.007405628732206033,sl_first,1786445100,2026-08-11T10:45:00+00:00,-1.0,stop_touch,no,,,16.7705,below_50%,sl,1786445089,0.010843,,missing,,0,missing,,,no_consecutive_trend,reconstructed
